avg,unknown
962.0000845410265,962.0000845410265
965.6367459100713,965.6367459100713
965.8557207619066,965.8557207619066
946.7868842440914,946.7868842440914
946.9508604130311,946.9508604130311
941.0432444870232,941.0432444870232
941.1357960863185,941.1357960863185
904.0280358404672,904.0280358404672
902.1257031119983,902.1257031119983
900.365264283662,900.365264283662
870.6044860290234,870.6044860290234
868.0295450839714,868.0295450839714
839.2507895465201,839.2507895465201
836.0275889804002,836.0275889804002
807.055722373759,807.055722373759
804.1563665228086,804.1563665228086
776.3174328647692,776.3174328647692
773.071362445793,773.071362445793
771.4518421834553,771.4518421834553
769.2387069108116,769.2387069108116
757.3803800826358,757.3803800826358
666.0431573680587,666.0431573680587
626.6929823853383,626.6929823853383
493.10977575250183,493.10977575250183
490.22300175912375,490.22300175912375
403.3121065578076,403.3121065578076
395.9673275854192,395.9673275854192
337.08716806638097,337.08716806638097
333.9565932737083,333.9565932737083
245.96202440382135,245.96202440382135
245.5892052262843,245.5892052262843
248.38805613791513,248.38805613791513
247.86505650371478,247.86505650371478
231.53638658582094,231.53638658582094
231.27920095454084,231.27920095454084
234.76590181456118,234.76590181456118
234.55006276746525,234.55006276746525
232.5865411236271,232.5865411236271
212.78781355980624,212.78781355980624
212.74706403803208,212.74706403803208
206.65512721830987,206.65512721830987
203.6129177324042,203.6129177324042
179.1582718543319,179.1582718543319
174.30769230769243,174.30769230769243
162.92372881355968,162.92372881355968
162.92372881355968,162.92372881355968
142.27272727272728,142.27272727272728
142.27272727272728,142.27272727272728
147.8125000000002,147.8125000000002
147.8125000000002,147.8125000000002
155.93750000000017,155.93750000000017
151.8478260869567,151.8478260869567
151.8478260869567,151.8478260869567
178.73563218390814,178.73563218390814
178.73563218390814,178.73563218390814
166.46153846153845,166.46153846153845
166.46153846153845,166.46153846153845
193.64864864864853,193.64864864864853
193.64864864864853,193.64864864864853
199.1535433070866,199.1535433070866
199.1535433070866,199.1535433070866
196.7283950617284,196.7283950617284
196.7283950617284,196.7283950617284
191.875,191.875
191.875,191.875
191.875,191.875
184.77941176470588,184.77941176470588
182.57425742574262,182.57425742574262
171.94029850746256,171.94029850746256
171.94029850746256,171.94029850746256
154.4354838709676,154.4354838709676
154.4354838709676,154.4354838709676
110.91772151898715,110.91772151898715
110.91772151898715,110.91772151898715
114.89436619718298,114.89436619718298
114.89436619718298,114.89436619718298
121.38059701492527,121.38059701492527
117.99999999999994,117.99999999999994
115.9523809523812,115.9523809523812
110.55084745762716,110.55084745762716
110.55084745762716,110.55084745762716
161.1344537815128,161.1344537815128
161.1344537815128,161.1344537815128
206.51162790697725,206.51162790697725
206.51162790697725,206.51162790697725
187.95454545454533,187.95454545454533
187.95454545454533,187.95454545454533
177.68965517241384,177.68965517241384
177.68965517241384,177.68965517241384
158.8775510204079,158.8775510204079
114.7872340425532,114.7872340425532
114.7872340425532,114.7872340425532
100.10638297872394,100.10638297872394
100.10638297872394,100.10638297872394
95.22429906542061,95.22429906542061
95.22429906542061,95.22429906542061
96.67931688804558,96.67931688804558
96.67931688804558,96.67931688804558
96.70565302144252,96.70565302144252
96.0756972111554,96.0756972111554
96.0756972111554,96.0756972111554
96.0412371134021,96.0412371134021
96.0412371134021,96.0412371134021
96.41104294478524,96.41104294478524
96.41104294478524,96.41104294478524
124.255319148936,124.255319148936
124.255319148936,124.255319148936
143.4797297297296,143.4797297297296
143.4797297297296,143.4797297297296
143.4797297297296,143.4797297297296
159.25531914893634,159.25531914893634
159.25531914893634,159.25531914893634
157.82758620689665,157.82758620689665
157.82758620689665,157.82758620689665
167.2,167.2
167.2,167.2
184.74999999999963,184.74999999999963
184.74999999999963,184.74999999999963
184.74999999999963,184.74999999999963
152.18562874251535,152.18562874251535
152.18562874251535,152.18562874251535
124.99999999999974,124.99999999999974
124.99999999999974,124.99999999999974
126.44508670520204,126.44508670520204
126.44508670520204,126.44508670520204
116.59374999999994,116.59374999999994
116.59374999999994,116.59374999999994
116.59374999999994,116.59374999999994
136.66666666666697,136.66666666666697
136.66666666666697,136.66666666666697
141.85863874345546,141.85863874345546
141.85863874345546,141.85863874345546
145.6818181818183,145.6818181818183
145.6818181818183,145.6818181818183
125.97560975609804,125.97560975609804
125.97560975609804,125.97560975609804
125.97560975609804,125.97560975609804
153.0357142857144,153.0357142857144
153.0357142857144,153.0357142857144
162.6267281105989,162.6267281105989
162.6267281105989,162.6267281105989
165.6000000000003,165.6000000000003
