/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
282.8124999999986,304.46428571428595,236.57894736842118,378.7162162162164,3.314285714285714,316.25000000000114
282.8124999999986,304.46428571428595,236.57894736842118,378.7162162162164,3.314285714285714,316.25000000000114
249.62184873949556,364.1666666666671,243.51351351351374,392.3611111111119,3.257142857142858,328.14685314685323
249.62184873949556,364.1666666666671,243.51351351351374,392.3611111111119,3.257142857142858,328.14685314685323
249.62184873949556,364.1666666666671,243.51351351351374,392.3611111111119,3.257142857142858,328.14685314685323
246.66666666666666,446.15384615384664,381.2500000000002,442.0588235294115,3.2933333333333334,387.0481927710852
246.66666666666666,446.15384615384664,381.2500000000002,442.0588235294115,3.2933333333333334,387.0481927710852
247.38636363636346,448.12499999999955,388.4615384615382,449.46236559139834,3.426666666666666,396.1647727272728
247.38636363636346,448.12499999999955,388.4615384615382,449.46236559139834,3.426666666666666,396.1647727272728
374.9999999999995,490.6976744186047,466.66666666666686,511.36363636363575,3.426666666666666,464.9234693877554
374.9999999999995,490.6976744186047,466.66666666666686,511.36363636363575,3.426666666666666,464.9234693877554
374.9999999999995,459.99999999999955,475.00000000000045,473.97959183673527,3.314285714285714,440.9210526315786
374.9999999999995,460.00000000000045,474.9999999999998,473.97959183673527,3.314285714285714,440.9210526315786
374.9999999999995,460.00000000000045,474.9999999999998,473.97959183673527,3.314285714285714,440.9210526315786
513.6363636363636,519.1176470588229,500.0,534.4202898550724,3.3999999999999995,509.9644128113885
513.6363636363636,519.1176470588229,500.0,534.4202898550724,3.3999999999999995,509.9644128113885
437.19512195121933,402.5641025641022,358.33333333333314,430.05319148936115,3.3076923076923053,411.15591397849505
437.19512195121933,402.5641025641022,358.33333333333314,430.05319148936115,3.3076923076923053,411.15591397849505
488.81578947368445,436.3095238095234,429.1666666666666,468.50000000000034,3.1846153846153835,452.73437500000045
488.81578947368445,436.3095238095234,429.1666666666666,468.50000000000034,3.1846153846153835,452.73437500000045
488.81578947368445,436.3095238095234,429.1666666666666,468.50000000000034,3.1846153846153835,452.73437500000045
488.97058823529414,436.9047619047627,433.33333333333337,469.0000000000002,3.061538461538462,452.127659574469
488.97058823529414,436.9047619047627,433.33333333333337,469.0000000000002,3.061538461538462,452.127659574469
555.7971014492759,500.6666666666676,441.66666666666686,506.9444444444444,2.999999999999997,497.99528301886835
555.7971014492759,500.6666666666676,441.66666666666686,506.9444444444444,2.999999999999997,497.99528301886835
460.8108108108106,444.8717948717956,418.3333333333335,473.2500000000005,2.9333333333333345,449.99999999999966
460.8108108108106,444.8717948717956,418.3333333333335,473.2500000000005,2.9333333333333345,449.99999999999966
460.52631578947387,436.48648648648714,419.6428571428569,468.0555555555561,2.527272727272726,445.2513966480448
460.52631578947387,436.48648648648714,419.6428571428569,468.0555555555561,2.527272727272726,445.2513966480448
460.52631578947387,436.48648648648714,419.6428571428569,468.0555555555561,2.527272727272726,445.2513966480448
374.2857142857144,372.72727272727394,412.5,391.56976744186056,2.907692307692309,374.404761904762
374.2857142857144,372.72727272727394,412.5,391.56976744186056,2.907692307692309,374.404761904762
385.89743589743665,372.7272727272734,419.64285714285734,393.02325581395246,3.0571428571428565,378.343023255814
385.8974358974352,372.72727272727394,419.6428571428569,393.02325581395405,3.057142857142859,378.34302325581484
258.3333333333341,373.1707317073174,471.4285714285718,389.1304347826094,3.142857142857141,355.87431693989083
258.3333333333341,373.1707317073174,471.4285714285718,389.1304347826094,3.142857142857141,355.87431693989083
258.3333333333341,373.1707317073174,471.4285714285718,389.1304347826094,3.142857142857141,355.87431693989083
