/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
0,0,0,0,4942.934782608696,9750.0,4986.413043478261,0,8040.059347181007,2291.304347826087
0,0,0,0,4942.934782608696,9750.0,4986.413043478261,0,8040.059347181007,2291.304347826087
0,0,0,0,4893.342391304348,9671.111111111111,4924.033149171271,0,7799.689440993787,2271.4285714285716
0,0,0,0,4893.342391304348,9671.111111111111,4924.033149171271,0,7799.689440993787,2271.4285714285716
0,0,0,0,4739.321608040201,9476.293103448277,4784.526854219948,0,7290.780141843972,2252.5
0,0,0,0,4739.321608040201,9476.293103448277,4784.526854219948,0,7290.780141843972,2252.5
0,0,0,0,4667.727551020408,9298.283261802575,4684.429974160206,0,6797.294235588974,2239.4736842105262
0,0,0,0,4601.687267426891,9067.264573991031,4613.087746820247,0,6256.31891156462,2216.666666666667
0,0,0,0,4611.584368846186,9054.500621220956,4621.688427842195,0,6272.1171855951325,2215.659450056891
0,0,0,0,4582.878119463881,8978.362186502894,4577.330590783909,0,5960.159048098623,2183.117217486074
0,0,0,0,4598.958164416241,9030.939569090324,4590.6383801905795,0,6115.279660153481,2162.5055539369514
0,0,0,0,4543.253738560553,8936.703975299111,4526.846460830979,0,5605.017654791798,2114.204962414963
0,0,0,0,4556.266889239909,8945.862506277837,4538.563938918017,0,5718.757802234267,2148.0650046613264
0,0,0,0,4516.860664295338,8819.636722063446,4494.99162093908,0,5148.952915418361,2096.1880729052273
0,0,0,0,4519.7762348827655,8833.952178363143,4498.901796248115,0,5177.424755357156,2098.336589032334
0,0,0,0,4470.4495004890905,8722.202576918451,4447.652388158947,0,4972.9699680112535,2058.9724839646497
0,0,0,0,4436.154364114109,8655.520806137181,4403.876368414364,0,4921.465508038582,2033.2693942044132
0,0,0,0,4363.75039301945,8500.14772729779,4325.546809552129,0,4860.648334448303,1948.530509889852
0,0,0,0,4303.664341914258,8286.051028566879,4263.827061607182,0,4780.586274720064,1889.3577935854237
0,0,0,0,4258.632946200447,8133.991408356365,4205.325883522745,0,4731.688759325536,1835.909400278933
0,0,0,0,4165.105548171605,7825.010852244261,4094.017873535161,0,4627.784953755319,1698.4324648246934
0,0,0,0,4105.225023119477,7643.087605949984,4036.0348240496605,0,4577.16183007074,1632.1291298568267
0,0,0,0,3905.463625153702,7259.64770405538,3848.0917511290572,0,4439.069268563028,1351.8904249799718
0,0,0,0,3895.21019501612,7184.599759837794,3826.943259001213,0,4430.32723335419,1335.6200759637702
0,0,0,0,3774.717761760375,6496.682674166428,3712.222847140152,0,4285.510489805986,984.9810988338836
0,0,0,0,3599.0774666772963,6150.291508228096,3530.804838994318,0,4177.9477581247575,981.9609104352949
0,0,0,0,3515.7527839994377,5888.52415691647,3453.5214339015674,0,4105.980632065074,964.4487099539581
0,0,0,0,3527.5800387432605,5945.315614480628,3452.7180678969253,0,4066.450065045229,960.7550862766423
0,0,0,0,3446.028615629625,5597.745188071515,3371.707947097607,0,3981.168853874153,933.6636309457049
0,0,0,0,3313.7756803770117,5271.895075450676,3254.484276758197,0,3819.578137912276,881.8003851085373
0,0,0,0,3202.256073769357,4972.590550521378,3143.039653071224,0,3705.743498283206,842.04490489296
0,0,0,0,2993.606116820427,4749.664108481755,2876.5634075438907,0,3474.2253322603046,772.3468931773349
0,0,0,0,2868.5483282304212,4628.737902915447,2736.7600441319933,0,3339.095044009706,726.7777773132302
0,0,0,0,2623.7758215855483,4406.383458557023,2494.3815667507497,0,3032.89932541986,648.8181574484415
0,0,0,0,2304.8303269459084,4044.7107321632398,2259.9475396759294,0,2524.825496084778,550.1135883182776
0,0,0,0,2220.889079885913,3881.847895242974,2174.809457971107,0,2438.0457366581327,495.5799156001816
0,0,0,0,2036.01505950765,3296.4006922354956,1989.6240930427934,0,2205.9334160389935,471.195939160957
0,0,0,0,1982.9461727566784,3234.164879670866,1968.5539184002448,0,2196.7669307213164,463.04527961788915
0,0,0,0,1762.2279727614641,2998.2431349299895,1783.025836275793,0,2005.7204606609082,438.6897741656056
0,0,0,0,1750.8565908109222,2879.040136807451,1760.8090200053182,0,1983.9146620082633,420.12984361535575
0,0,0,0,1356.6081144253315,2432.539924577415,1427.9108657212578,0,1663.90170215629,377.92377047708464
0,0,0,0,1293.3457089240705,2336.0295055978986,1417.424417469352,0,1626.8531410349215,337.6306490496397
0,0,0,0,985.1366907393758,2142.226020366049,1103.1316036196718,0,1325.408121207346,296.15774931580563
0,0,0,0,983.1153003405019,2069.8848671499873,1100.8957848278455,0,1310.6927175965263,291.71172067203725
0,0,0,0,880.1846214957611,1864.8582017513804,914.774964548449,0,997.8371848614102,253.3716048218183
0,0,0,0,883.1311267120263,1816.785637625683,921.6253063544802,0,999.7815280853044,255.1840937225967
0,0,0,0,874.9007338678348,1749.1133193673195,904.5624095952414,0,983.6240311818048,247.31820301104324
0,0,0,0,940.8368360392334,1805.3859959707088,998.5989830623104,0,1124.0472121523237,248.81415969668905
0,0,0,0,1231.96172676225,2147.564557697365,1293.0465074757908,0,1437.2654958851606,248.68456103807893
0,0,0,0,1122.8150444977198,2058.1409980942854,1169.1959926468971,0,1311.7576969292918,233.34970378708232
0,0,0,0,1400.0198898252756,2353.28888428832,1446.0769119126508,0,1565.5706872554783,234.60592241006032
0,0,0,0,1306.2538288045416,2205.582150708044,1378.2963482230991,0,1460.3452091198883,228.30560190855147
0,0,0,0,1561.9661425363336,2639.5128507072704,1613.9183556332468,0,1711.5390522823081,235.8745745749312
0,0,0,0,1555.1690605183016,2453.677450761736,1577.6738414763463,0,1665.4654499129165,223.1677790895185
0,0,0,0,1714.3256757234062,2882.9501480190634,1729.2662011652164,0,1844.0073324322345,233.07310956399982
0,0,0,0,1666.2861400929096,2872.3718545939178,1684.1063688713411,0,1778.8215879541667,224.1543680223701
0,0,0,0,1799.2417302530848,3286.707129914092,1810.7456543277613,0,1940.8530844750153,230.75910259876898
0,0,0,0,1886.216173048927,3499.4771746814035,1895.4083275083754,0,2057.471026147214,242.36111542073797
0,0,0,0,1903.607115113718,3549.334908900837,1909.6448532068666,0,2076.1284636334203,240.34050629675014
0,0,0,0,1981.6518035746567,3758.524118300211,1983.497312619732,0,2193.0954633664232,265.03066159631516
0,0,0,0,2004.8828803091878,3806.9537886999515,2012.381356340166,0,2226.2751677562983,281.3935342549743
0,0,0,0,2025.4071331350929,3858.4707485766703,2038.5170465026551,0,2260.0790732971072,306.3427127150246
0,0,0,0,2080.3634088260237,3957.576582572843,2111.8905320884696,0,2342.7694002215285,383.41709200985093
0,0,0,0,2107.197179120847,4005.053694330776,2145.564868293218,0,2380.299074425796,417.91026426776716
0,0,0,0,2207.663692532881,4154.624898943979,2229.391355008373,0,2493.1076417758995,444.5469764185084
0,0,0,0,2243.4242800872344,4213.905982682868,2271.18632023565,0,2670.9087867535472,467.3155180798042
0,0,0,0,2295.41180743737,4392.472877414384,2315.45777378776,0,2948.4903303548,494.29304483565056
0,0,0,0,2338.221158195315,4477.117051347951,2356.518689929806,0,3143.655744764168,554.0916813453968
0,0,0,0,2401.516737074823,4598.52913524706,2402.2947896435535,0,3373.16882243605,631.3346540841113
0,0,0,0,2451.9705130835064,4730.777746650108,2438.1859113740084,0,3554.584106325585,677.4647976127067
0,0,0,0,2483.3336904860425,4798.32062115685,2472.4592803058167,0,3667.902348957975,743.2478869661611
0,0,0,0,2486.7402716418983,4812.084491263906,2484.8788844815954,0,3761.419552696574,797.3322178635447
0,0,0,0,2654.0773430693525,4887.937730032185,2625.3632517575065,0,3884.1788916176415,857.7645137243446
0,0,0,0,2555.16425184203,4891.738308092425,2498.9306318875706,0,3879.9252071406436,894.4762069119088
0,0,0,0,2865.0820478366604,5060.043974036389,2844.1566307534476,0,4070.6258947953493,1010.7654802247098
0,0,0,0,2723.444792527597,4969.149549624819,2717.332661076409,0,4016.576789180559,1005.2444699830066
0,0,0,0,2752.516147651727,4970.524766063923,2748.256373555443,0,4009.164774441908,1173.9072843721785
0,0,0,0,2498.733098548203,4919.6182792446125,2496.086978211003,0,3864.151510769313,979.5336173250663
0,0,0,0,2474.500533993512,4870.600943036097,2472.1014645913087,0,3779.6069945456657,958.4692286551413
0,0,0,0,2485.077156091831,4882.880730495364,2479.0056568921964,0,3699.91513759612,959.139872123664
0,0,0,0,2459.7515242237087,4830.675606548728,2454.840968198323,0,3598.9369877515546,931.1627124438227
0,0,0,0,2469.3380529840742,4816.583594756779,2464.891986363047,0,3537.9340778293026,922.0336457022659
0,0,0,0,2438.2060590212523,4752.520896023175,2444.9482595665954,0,3330.8888643167857,895.2538005026735
0,0,0,0,2441.783436908751,4751.168784752959,2446.147231767919,0,3312.694898608794,888.8527229469752
0,0,0,0,2388.8343266197307,4530.608861615301,2375.3183016309226,0,2990.191504475841,795.3551901111509
0,0,0,0,2353.8126472869294,4439.454028796887,2334.9129036201057,0,2859.2701158484915,747.6625601831373
0,0,0,0,2329.6565473068076,4272.955132045217,2302.022593244169,0,2608.750161823388,680.5460653286934
0,0,0,0,2266.0188585084306,4087.4636853700054,2250.6640217329887,0,2466.5552942062786,619.726356888284
0,0,0,0,2212.8734988488686,3758.7170561986754,2194.165758695418,0,2392.3505496734406,600.9194398131431
