/ GET,avg
250.34220297029705,250.34220297029705
250.34220297029705,250.34220297029705
253.6518424396442,253.6518424396442
253.6518424396442,253.6518424396442
176.1093023255814,176.1093023255814
243.78508771929822,243.78508771929822
243.78508771929822,243.78508771929822
242.43243243243242,242.43243243243242
232.58557457212714,232.58557457212714
232.58557457212714,232.58557457212714
213.56788665879574,213.56788665879574
213.56788665879574,213.56788665879574
201.7682783018868,201.7682783018868
124.33168316831683,124.33168316831683
124.33168316831683,124.33168316831683
116.54217536071033,116.54217536071033
116.54217536071033,116.54217536071033
115.26300904977377,115.26300904977377
145.19954389965793,145.19954389965793
145.19954389965795,145.19954389965795
150.6939010356732,150.6939010356732
150.6939010356732,150.6939010356732
189.30424528301884,189.30424528301884
189.87366548042706,189.87366548042706
189.87366548042706,189.87366548042706
225.3497005988024,225.3497005988024
195.7095238095238,195.7095238095238
195.7095238095238,195.7095238095238
192.58813160987074,192.58813160987074
192.58813160987074,192.58813160987074
157.24566473988438,157.24566473988438
156.73668981481484,156.73668981481484
156.73668981481484,156.73668981481484
135.40992018244015,135.40992018244015
135.40992018244015,135.40992018244015
129.74742857142857,129.74742857142857
128.59163802978236,128.59163802978236
128.59163802978236,128.59163802978236
149.75724217844726,149.75724217844726
149.75724217844726,149.75724217844726
173.08854781582053,173.08854781582053
213.85286935286936,213.85286935286936
213.85286935286936,213.85286935286936
226.3829389788294,226.3829389788294
232.49999999999997,232.49999999999997
232.49999999999997,232.49999999999997
242.91802252816018,242.91802252816018
194.8315282791817,194.8315282791817
194.8315282791817,194.8315282791817
186.11447212336893,186.11447212336893
186.11447212336893,186.11447212336893
145.50000000000003,145.50000000000003
170.14667458432305,170.14667458432305
170.14667458432305,170.14667458432305
138.1889400921659,138.1889400921659
138.1889400921659,138.1889400921659
176.83392226148408,176.83392226148408
178.92253521126761,178.92253521126761
178.92253521126761,178.92253521126761
188.62870699881378,188.62870699881378
188.62870699881378,188.62870699881378
162.54786620530564,162.54786620530564
162.29056386651325,162.29056386651325
162.29056386651325,162.29056386651325
172.07724056603772,172.07724056603772
172.07724056603772,172.07724056603772
171.61044417767107,171.61044417767107
170.83896260554886,170.83896260554886
170.83896260554886,170.83896260554886
150.93024618991794,150.93024618991794
150.93024618991794,150.93024618991794
236.774375,236.774375
236.774375,236.774375
234.76765799256506,234.76765799256506
192.56598062953995,192.56598062953995
192.56598062953995,192.56598062953995
190.90643985419197,190.90643985419197
131.25255972696246,131.25255972696246
131.25255972696246,131.25255972696246
138.40639269406392,138.40639269406392
138.40639269406392,138.40639269406392
134.76993166287016,134.76993166287016
130.9971623155505,130.9971623155505
130.9971623155505,130.9971623155505
165.5874125874126,165.5874125874126
174.5868794326241,174.5868794326241
174.5868794326241,174.5868794326241
221.18472906403937,221.18472906403937
221.18472906403937,221.18472906403937
255.1986128625473,255.1986128625473
379.8694751381216,379.8694751381216
289.72265625000006,289.72265625000006
289.72265625000006,289.72265625000006
260.44117647058823,260.44117647058823
260.44117647058823,260.44117647058823
146.86480186480188,146.86480186480188
135.2710227272727,135.2710227272727
135.2710227272727,135.2710227272727
125.69331065759637,125.69331065759637
125.69331065759637,125.69331065759637
170.64168618266976,170.64168618266976
170.95070422535213,170.95070422535213
170.95070422535213,170.95070422535213
170.82470588235293,170.82470588235293
175.8364705882353,175.8364705882353
175.8364705882353,175.8364705882353
180.29505300353355,180.29505300353355
180.29505300353355,180.29505300353355
132.69908987485778,132.69908987485778
193.28982035928144,193.28982035928144
193.28982035928144,193.28982035928144
197.07458233890213,197.07458233890213
197.07458233890213,197.07458233890213
215.54095354523227,215.54095354523227
204.44277108433732,204.44277108433732
204.44277108433732,204.44277108433732
239.78879310344826,239.78879310344826
239.78879310344826,239.78879310344826
169.32213209733487,169.32213209733487
190.68898104265404,190.68898104265404
190.68898104265404,190.68898104265404
163.8867816091954,163.8867816091954
202.26014319809067,202.26014319809067
202.26014319809067,202.26014319809067
167.9923258559622,167.9923258559622
167.9923258559622,167.9923258559622
175.6741440377804,175.6741440377804
154.04002320185614,154.04002320185614
154.04002320185614,154.04002320185614
166.9706572769953,166.9706572769953
166.9706572769953,166.9706572769953
137.9357060849598,137.9357060849598
141.5135440180587,141.5135440180587
141.5135440180587,141.5135440180587
132.67249154453214,132.67249154453214
132.67249154453214,132.67249154453214
127.25533108866442,127.25533108866442
116.00391061452514,116.00391061452514
116.00391061452514,116.00391061452514
109.15166666666667,109.15166666666667
109.15521064301554,109.15521064301554
109.15521064301554,109.15521064301554
117.73076923076923,117.73076923076923
117.73076923076923,117.73076923076923
152.29827586206895,152.29827586206895
168.90940766550523,168.90940766550523
168.90940766550523,168.90940766550523
177.20070422535213,177.20070422535213
177.20070422535213,177.20070422535213
183.3113879003559,183.3113879003559
188.32185273159146,188.32185273159146
188.32185273159146,188.32185273159146
153.54725787631273,153.54725787631273
153.54725787631273,153.54725787631273
141.57825086306102,141.57825086306102
157.58947368421053,157.58947368421053
157.58947368421053,157.58947368421053
184.02710843373492,184.02710843373492
201.860736196319,201.860736196319
201.860736196319,201.860736196319
227.26832298136645,227.26832298136645
227.26832298136645,227.26832298136645
231.25696202531645,231.25696202531645
222.76078914919856,222.76078914919856
222.76078914919856,222.76078914919856
232.76086956521738,232.76086956521738
232.76086956521738,232.76086956521738
205.6332116788321,205.6332116788321
176.20525059665871,176.20525059665871
176.20525059665871,176.20525059665871
171.07737397420868,171.07737397420868
171.07737397420868,171.07737397420868
169.06369047619046,169.06369047619046
141.10937499999997,141.10937499999997
141.10937499999997,141.10937499999997
185.72463768115944,185.72463768115944
191.70737605804112,191.70737605804112
191.70737605804112,191.70737605804112
186.46459096459097,186.46459096459097
186.46459096459097,186.46459096459097
183.9284855769231,183.9284855769231
266.2207207207207,266.2207207207207
266.2207207207207,266.2207207207207
214.1591737545565,214.1591737545565
214.1591737545565,214.1591737545565
319.65661861074705,319.65661861074705
320.3793774319066,320.3793774319066
320.3793774319066,320.3793774319066
354.79423592493293,354.79423592493293
354.79423592493293,354.79423592493293
268.04125,268.04125
317.96583442838374,317.96583442838374
317.96583442838374,317.96583442838374
227.2956790123457,227.2956790123457
227.2956790123457,227.2956790123457
237.0299625468165,237.0299625468165
197.4457831325301,197.4457831325301
197.4457831325301,197.4457831325301
185.79869358669833,185.79869358669833
141.02502910360886,141.02502910360886
141.02502910360886,141.02502910360886
222.68306351183065,222.68306351183065
222.68306351183065,222.68306351183065
268.5263157894737,268.5263157894737
274.22668393782385,274.22668393782385
274.22668393782385,274.22668393782385
275.03120936280885,275.03120936280885
275.03120936280885,275.03120936280885
283.39702072538864,283.39702072538864
193.59952038369306,193.59952038369306
193.59952038369306,193.59952038369306
239.9795792079208,239.9795792079208
240.84019975031214,240.84019975031214
240.84019975031214,240.84019975031214
237.66935483870967,237.66935483870967
237.66935483870967,237.66935483870967
232.0890663390663,232.0890663390663
220.63736263736266,220.63736263736266
220.63736263736266,220.63736263736266
129.28235967926688,129.28235967926688
129.28235967926688,129.28235967926688
124.78874856486796,124.78874856486796
135.12368728121353,135.12368728121353
135.12368728121353,135.12368728121353
139.42482517482517,139.42482517482517
139.42482517482517,139.42482517482517
137.49013921113686,137.49013921113686
152.4180522565321,152.4180522565321
152.4180522565321,152.4180522565321
178.98457888493476,178.98457888493476
178.98457888493476,178.98457888493476
224.46513075965132,224.46513075965132
234.20440251572325,234.20440251572325
234.20440251572325,234.20440251572325
237.3392405063291,237.3392405063291
223.13799504950495,223.13799504950495
223.13799504950495,223.13799504950495
199.00856793145655,199.00856793145655
199.00856793145655,199.00856793145655
186.76491646778044,186.76491646778044
186.81985731272295,186.81985731272295
186.81985731272295,186.81985731272295
230.57459926017265,230.57459926017265
230.57459926017265,230.57459926017265
227.92046855733662,227.92046855733662
267.0797193877551,267.0797193877551
267.0797193877551,267.0797193877551
241.06102117061025,241.06102117061025
257.37090680100755,257.37090680100755
