/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
0,0,0,0,4769.297745145589,9377.849956450103,4784.725658286416,0,7396.921650387844,2016.6666666666667
0,0,0,0,4746.154786752585,9352.22427558749,4763.721019927857,0,7246.728410432634,2104.5454545454545
0,0,0,0,4746.23912897184,9351.941370178178,4763.822762776981,0,7254.475086229822,2104.5454545454545
0,0,0,0,4733.214067548521,9319.430177614588,4745.145565287827,0,7136.577379873237,2153.8461538461543
0,0,0,0,4733.280616821916,9319.128405857897,4745.241709212214,0,7143.676935489222,2153.8461538461543
0,0,0,0,4705.988240479222,9247.343906783797,4708.076819156564,0,6814.736089950573,2153.8461538461543
0,0,0,0,4686.965793519143,9210.938939416377,4687.824963793049,0,6649.243363828885,2126.9207692307696
0,0,0,0,4653.639709101805,9121.38958615833,4659.430848340552,0,6307.955589055687,2115.609230769231
0,0,0,0,4621.212092328233,9046.11666328348,4629.8972016030675,0,5965.9682586721965,2104.201794871795
0,0,0,0,4615.643364040848,9036.197480176566,4624.113215968146,0,5910.112216664322,2092.9033333333336
0,0,0,0,4599.900271777518,8955.052198777092,4615.042410642542,0,5741.220193762324,2091.3222158605568
0,0,0,0,4603.898510334557,8950.188757702916,4616.7081030086,0,5821.9924402454,2085.4114702495926
0,0,0,0,4574.935749137012,8900.364610331751,4594.425917311579,0,5701.102560062538,2070.2952296443
0,0,0,0,4572.388117031367,8892.291740911482,4589.387592610068,0,5659.481371047187,2067.2962219711053
0,0,0,0,4518.0066714426885,8785.929104213483,4546.173256671815,0,5029.402334179286,1973.4769631117708
0,0,0,0,4533.05867533238,8838.757685011587,4555.553185414607,0,5222.636955144696,1993.3793601352277
0,0,0,0,4494.706169335461,8762.415565836545,4520.692634918724,0,4992.538130519712,2014.4143426429885
0,0,0,0,4476.556373817676,8783.011364962063,4507.289205211688,0,5055.250495965874,1994.1194740656385
0,0,0,0,4428.128500128994,8693.826388936253,4464.485377545856,0,4967.949443657879,1967.9577357261373
0,0,0,0,4370.746206492627,8555.645228178297,4405.085903276555,0,4903.8229756733135,1882.887738872787
0,0,0,0,4287.231249704169,8308.600528527491,4338.880170921725,0,4793.581315479533,1741.2107597207328
0,0,0,0,4246.839347157564,8203.086192307877,4303.339543613589,0,4755.966183273429,1687.895844794124
0,0,0,0,4153.938542122334,7967.8552477816265,4203.702542570452,0,4660.985957642025,1574.9308140860574
0,0,0,0,3990.2073867631693,7539.979240825124,4040.005367466959,0,4508.463324667756,1513.5214346900173
0,0,0,0,3969.770910248125,7485.15143617991,4023.3553158962777,0,4494.747111861104,1482.7147637003773
0,0,0,0,3808.390379822439,6963.240425188167,3861.4176924760886,0,4335.185683643914,1284.969076005962
0,0,0,0,3795.152109374718,6919.6377718306285,3844.0144295713576,0,4318.253431863696,1252.7599896622737
0,0,0,0,3700.5149930331872,6676.43876584687,3754.493967680463,0,4246.531824904452,1150.3843501871759
0,0,0,0,3651.601300352821,6486.194976499302,3701.650519992534,0,4196.490232667439,1082.0709914051022
0,0,0,0,3449.776175760052,5978.12445983962,3533.921123317244,0,4066.6838329497286,1049.5251078585093
0,0,0,0,3347.26003062602,5672.036045400032,3430.17489511935,0,3968.564831724755,990.7149309830588
0,0,0,0,2996.699788598598,4878.9868211814955,3127.7552957282223,0,3700.518202065424,904.7219464037449
0,0,0,0,2877.383904248575,4804.679659880034,3036.551214513307,0,3601.46302573331,879.6097537142524
0,0,0,0,2685.2076622615305,4649.6927026473295,2792.511839257721,0,3417.8131104116596,819.4362443112568
0,0,0,0,2396.8642280170134,4347.7707914755765,2458.967163444533,0,3013.2648472207834,721.9590903797706
0,0,0,0,2381.5901302830994,4325.780136400143,2445.973214064943,0,2971.4904523451705,707.6985518653374
0,0,0,0,2264.6412241499593,4127.012484423474,2352.638232649415,0,2618.7486783685777,627.6406531619672
0,0,0,0,2249.042336442054,4074.8184201573813,2335.2658193125453,0,2618.03725948778,596.2630528877864
0,0,0,0,2151.248426168538,3877.075156695008,2232.1359980435154,0,2421.897689492147,564.1069067766748
0,0,0,0,2043.5200694834923,3748.961336864499,2111.134753084256,0,2346.4116643679845,492.376396130276
0,0,0,0,2020.1747694781739,3648.9765728793545,2062.9970015618132,0,2302.2407415330554,484.4747319697144
0,0,0,0,1795.7481615477177,3284.320381591025,1849.3551677313371,0,2113.7364854198718,459.40780657362274
