/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
0,0,0,0,4643.540669856459,9180.327868852459,4629.186602870814,0,6555.1553368329,2231.4609628999156
0,0,0,0,4624.069478908188,9143.75,4605.337172097186,0,6427.813155399377,2199.5490774433015
0,0,0,0,4624.069478908188,9143.75,4604.218362282878,0,6427.7550758589905,2199.8053850823044
0,0,0,0,4589.659685863875,9036.036036036037,4569.976394744643,0,6019.593169793171,2159.3384751240606
0,0,0,0,4589.659685863875,9036.036036036037,4565.78947368421,0,6019.533237133239,2159.690994563024
0,0,0,0,4536.501377410468,8939.613526570049,4529.911732987697,0,5539.90610328639,2107.6923076923076
0,0,0,0,4536.501377410468,8939.613526570049,4522.038567493113,0,5539.90610328639,2107.6923076923076
0,0,0,0,4503.612716763006,8776.536312849163,4490.899180039134,0,4980.7489451476795,2160.0
0,0,0,0,4503.612716763006,8776.536312849163,4486.880466472303,0,4980.7489451476795,2160.0
0,0,0,0,4450.626959247649,8628.834355828221,4431.597995052676,0,4923.558215451578,2107.6923076923076
0,0,0,0,4450.626959247649,8628.834355828221,4423.2594936708865,0,4923.558215451578,2107.6923076923076
0,0,0,0,4406.665789357479,8434.482758620688,4394.160820744978,0,4862.390350877193,2075.0000000000005
0,0,0,0,4404.290429042904,8434.482758620688,4381.666666666666,0,4862.390350877193,2075.0000000000005
0,0,0,0,4357.894736842105,8203.125,4333.333333333334,0,4807.477678571429,2075.0000000000005
0,0,0,0,4357.894736842106,8203.125,4333.333333333333,0,4807.477678571429,2075.0
0,0,0,0,4326.1648745519715,8000.0,4328.8530465949825,0,4768.487858719647,2036.3636363636367
0,0,0,0,4326.1648745519715,8000.0,4328.8530465949825,0,4768.487858719647,2036.3636363636367
0,0,0,0,4259.541984732825,7848.623853211009,4272.641509433963,0,4729.425028184893,1933.3333333333337
0,0,0,0,4259.541984732825,7848.623853211009,4272.641509433963,0,4729.425028184893,1933.3333333333337
0,0,0,0,4219.512195121952,7658.4158415841575,4221.544715447155,0,4701.678240740741,1990.0000000000005
0,0,0,0,4219.512195121952,7658.4158415841575,4221.544715447155,0,4701.678240740741,1990.0000000000005
0,0,0,0,4093.7499999999995,7385.869565217395,4125.555555555555,0,4649.096385542168,1862.5000000000002
0,0,0,0,4093.7499999999995,7385.869565217395,4125.555555555555,0,4649.096385542168,1862.5000000000002
0,0,0,0,3980.95899360561,6831.261268065845,4012.5947930178004,0,4573.286642088542,1862.5
0,0,0,0,3966.4703772002194,6790.793310342937,4002.933839865156,0,4565.649916688919,1862.5
0,0,0,0,3922.0695926680596,6101.520748258712,3950.81260922021,0,4508.351785749739,1829.094206510851
0,0,0,0,3924.8895159896742,6057.917395422888,3955.2343599763,0,4505.268394644262,1850.1543935520635
0,0,0,0,3860.148940190867,6012.112697736333,3904.6466115803096,0,4483.023647280417,1791.5832222463341
0,0,0,0,3883.725543676093,6119.8751225372835,3926.6962898995084,0,4492.125422507738,1832.3629547817795
0,0,0,0,3992.601765264233,6675.068388035458,3983.9584828751426,0,4535.807067194219,1832.1143955049947
0,0,0,0,4015.9945149114365,6809.800158753724,4008.125404949994,0,4550.45341159812,1860.7668205881132
0,0,0,0,4062.106757130989,6900.378420793798,4034.769856611514,0,4556.304447932649,1707.0003146208815
0,0,0,0,4085.5370457083172,7022.169677509391,4059.799305336728,0,4572.195912607864,1734.9496592943158
0,0,0,0,4014.999302718873,6781.384481171974,4019.0346831578595,0,4534.015595168155,1759.8812306272512
0,0,0,0,4038.8537326958676,6895.842640526647,4042.565920224367,0,4549.104493340608,1782.241826043592
0,0,0,0,3949.708566056741,6426.779828214878,3971.0094304623635,0,4487.415363650164,1726.0227159666329
0,0,0,0,3976.585747560092,6579.260526544158,3998.645150700996,0,4505.306739560618,1745.6935426432137
0,0,0,0,3903.2841649724323,6366.872961815481,3918.180691792192,0,4455.93686514816,1694.0414673446226
0,0,0,0,3925.424634115399,6483.235873202631,3940.735276546853,0,4470.610259393744,1708.2980654109842
0,0,0,0,3983.759028331452,6594.424384434606,3975.3970243982585,0,4479.284860245611,1811.3392734311924
0,0,0,0,4003.351325627462,6689.225660848608,3995.988709959368,0,4493.189846811112,1823.865708462942
0,0,0,0,3924.485482362762,6789.629525157627,3930.0430520493956,0,4468.7571455157195,1621.8870571138104
0,0,0,0,3945.2593162020466,6871.682667185079,3951.5569638425363,0,4483.468217338017,1641.7029109159753
0,0,0,0,3842.28917537618,6589.398759966125,3868.7543810136794,0,4419.35775020147,1588.2579395843654
0,0,0,0,3862.7565771109394,6667.9973930575825,3888.847272851276,0,4433.468221010872,1605.6848335648292
0,0,0,0,3759.941179635531,6374.884505826869,3789.012529269537,0,4370.9170500625405,1648.1505227036423
0,0,0,0,3781.602571503131,6451.240478742172,3810.6710767575387,0,4385.370958474586,1663.2966173181835
0,0,0,0,3698.556744078764,6273.4549465803075,3751.0701217226447,0,4332.35370655706,1698.0765122096195
0,0,0,0,3722.1233306602735,6351.328996739046,3773.22005540327,0,4348.271988404217,1712.6481787217629
0,0,0,0,3500.5826627517736,5995.026265820351,3502.0066348871114,0,4245.037207722029,1588.7792023375523
0,0,0,0,3527.393604478152,6065.067971128501,3529.360099253382,0,4261.069091373665,1604.439514021482
0,0,0,0,3632.6163093450245,5683.86237842374,3589.7405802099897,0,4234.550394799975,1558.0555913764206
0,0,0,0,3656.040184238627,5764.1998490547785,3614.5444078656865,0,4250.733695969604,1572.6646393456524
0,0,0,0,3588.338052609969,5900.218491756662,3574.7544136053093,0,4230.1397219516775,1416.6072470344207
0,0,0,0,3615.857366572781,6051.0506059284635,3605.3041830611896,0,4217.659040404833,1434.9714974510937
0,0,0,0,3551.3300732737,5894.084255711412,3564.6371388892057,0,4190.1932227187335,1493.9854128362176
0,0,0,0,3565.8306200589914,5985.174097597124,3610.66279251774,0,4186.949460691165,1481.1105822617174
0,0,0,0,3574.6365008338607,5816.280843761461,3607.634048736749,0,4202.98019488969,1510.6272114401424
0,0,0,0,3538.068901045449,5676.244234530347,3586.3083871293175,0,4170.093567284619,1434.000871262448
0,0,0,0,3350.284728130796,5274.739439208712,3374.7758978382244,0,4027.7228707021886,1212.0319593296942
0,0,0,0,3035.145552248677,4872.201410307104,3087.4982897603486,0,3839.5307709567387,974.9151239968065
0,0,0,0,2965.085287039814,4850.347052283889,3038.947262410263,0,3794.6891043259657,935.8238300965025
