/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,Unnamed: 6
802.7397260273976,249.54565701559017,269.79166666666674,295.41666666666714,0.455184331797235,457.7225130890053,
802.7397260273976,249.54565701559017,269.79166666666674,295.41666666666714,0.455184331797235,457.7225130890053,
876.0869565217394,383.9361702127658,422.00000000000045,397.8932584269663,0.4553827751196173,521.0365853658529,
876.0869565217394,383.9361702127658,422.00000000000045,397.8932584269663,0.4553827751196173,521.0365853658529,
951.9943019943022,494.6640316205535,682.0000000000002,499.4565217391305,0.4564285714285714,686.3270777479897,
951.9943019943022,494.6640316205535,682.0000000000002,499.4565217391305,0.4564285714285714,686.3270777479897,
987.7850162866448,579.122807017544,758.0645161290322,604.7619047619047,0.4555282555282556,724.1466498103669,
987.7850162866448,579.122807017544,758.0645161290322,604.7619047619047,0.4555282555282556,724.1466498103669,
987.7850162866448,579.122807017544,758.0645161290322,604.7619047619047,0.4555282555282556,724.1466498103669,
999.8322147651008,604.4718765302756,771.6666666666667,617.5010964700587,0.4601697448979592,745.1149231176394,
1225.7522920245988,620.2319149661146,785.3551912201324,642.6742879948195,0.468236925826034,765.8838275822565,
1423.071434734186,613.5016969313342,816.7021377679267,643.0003489211973,0.4725731216196923,785.7127917272751,
1439.3125990898438,637.0529693619624,811.7861330817143,659.8874854560755,0.475709765509839,796.2250614050134,
1331.9474987041094,604.6199743602575,841.4788458908381,630.0519804212545,0.4867064994360797,766.0579990180136,
1268.2567289667209,590.7803754780067,826.8553382164641,614.0450477541467,0.4935808695892948,751.41884250608,
973.3994318299564,440.7324905105826,614.3925782844585,465.48557408287394,0.8201642180808923,549.3908708399847,
990.369662612289,446.9389734465186,630.548192008528,474.2641169594807,1.3062512119596716,555.8146111297939,
981.9514015002313,459.46881766355625,631.9442590139142,481.390818567293,1.781645279623439,563.0665792228634,
1040.3382616547017,471.1468805856597,643.5715074028113,492.9491912180417,1.9169165598372062,575.4312951758195,
985.9768628924934,458.313447727392,632.5130328951417,479.53663281823765,2.033339878271204,560.838783310579,
1004.2759410580769,474.26496824966324,647.3895927448464,491.17428114371074,2.259073698325497,563.2392618368445,
972.9378635180982,463.4724507396158,635.3034216304146,481.5450477003144,2.34492409590763,552.9899783905068,
1003.4662837471983,473.6945535175213,637.748558827655,493.38166940718236,2.407799484637449,557.5941097123001,
968.855529468277,465.5504158428148,633.0589179662971,482.4710864503199,2.4021245292207096,548.0906146263768,
983.1488662272858,464.29546377919047,657.6657941739921,484.9037446885574,2.5702470580419265,546.3696339490781,
960.0171024337211,455.9435926705461,648.6233152890385,478.91106926672126,2.6314136068535556,538.2970838159007,
990.394159992042,474.27130773060054,660.3118457170734,502.10204392430086,2.670606231197353,552.231659587825,
951.8180459099123,456.19645168897534,646.8240103189675,482.0766635898696,2.7338747778965606,533.1524176156496,
918.0005525333456,444.25214197197306,654.3244532771066,471.02112280917993,2.7630200898125388,521.417891296955,
963.1269626288522,461.546807883278,661.5833534616039,491.6786235458155,2.8589216265233284,538.2303085652404,
927.5253821836574,455.8907738757279,654.5469059376367,488.7884030825752,2.906670865680505,529.7518716999388,
952.3994683755863,468.6441629152454,670.3657721921518,503.47851939934964,2.9441736934233522,542.3452027720889,
926.0409933301909,459.58559664889117,660.4518811414204,495.7558202587719,2.9503448326648742,533.3113455737796,
970.321172071113,492.8971562046543,671.213889286929,518.662907990143,2.9964090180107092,553.2857996859952,
954.5479183488048,494.06255235556324,664.2616281502468,524.0081369772319,3.0099367478436827,552.9166397152968,
995.8389465007007,521.2863371437047,676.4304188919623,549.0374739707595,3.057213664598891,572.7083630846005,
980.5082544109509,526.5183442366282,678.570814146508,551.6772449095769,3.0626056753277977,572.7823147645373,
941.1434767159093,525.7073643643331,675.4527805189604,551.3037907955843,3.056658168715577,566.6904509200233,
962.6592169451064,542.1822235496147,680.1210780124298,569.6208338195114,3.0890645879413343,582.8977679834605,
929.9240115964528,540.9928506480983,673.9192919236802,565.5149121533298,3.0874134544090786,576.605127885677,
671.9714146051886,460.5450193303398,622.9634880074185,489.8131852781578,3.106774106221078,487.4777253291942,
650.8087434383948,453.8547009282635,618.9821654170294,485.8345547648801,3.1034961185471506,479.19036338610306,
435.0885767109082,365.50156054364567,512.0458976981428,396.7992882308136,3.119888527792311,368.09104433521145,
423.5548741037009,363.9832943890381,512.2608220857949,392.7727074136333,3.114533850061995,364.4938069704478,
318.04405695089696,327.36497610811716,467.299828579459,344.5490891175774,3.1189136827693074,317.8432916758677,
315.1034298591613,326.35645457390086,459.5906707374008,341.994272223095,3.1211347910065634,315.5319193264818,
307.55637653056397,318.5815505860105,447.47616748446944,334.909381335249,3.116035702412542,308.29663337604507,
275.2843184983554,296.86768092522345,438.294678713706,317.81144698070534,3.1127051499819096,285.141821191223,
260.8700522776166,264.9750839886818,412.88508337548825,281.8197222297563,3.127792060301439,258.44823361265827,
215.34342070219049,224.4705702264322,381.086178674788,250.97371494194041,3.1292841407817584,212.62386622374578,
181.73800370297695,207.09370407627225,362.3279139094488,219.40152627177648,3.1317671842214905,185.3143966553059,
174.61542321173727,238.89802553478802,362.46024838643183,265.6832607214332,3.1276384121319407,209.06071402886457,
174.08897335107017,247.0113930576547,368.9238919738639,273.8673748220195,3.133834050883329,214.8363942376899,
171.62195192221645,240.6892312788991,356.6964635777837,271.3880391726718,3.1265349754939082,204.786955589322,
167.74638700671966,222.9589634810447,328.47220884610374,246.82012538493072,3.1206537802834515,177.47965034144818,
163.62427217707526,199.36318174661866,323.1486717460019,229.05233647805608,3.076949689311939,170.39840379445988,
164.48583148541553,210.0072082878053,317.83455958399855,236.35098962549554,3.0742157748788417,171.7545886874796,
166.46723771631133,210.17897424537352,333.0572417157566,244.15413136775945,3.084339789230279,173.4821996768722,
166.26378563358804,206.56158310458332,325.9913760143079,243.4111068930179,3.081186695591731,172.84199670811654,
166.41645799965258,208.28187742750546,330.941537441561,242.56954441350635,3.070326349577113,173.1150783350454,
165.43755713760305,201.73537969988834,330.4540958452496,231.27606630552603,3.062188450683026,171.4851042828512,
165.8415036474564,203.57883183257732,330.0215624887773,240.38066554444248,3.070863620604319,172.29344925541523,
164.73549773024845,198.65844736466897,332.9837168439554,230.55554929271543,3.0488617774998112,170.83110966729944,
164.8886360750276,198.58182891584735,340.33289070904596,242.46255896011144,3.04202018005081,171.55756835965312,
163.9886149392624,204.0787180067751,336.71853143325205,231.38628445998833,3.043552762749596,170.90233539991993,
163.6013157453641,225.17434714597607,365.05886766290166,262.7235634961899,3.032548956530909,174.34490522189282,
163.15161984251935,245.64504963258327,386.1372631859818,284.4453931039403,3.048637584396811,187.63332154474818,
160.3952530839914,261.17978887757715,385.81298064244197,296.50947242304073,3.0284558005159856,194.8920834952021,
159.86066493031913,272.85898156534034,391.81568979897656,300.67171362962296,2.995703138512795,203.13933981572842,
158.03040398286487,305.53784613980895,389.36753525975774,309.2854964812201,2.989684575789208,222.25104618488007,
157.2182117360126,319.6654523122652,403.82047650718084,321.052752220375,2.97853026279344,233.0758357188617,
154.82980044935852,311.7048480655054,406.20244421067457,313.7364935312542,2.9891704540048,221.20760518855283,
154.67729423881423,304.73716311949613,396.0957135368291,300.3090969720183,2.9922092732213006,211.6782104341091,
153.3340821529441,289.44657708167705,343.73978280149305,289.66528479995037,2.989828599031326,192.9317228099616,
153.66235632144583,281.5413859662145,344.6424947665056,280.60841129675765,2.978095297817439,188.29686843736926,
154.48873305597425,273.81704419557957,354.63053231529307,274.07953423309135,3.0053972130361593,186.6604508899665,
153.6149660432356,252.4634930279687,321.5779879227054,246.75154681094673,3.0059630419484513,172.2079834023229,
152.9694374548628,238.16055108128197,300.64240782828347,235.08278575039824,3.0190445085562905,169.16899169960104,
156.18980799210283,255.10101938654478,312.2668932045556,238.52098327896965,3.005239252088274,173.3366455077303,
158.26865581512976,264.2287155493669,314.0285231291488,243.3635456967105,3.0034306556486174,181.00122932777373,
159.33235294117648,262.3939393939395,315.9722222222219,240.98623853211024,3.0010055865921776,183.8483146067412,
158.95948616600793,258.28313253012044,313.05555555555566,240.7870370370369,2.994748603351955,180.99719101123642,
157.6909090909092,260.6137724550897,297.5,247.106481481481,3.0119553072625695,181.59348441926343,
156.7409638554218,264.88165680473367,316.0937499999999,249.66666666666734,3.0244692737430166,182.37645348837214,
156.16237623762387,270.8231707317074,313.65384615384664,256.3915094339616,3.0455737704918024,182.8880597014929,
155.30473372781069,271.9969512195126,315.0000000000003,257.712264150943,3.040111731843575,181.84090909090926,
