/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,Unnamed: 6
867.0634920634925,523.1249999999993,489.285714285714,499.6124031007757,17.650000000000006,638.9573991031393,
865.6675749318804,525.9374999999992,491.6666666666664,502.011494252875,18.55000000000001,637.3439273552791,
865.6675749318804,525.9374999999992,491.6666666666664,502.011494252875,18.55000000000001,637.3439273552791,
895.2054794520545,593.9999999999999,683.8709677419353,594.6341463414634,19.6923076923077,690.1682439537337,
895.2054794520545,593.9999999999999,683.8709677419353,594.6341463414634,19.6923076923077,690.1682439537337,
1019.5652173913062,744.9754901960789,866.6666666666667,730.2127659574471,20.09459459459461,808.5813492063492,
1019.5652173913062,744.9754901960789,866.6666666666667,730.2127659574471,20.09459459459461,808.5813492063492,
1019.5652173913062,744.9754901960789,866.6666666666667,730.2127659574471,20.09459459459461,808.5813492063492,
1106.2999680482546,769.7539777076474,876.2398621841836,762.5600549789051,18.19430294117646,825.2735750161412,
1065.239610632726,776.2446758502625,863.839379834258,763.9068674866594,17.802252941176484,826.6997078553467,
1225.3971678962755,806.6880954653911,880.4762116321516,793.4268767555536,17.696537096774197,855.6263629544353,
1328.4337541885666,802.8846899277498,906.471253670421,794.9105275818185,17.54774139784946,860.9549233257069,
1109.522377372467,760.6874821183912,891.1814501228164,775.3305961400987,16.0406940860215,829.180299713079,
996.741828287146,744.6186828193407,876.6859041387827,755.7514819975017,15.474862186379903,811.7768008583967,
996.6108809786698,746.9711032307216,881.31992734694,758.9470261965447,15.103796921798434,812.6997751023983,
716.0767767863573,497.40290459065824,568.8999773731663,487.5220670073634,10.72570730165258,550.5907666432312,
697.7854496555934,490.07893381039594,563.707369364827,481.02800749577125,10.574327894265242,544.983634876187,
688.3764506474824,443.41251734222305,554.0094246517656,451.35848658842514,10.530542361111118,523.9783302680883,
680.4750453431933,430.27858084116554,547.5895342939605,437.5239736266032,10.135942008620713,512.9302762530241,
688.6036955494939,448.2808902829876,556.1744209090405,451.9304469175277,9.620038009615392,525.6704916392046,
