/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,avg
633.3333333333339,184.06951918917528,432.2400924220983,188.08813094010668,271.8487602349121
633.3333333333339,189.99999999999966,431.6325208950785,194.37500000000009,300.914634146341
533.7837837837835,161.09006956172425,422.88796319323546,176.53061224489795,237.9575446179218
533.7837837837835,163.09523809523816,422.4128327352576,176.53061224489795,237.28813559322055
410.41666666666663,159.85940294361097,376.70776328348705,174.57142857142864,224.56111639704
410.41666666666663,161.48512180198148,375.7903738767062,174.57142857142864,222.58620689655186
400.58139534883594,162.09912933067204,357.48529411764713,181.14897590009934,224.80903402952828
400.58139534883594,162.12715344445002,356.53706162439266,179.5161290322581,223.23275862068957
371.6704168382464,169.54190088804364,323.1606362435201,182.21083630627635,223.54136741518573
363.94459524455397,168.80892611550723,311.8282295330712,181.5199209589218,220.59601793621107
397.577619680289,183.32652259422656,301.35933806146465,189.18329224599785,229.2132405901327
396.4911160987949,184.56843070937398,295.4752470302253,188.91642419948093,228.56929417296118
425.43637763619756,194.52282593885968,309.9991453091156,196.3589050083593,235.77628525857108
425.0997508348523,196.22442130757153,308.04969616575886,196.64778019129616,235.90602171033325
403.15076393242333,188.2227472189005,285.99725365050995,190.63701202315693,230.884947227485
402.11557768405214,188.39543310901337,283.4396852211348,191.44142207444912,229.99825600941932
412.678536016968,188.71215152359457,275.7955477319098,190.17220039637738,231.5616354178133
421.31280030546395,197.31895739091232,273.8970914417068,196.20409434622576,236.30866539603926
384.39557934739435,190.95388456511665,249.2055463598334,186.94801680038097,228.68149997957073
364.9060697058008,183.98615980787832,247.14450868290945,180.40070633648133,223.6862854490117
387.69416522473955,191.92545490106988,275.0149002992411,190.96544049495367,230.9416724910432
389.22003256352457,196.5766712191404,274.10864445801604,195.16445042139276,233.50188450098898
415.22331940873914,205.4646521821203,290.24221274240205,203.03253129812884,240.3551751812645
396.17908891935224,198.71024935067447,278.0347339539424,196.7855816391619,235.17974467175196
393.60309246124797,200.09912580643328,281.331800684016,198.13490272626188,235.86288339108566
432.6126641546495,218.14997508083889,342.88022887270614,215.92314223592086,250.1337143698016
436.22239961959053,217.05927020159623,369.7857335166794,214.21268644951653,250.59793985035463
375.621981206668,171.62721994409384,237.66935218024065,188.53593590504448,222.39933760649424
387.3190781211566,174.1770771456449,240.51665876122263,191.35684881001788,225.63646408758254
387.89612196152723,200.33202987037444,245.63717040871435,200.85843572071374,237.12406518752346
393.4506381687825,200.58014434990156,246.5405681408319,189.13781842714542,237.9599741772962
410.8631145884101,206.6342627170219,248.6580521183593,197.25879624456275,243.56787386733114
409.36135596621693,205.23699008308756,247.2659907919676,194.17406702498414,242.58532053553895
