/category.html && GET,/customers && GET,/detail.html?id={} && GET,avg,unknown
4777.408637873754,9243.497198216799,4725.5700325732905,7168.501590753138,2210.204550083014
4773.065476190476,9221.160018914314,4724.264705882353,7040.763103712443,2209.141813674357
4773.065476190477,9221.326271026366,4724.264705882353,7043.235330039796,2209.8815246395097
4757.703081232492,9222.308759720287,4711.325966850828,7020.633968421907,2239.599942904213
4757.703081232494,9222.458800102962,4711.325966850829,7022.893111560534,2240.09483245885
4794.398907103825,9238.698900340252,4742.547425474255,7221.251877590076,2260.0122649949935
4794.398907103825,9238.820833296992,4742.547425474255,7222.970214713592,2260.3323349349284
4890.957446808512,9269.113519173728,4871.031746031746,7632.8529519045505,2264.2229787109254
4890.957446808511,9269.217355721612,4871.0317460317465,7634.20014146366,2264.495199307387
4857.891254605783,9251.812105217792,4838.422089198549,7434.009390212486,2256.9984199951355
4854.006796690307,9222.522755555556,4829.861696243177,7415.630456950459,2208.5894318080777
4815.081184336199,9156.16,4807.080599308414,7246.737777777777,2074.1426656794474
4731.428840337474,8920.400300000001,4740.976302573759,6679.198465768799,1848.3243945106574
4674.320463228272,8764.546,4674.915415097303,6285.718860269361,1690.1528674267897
4554.9184701031245,8543.258209273605,4583.259834333407,5614.949116244051,1402.599277456024
4499.283374979777,8370.004076317588,4514.732161498001,5197.091039765596,1266.4793847234964
4424.408608608608,8155.853514001807,4452.808632527086,4936.236977299881,1208.3331372549023
4369.498137981731,8031.947509033425,4396.195050705466,4872.277225858398,1156.3698039215692
4245.391829306071,7830.73074786325,4266.976815439033,4754.072523604787,956.8676767676775
4192.727980345589,7656.728224596395,4221.584672458038,4685.681172722416,924.8733333333337
4008.1350151759634,7208.620101205859,4036.553974301823,4464.628597620802,754.892727272726
3953.3132221069627,7050.595171726969,3954.5883155864194,4387.191012386557,722.4999999999968
3784.916089989759,6507.102844952803,3799.1642965534975,4185.252892019715,640.3270707070681
3722.499078401973,6339.002402565974,3733.9194623260823,4109.039579360322,608.703636363635
3477.8806231706626,5631.789921231651,3467.6993300951262,3818.36179970545,421.65228571428366
3397.52846184237,5472.208760885576,3387.8036455787023,3731.28156321323,375.9320441845367
2929.406059257677,4820.801148266479,2915.9739530876277,3322.3351225496526,242.63686660319357
2852.1700036959655,4743.218518097214,2845.7154640737135,3246.415087296583,333.68079054902955
2738.2100754216644,4324.479785427917,2764.5116673780813,3011.9644251253126,237.60262729523956
2725.590269083636,4307.66223544974,2753.555586200863,2998.404912164673,236.981006369568
2353.4523288059527,3974.4017796422495,2353.959352327827,2475.494866316769,246.15515413189215
2342.863386510711,3939.654021129986,2341.527411816715,2461.554569534627,246.2363132275882
2142.64701042693,3348.522637543497,2140.371295481549,2234.852864476581,256.1459933697878
2136.0576435718203,3327.3782772238346,2126.43058261235,2228.0276354146977,259.35540192419796
2118.756897978259,3236.203453037984,2108.78923142046,2215.808568117558,295.3049004356176
1917.041767835047,2495.5012917224526,1929.0357593427955,1996.4402962659717,249.52929534406462
1932.1256011689209,2641.9908268322415,1936.7615182914594,2039.3911240226103,294.2407179603093
1638.5115545351323,2344.208210132635,1684.8105795621036,1785.0300506825427,259.1799337349869
1624.7008306774853,2372.574632275829,1655.1359646906153,1797.3718879710336,284.91726192320965
1431.5823104751662,2259.547572694666,1480.6560876818576,1647.7101259804754,266.12389713870874
1485.861565728493,2306.8719004341583,1484.8649991540033,1705.067623948442,274.1445716707113
1359.8962100653316,2210.869006236735,1426.944888545746,1604.394056600853,259.4389659000855
1437.1688628936317,2290.5953996676067,1466.4218134808423,1670.712121843008,269.52149974750284
1224.7024100528392,2105.0114711354577,1294.4729042937076,1486.2719146173288,264.03315674443826
1191.5614493400283,2091.608662843363,1220.4133522803918,1450.666617279648,271.13793144792004
