avg,o1
212.65909175936227,0
210.02634254874496,0
202.0083673516412,0
199.4470166261188,0
221.7830874403776,0
227.12608335574868,0
255.1451872257108,0
253.2438495334389,0
293.4951991263552,0
304.0813868313433,0
307.42536700361984,0
308.0362182007323,0
291.81381087281187,0
292.1998758855244,0
292.1998758855244,0
405.802209006888,0
450.7899603347775,0
449.227402460688,0
462.6368007022826,0
449.1873120766584,0
481.6361749505117,0
481.63617495051176,0
508.73370326953074,0
526.6944679346335,0
581.1223730827447,0
610.0953909569497,0
589.6006778644611,0
635.1144485533015,0
635.1144485533015,0
635.1144485533016,0
651.7304753958665,0
678.5555218897605,0
658.6655226038824,0
652.9072388416705,0
623.5447589774582,0
709.7360287247359,0
689.1628179158604,0
748.8886278027779,0
748.8886278027779,0
748.8769908856318,0
710.2145085611044,0
751.5200182818577,0
758.3388083881068,0
693.9068778825406,0
755.0926923510115,0
780.8465684842299,0
751.241038700814,0
744.2418667953295,0
711.4624115047568,0
752.3693302465852,0
745.7223564724977,0
744.6667713153581,0
758.6699751131745,0
751.6318437637747,0
753.1997042608757,0
797.0647574862928,0
797.6809558966444,0
799.9774262421529,0
799.9774262421529,0
766.1946982566477,0
765.2135148755606,0
768.4073947718933,0
761.4674041064372,0
771.2312291926363,0
799.7031874342391,0
799.4869319206459,0
799.4869319206459,0
735.3515504944612,0
799.9203191558482,0
799.9203191558481,0
799.8602257909231,0
800.2701103717675,0
758.878851274847,0
735.1748202495291,0
739.7393563081021,0
727.9884750744097,0
648.0059506893624,0
710.6490215170738,0
799.9676890749795,0
799.9676890749795,0
799.9676890749795,0
799.9970789063132,0
761.6811050457795,0
768.6198059022407,0
766.7669343808318,0
768.2789302091705,0
761.300927030633,0
753.7587910255953,0
799.8489499337857,0
799.8489499337857,0
799.681822036686,0
799.550238045313,0
799.2633296216046,0
737.2328484711823,0
799.3155381278219,0
763.9489962045535,0
799.6444200869892,0
799.6117677606362,0
799.6117677606362,0
799.6117677606362,0
771.0608150507768,0
799.861357071597,0
799.861357071597,0
799.9340542118414,0
800.1502134877993,0
800.2246874624553,0
800.3624131651751,0
772.1412592585513,0
800.4324220527665,0
800.4324220527665,0
800.3302811130488,0
800.3302811130488,0
800.3302811130488,0
705.9571652994103,0
763.3079385681206,0
756.4316615918427,0
800.2042048237024,0
800.2042048237025,0
800.2042048237025,0
767.384528313464,0
800.2175365489921,0
706.2503232080591,0
737.7280771528152,0
727.9300415796754,0
714.0309930743903,0
771.8607717347319,0
764.5635974418816,0
757.5833552270354,0
799.6536846984922,0
799.7631482223475,0
799.5901382838664,0
799.5901382838665,0
707.129724522876,0
690.8212177376752,0
720.6453152856511,0
799.5562708884273,0
799.5513919972915,0
799.5513919972915,0
799.6278222378004,0
799.8051136987116,0
763.6373025682262,0
770.6172235409471,0
763.0092514813348,0
755.8967611042859,0
770.4015073257909,0
800.0369586172892,0
799.7824368739233,0
799.8065744780162,0
799.8065744780162,0
800.1119147208981,0
800.1119147208981,0
800.1119147208981,0
735.5533865879032,0
735.5425919080602,0
765.890847187566,0
758.9681178410763,0
768.3098650944191,0
728.445758524124,0
714.5632931340319,0
800.1024213201869,0
800.1024213201869,0
799.9313754897736,0
767.9028204594158,0
799.8364845513668,0
799.8364845513668,0
734.9527509835225,0
799.8662330177268,0
800.0353129085405,0
800.0353129085405,0
766.9846840231145,0
764.4221909270927,0
799.9639361846927,0
799.9639361846927,0
764.6211323131336,0
799.8303212132068,0
799.7171227532465,0
799.6104368303987,0
767.8692931705737,0
800.1638682325316,0
769.021120772804,0
799.831863656957,0
799.831863656957,0
799.831863656957,0
767.1294221082555,0
764.7606875393083,0
799.6594788178841,0
767.0180774238544,0
799.5179116740609,0
764.5505469982272,0
757.5727283578622,0
736.7307141508861,0
799.6667338618311,0
799.7080557591404,0
740.440382177237,0
733.7210565171737,0
799.9863117327834,0
799.9863117327834,0
764.5762879033313,0
726.9398753887189,0
799.6945438953443,0
799.7688550478869,0
799.7688550478867,0
799.5566818502174,0
758.2712834022113,0
679.7953223875869,0
767.7823671625767,0
799.6649955614312,0
769.254456493863,0
767.0802212880284,0
771.0156610309175,0
799.6848813156716,0
799.6848813156716,0
799.6881941368437,0
799.7945911094399,0
799.7242445514867,0
746.477978219405,0
763.0075010289145,0
716.1072864130045,0
770.7160995570724,0
800.0646376992811,0
800.0646376992811,0
800.0646376992811,0
764.6450953177939,0
800.7046849975741,0
769.230641867477,0
745.3196988298743,0
700.9903992670786,0
759.4633277140116,0
800.0879978969272,0
799.9969396376962,0
799.9969396376962,0
768.8965438135222,0
738.5546560434792,0
766.5401301953074,0
758.1700432488542,0
799.5310834966868,0
799.3706266939489,0
766.3878642443444,0
799.2644449733408,0
765.47596414308,0
758.449796997715,0
751.835594582197,0
799.4959906402952,0
799.4959906402951,0
799.4959906402951,0
772.8852975429121,0
769.7070331405911,0
739.2902102618702,0
769.5286754114608,0
799.4064494196618,0
799.4064494196617,0
799.4770663883179,0
772.4841760686911,0
773.174496898883,0
773.9614568163697,0
731.3774748381566,0
757.5968832256086,0
799.8552583364288,0
768.7902272832015,0
761.6195452453376,0
692.3236869045537,0
766.6145830920455,0
759.6877354795254,0
752.7609316139666,0
799.7172035760786,0
799.7172035760786,0
799.7172035760786,0
769.2301216813253,0
