/category.html && GET,/customers && GET,/detail.html?id={} && GET,avg,unknown
4419.579056259028,8519.354838709678,4403.0218381145705,4890.774880571944,1973.4195616373102
4412.82894736842,8519.354838709678,4383.779264214047,4890.767048508686,1974.487522823741
4371.67690728284,8172.000000000001,4351.04245794115,4797.645798102217,1988.2894103363826
4356.00706713781,8172.000000000001,4323.953003847924,4797.63848784135,1989.2295797783174
4282.17230781987,7883.928571428571,4273.717210455686,4742.256963601532,1972.9551601518901
4277.992277992279,7883.928571428571,4246.031746031746,4742.249840357599,1973.8925725748036
4277.992277992279,7883.928571428571,4246.031746031746,4742.242544699872,1974.8478549634017
4136.997088791849,7481.035313531354,4112.486846038864,4655.449883689107,1785.709166666667
4035.598811256673,7157.555610561058,4004.3568510214245,4573.703390120416,1582.5166666666664
3960.7625318552514,6239.5278490028495,3908.328044871796,4462.454159535016,1489.8804166666666
3918.853134556575,6073.05074786325,3850.2082732371796,4425.35482991014,1401.1846875
3705.8194147355935,5063.846452991452,3612.7541745134977,4296.937063468756,1109.7876190476193
3642.485660526838,4978.853177077798,3562.9205900816078,4254.0149895403565,1014.6301190476163
3412.968353783233,4826.464790621416,3225.719744744745,4078.53757078704,967.1096447168334
3335.3523545785038,4797.113289581896,3146.4912521896886,4025.0221347467477,956.8225153376017
3264.265358725288,4761.195665608345,3063.134590840841,3966.546448939698,946.0519927554858
2878.7392820669947,4703.619576706247,2525.2141678436874,3776.5342251555903,930.4930176836682
2781.4564174836632,4674.653015995257,2487.2147164608928,3710.3659689555093,916.8586971123674
2492.6981725739347,4597.6971777426315,2442.1847452410116,3527.056269703543,896.2259994460244
2476.4148567715006,4553.037391209413,2428.488329144625,3455.277998805872,881.420207334877
2397.1098361731047,4388.989397438199,2344.159800424943,3159.749220166915,797.1387989411112
2381.496424720286,4342.430696968214,2326.0349304675206,3076.168936912145,781.9445268627071
2326.08526940683,4235.73813441105,2275.213268810845,2843.1292926017,761.4514303741321
2306.912263287406,4195.849468459418,2256.169913861382,2759.725943693207,749.1845437492402
2210.669175821921,3937.7242610295916,2148.7246880365656,2437.2054341911635,677.805001802439
2190.793009948239,3887.5605476129936,2128.9533213913787,2411.8314391666527,664.9097140624292
2167.2408675285214,3837.9968952733807,2106.0977119975723,2382.169417310608,646.5830490084745
2044.7555946880473,3583.189048940446,2001.5235733791224,2231.3632613503587,535.4037320983795
2020.260556902248,3529.1704210501766,1974.0395876516232,2200.89069715218,512.5596489794027
1921.5434209091331,3290.572959887633,1864.889979105303,2073.0999699936524,453.92746092563215
1902.9306265170085,3249.9608460041923,1832.6201348586533,2047.1411835916267,444.7491005876452
1710.5143361160362,2905.3480986744853,1678.7623335596272,1838.3055460867126,404.75436980767927
1685.42905349921,2854.3070767414993,1630.09851061884,1804.9370457309951,400.08720022969555
1487.842797791663,2313.4384806559037,1470.1944602653948,1582.952369670473,366.96674145667714
1443.2208936421307,2257.707877624767,1415.8272586046671,1539.819779410758,362.8169004465132
1407.73720666066,2186.603840663608,1368.7128068510826,1495.4023594563828,348.5469783524215
1095.0771014133377,1718.6492422393728,1113.5652926292478,1174.954139340105,305.5500032191763
1053.0879796905463,1638.1718111766968,1024.3473280976425,1114.74625242732,305.0505109065941
800.1927506605025,1096.9859010575071,762.6641534894038,888.6483268477771,283.5447527644394
756.4506694960523,996.8539902918844,699.2973246298114,860.7352762208659,267.5592941233291
626.2627846737305,949.2216716688934,562.3813301919942,775.0268158121571,249.58641638270998
596.647816376722,944.2172157233431,505.9089114648798,749.6605550449156,247.0741058290588
475.11521669053957,892.7466853839258,454.1074233957481,642.89833085609,232.64080627024126
462.7890086996831,884.3679249976936,442.06423271528485,614.6159539697496,232.5175048549917
418.5383835229744,820.1106066430496,399.8363248105678,511.7304126473143,228.7619939211599
406.2068083368427,810.7394101078348,386.4481258875947,494.0409137195762,229.0451299842471
378.0347998492365,793.3321048058683,367.2087682640991,479.6193226408378,221.53505665911496
356.47393912375526,764.7146447510968,338.7391566860265,459.783016712796,217.01486774294693
336.5652212538595,751.5918204687725,327.2003454436481,450.10973363967,201.84119206142478
316.6694550658051,710.6841622487625,303.43006640841986,433.436255812814,196.20689655172418
286.8941413047667,685.9808046554467,282.40885266934794,417.16726972235426,188.9285714285715
278.2140300487058,670.6200479649506,265.1759028893406,407.77255268970293,191.03448275862075
273.1741573033713,665.2671755725192,263.04945054945034,407.14285714285734,191.03448275862075
