/ GET,avg
566.1346456692913,566.1346456692913
566.1346456692913,566.1346456692913
566.533437013997,566.533437013997
566.533437013997,566.533437013997
534.50233281493,534.50233281493
530.7176287051482,530.7176287051482
530.7176287051482,530.7176287051482
545.4134165366614,545.4134165366614
545.4134165366614,545.4134165366614
572.0429252782194,572.0429252782194
579.5264847512038,579.5264847512038
579.5264847512038,579.5264847512038
644.7935855263158,644.7935855263158
666.0239669421488,666.0239669421488
666.0239669421488,666.0239669421488
672.7696721311476,672.7696721311476
672.7696721311476,672.7696721311476
644.8934959349593,644.8934959349593
639.1445686900959,639.1445686900959
639.1445686900959,639.1445686900959
589.7235387045814,589.7235387045814
589.7235387045814,589.7235387045814
576.52448657188,576.52448657188
563.9563106796116,563.9563106796116
563.9563106796116,563.9563106796116
592.8528938906753,592.8528938906753
592.8528938906753,592.8528938906753
591.334142394822,591.334142394822
563.8646322378717,563.8646322378717
563.8646322378717,563.8646322378717
537.3160828025478,537.3160828025478
568.4724409448819,568.4724409448819
568.4724409448819,568.4724409448819
511.52047244094484,511.52047244094484
511.52047244094484,511.52047244094484
565.6616719242902,565.6616719242902
570.3132045088566,570.3132045088566
570.3132045088566,570.3132045088566
576.8783151326053,576.8783151326053
576.8783151326053,576.8783151326053
522.7024729520866,522.7024729520866
519.8313161875946,519.8313161875946
519.8313161875946,519.8313161875946
469.47856049004594,469.47856049004594
469.47856049004594,469.47856049004594
517.092879256966,517.092879256966
544.2103174603175,544.2103174603175
544.2103174603175,544.2103174603175
571.7437304075235,571.7437304075235
597.4078525641025,597.4078525641025
597.4078525641025,597.4078525641025
588.0054432348368,588.0054432348368
588.0054432348368,588.0054432348368
563.7013996889581,563.7013996889581
544.5852534562213,544.5852534562213
544.5852534562213,544.5852534562213
533.0944881889764,533.0944881889764
533.0944881889764,533.0944881889764
609.6766129032258,609.6766129032258
596.9571197411004,596.9571197411004
596.9571197411004,596.9571197411004
582.164274322169,582.164274322169
582.164274322169,582.164274322169
591.7669902912621,591.7669902912621
488.82126696832586,488.82126696832586
488.82126696832586,488.82126696832586
478.535606060606,478.535606060606
478.535606060606,478.535606060606
490.89258698941,490.89258698941
484.9619482496195,484.9619482496195
484.9619482496195,484.9619482496195
501.3532110091743,501.3532110091743
501.3532110091743,501.3532110091743
484.66740740740744,484.66740740740744
484.66740740740744,484.66740740740744
490.0157421289356,490.0157421289356
490.0157421289356,490.0157421289356
493.04456193353474,493.04456193353474
493.04456193353474,493.04456193353474
501.9418429003021,501.9418429003021
515.5787878787878,515.5787878787878
515.5787878787878,515.5787878787878
533.9625585023401,533.9625585023401
539.1135303265941,539.1135303265941
539.1135303265941,539.1135303265941
558.426517571885,558.426517571885
558.426517571885,558.426517571885
619.974025974026,619.974025974026
616.559265442404,616.559265442404
616.559265442404,616.559265442404
631.5731319554849,631.5731319554849
631.5731319554849,631.5731319554849
627.3266452648475,627.3266452648475
603.29609375,603.29609375
603.29609375,603.29609375
553.8451463790446,553.8451463790446
553.8451463790446,553.8451463790446
544.5626888217523,544.5626888217523
508.1039755351682,508.1039755351682
508.1039755351682,508.1039755351682
508.33333333333337,508.33333333333337
508.33333333333337,508.33333333333337
518.7404580152672,518.7404580152672
523.4591679506933,523.4591679506933
523.4591679506933,523.4591679506933
537.5308641975308,537.5308641975308
537.5308641975308,537.5308641975308
548.0401234567901,548.0401234567901
526.4831804281346,526.4831804281346
526.4831804281346,526.4831804281346
528.8543247344462,528.8543247344462
528.8543247344462,528.8543247344462
531.3595166163142,531.3595166163142
