/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,avg
787.2277227722778,494.8323048720665,439.44448695386035,496.153846153846,606.645817044567
786.9852706993825,495.2084767314044,439.7446393817405,496.1538461538461,606.3518561141518
786.7702376039153,495.5322231531911,440.00763680412933,496.1538461538462,606.0917022176093
727.9863215088872,471.3142329755702,432.0578968651273,477.2875816993464,502.7592928402645
727.6969147266741,471.544295773191,432.2140374244691,477.28758169934656,502.4462769795082
713.6175372128262,474.017981852798,415.1192853085687,479.6742267024174,503.68298616596996
721.2528093217418,476.98613448427375,413.9801333836285,480.6114990126978,513.1291298729335
713.0473542559754,458.1275648742224,410.09644744385463,465.72811660253797,491.33141836007303
710.1988636602791,457.011939995716,409.1125464467545,464.22851227140234,489.6517273679134
714.780299412558,462.0925371390175,399.68657628125607,464.45334681379285,491.4604747569468
748.5358969586616,469.2908268641137,388.30835375233005,463.6859922290092,498.73661072273154
803.6824063221445,473.6364050303636,415.0584093670512,470.12585487595163,521.7000713120631
793.5785831683522,464.61688619357903,419.62225589951976,466.2091832395964,502.08878688980934
825.7257024304088,475.9679719449488,442.56265052370526,467.5884102620439,537.2786150959002
798.4381957894291,484.02260108748067,436.60813196995304,476.6268112325182,555.1120921689421
810.8999885158246,470.41630894082135,444.5985357856504,468.6148752092009,524.3129733672474
790.2608554489618,459.6739990733739,435.25660875962933,461.9980974339368,498.0181439535828
761.7847346373326,443.8034334811358,408.089384437952,447.61368497573295,484.2750365461908
742.2128495232064,434.23220005663876,400.0496807890472,440.9468097604812,476.451000390558
729.8821880234777,416.17772188443837,399.19008623801255,430.1252077750137,462.0926520881169
711.5280921381923,406.9741314987376,393.3920202477871,420.8671290054408,454.0857532479457
689.1732650182008,394.59493051130687,380.29689147842566,410.97467546321934,444.32160804874525
674.935782143737,391.65941644216866,371.7432555490165,425.39088626964224,440.32459061213535
655.9462969314702,381.44610056795204,361.93089527890004,421.5037426499947,433.61052561141855
625.56684166409,371.7440897709424,352.4787559481395,414.7308732965909,439.96450426173635
610.3273698361886,367.39883084780956,351.40972508372914,411.1083472312672,436.00856443725837
579.4556244631549,358.1315601909981,365.7442323941429,397.7369080067492,441.4509457124742
577.0584439695324,360.9169686367312,361.95142216444214,393.88814385864805,439.33221270617173
592.6456027747529,357.05420358157915,357.96032265540714,389.36025866549267,416.8723427636238
581.4940821417003,349.6670502812754,351.8433706521678,383.5173387685826,410.8337163844499
444.7088219950044,282.41102404111325,247.47183977414204,304.235014117486,333.1839942421801
438.8667610647501,272.48977872616103,245.92446102658326,297.4883679747083,325.47184697336724
342.7962034955947,208.6073725234998,223.43667688712924,216.2983063864592,234.03511507901814
330.1648100414282,204.41367863042765,221.33123134515475,212.8607008749945,230.52380823973056
258.391312699761,176.535385604309,215.7202924700182,181.34918369066946,208.02019415617772
249.13060666189435,174.38631923494034,218.7633331804052,178.31847350489642,205.20520545811675
267.05316315277486,154.47036641306772,215.6179892363855,162.31354242413494,196.6817498153892
251.46882735508873,155.17899966919646,218.51005692903283,157.06220279330577,193.93009591065518
253.13253832784395,154.4387408131762,218.89418632571073,156.71660940967752,193.97957866037922
238.06175203475064,103.85543071693675,210.07870142830228,114.52565457946179,169.39330101567168
237.56036270605472,100.13963442885945,207.98435701492593,110.95664038375892,167.5164307084999
