unknown,avg
22064.17910447761,22064.17910447761
21934.91124260355,21934.91124260355
22032.93413173653,22032.93413173653
22148.648648648646,22148.648648648646
22138.805970149253,22138.805970149253
22082.840236686392,22082.840236686392
22186.746987951807,22186.746987951807
22186.746987951807,22186.746987951807
21907.73809523809,21907.73809523809
22001.49253731344,22001.49253731344
22029.58579881657,22029.58579881657
21874.63126843658,21874.63126843658
21907.0796460177,21907.0796460177
21893.39339339339,21893.39339339339
21878.459237097977,21878.459237097977
21830.357142857145,21830.357142857145
22140.71856287425,22140.71856287425
22075.75757575757,22075.75757575757
22066.666666666664,22066.666666666664
21992.492492492493,21992.492492492493
22029.94011976048,22029.94011976048
22056.54761904762,22056.54761904762
21973.214285714286,21973.214285714286
22029.761904761905,22029.761904761905
21907.407407407405,21907.407407407405
22089.123867069487,22089.123867069487
21985.029940119763,21985.029940119763
22131.736526946104,22131.736526946104
22028.528528528524,22028.528528528524
22074.8502994012,22074.8502994012
22086.62613981763,22086.62613981763
22050.76923076923,22050.76923076923
22029.411764705885,22029.411764705885
21890.5325443787,21890.5325443787
21938.43843843844,21938.43843843844
21751.53374233129,21751.53374233129
21889.57055214724,21889.57055214724
21882.26299694189,21882.26299694189
21936.746987951807,21936.746987951807
22025.222551928782,22025.222551928782
21950.45045045045,21950.45045045045
21963.855421686745,21963.855421686745
21878.378378378377,21878.378378378377
22038.69047619048,22038.69047619048
22038.69047619048,22038.69047619048
21945.103857566766,21945.103857566766
21974.77744807121,21974.77744807121
21881.38138138138,21881.38138138138
21784.848484848484,21784.848484848484
21724.242424242424,21724.242424242424
21784.848484848484,21784.848484848484
21665.165165165166,21665.165165165166
21665.165165165166,21665.165165165166
21710.36585365853,21710.36585365853
21718.181818181816,21718.181818181816
21779.27927927928,21779.27927927928
21867.16417910448,21867.16417910448
21911.940298507463,21911.940298507463
21869.04761904762,21869.04761904762
21914.414414414416,21914.414414414416
21890.39039039039,21890.39039039039
21801.204819277107,21801.204819277107
21719.87951807229,21719.87951807229
21684.848484848488,21684.848484848488
21566.265060240963,21566.265060240963
21865.853658536584,21865.853658536584
21910.33434650456,21910.33434650456
21882.53012048193,21882.53012048193
21820.35928143713,21820.35928143713
21850.299401197604,21850.299401197604
21798.192771084334,21798.192771084334
21717.910447761195,21717.910447761195
21894.6587537092,21894.6587537092
21894.6587537092,21894.6587537092
21574.62686567164,21574.62686567164
21752.25225225225,21752.25225225225
21810.24096385542,21810.24096385542
21760.3550295858,21760.3550295858
21803.834808259588,21803.834808259588
21815.47619047619,21815.47619047619
22017.964071856284,22017.964071856284
22017.964071856288,22017.964071856288
22294.64285714285,22294.64285714285
22111.940298507463,22111.940298507463
22060.830860534123,22060.830860534123
22023.952095808385,22023.952095808385
21998.48942598187,21998.48942598187
21952.095808383237,21952.095808383237
21971.81008902077,21971.81008902077
21876.11940298508,21876.11940298508
21497.050147492628,21497.050147492628
21668.63905325444,21668.63905325444
21729.166666666664,21729.166666666664
21864.70588235294,21864.70588235294
21862.573099415204,21862.573099415204
21862.83185840708,21862.83185840708
21867.952522255197,21867.952522255197
21659.763313609463,21659.763313609463
21658.208955223883,21658.208955223883
21615.384615384617,21615.384615384617
21556.379821958457,21556.379821958457
21517.80415430267,21517.80415430267
21574.404761904763,21574.404761904763
21759.701492537315,21759.701492537315
21669.64285714285,21669.64285714285
21678.041543026706,21678.041543026706
21936.20178041543,21936.20178041543
21782.73809523809,21782.73809523809
21921.364985163204,21921.364985163204
22001.49253731343,22001.49253731343
22001.49253731344,22001.49253731344
21970.23809523809,21970.23809523809
22155.786350148366,22155.786350148366
22204.4776119403,22204.4776119403
22022.38805970149,22022.38805970149
22199.6996996997,22199.6996996997
22055.223880597016,22055.223880597016
21955.08982035928,21955.08982035928
21955.08982035928,21955.08982035928
22019.287833827893,22019.287833827893
21917.9104477612,21917.9104477612
22004.4776119403,22004.4776119403
21921.364985163204,21921.364985163204
21895.280235988204,21895.280235988204
22033.92330383481,22033.92330383481
22077.380952380958,22077.380952380958
22020.7100591716,22020.7100591716
22017.857142857145,22017.857142857145
21973.214285714286,21973.214285714286
21920.895522388066,21920.895522388066
22006.0606060606,22006.0606060606
21830.30303030303,21830.30303030303
21864.741641337387,21864.741641337387
21900.0,21900.0
21829.34131736527,21829.34131736527
21927.71084337349,21927.71084337349
22074.8502994012,22074.8502994012
22106.508875739644,22106.508875739644
22163.69047619048,22163.69047619048
22163.69047619048,22163.69047619048
22341.176470588234,22341.176470588234
22255.16224188791,22255.16224188791
22282.08955223881,22282.08955223881
22164.70588235294,22164.70588235294
22073.96449704142,22073.96449704142
22086.82634730539,22086.82634730539
22381.23167155425,22381.23167155425
22381.23167155425,22381.23167155425
22163.17365269461,22163.17365269461
22119.402985074623,22119.402985074623
22130.563798219584,22130.563798219584
22090.09009009009,22090.09009009009
22044.776119402984,22044.776119402984
22147.32142857143,22147.32142857143
22136.22754491018,22136.22754491018
21845.345345345344,21845.345345345344
21807.462686567163,21807.462686567163
21961.077844311378,21961.077844311378
22015.06024096385,22015.06024096385
21835.34743202417,21835.34743202417
21929.878048780487,21929.878048780487
21715.80547112462,21715.80547112462
21629.51807228916,21629.51807228916
21790.419161676647,21790.419161676647
21862.53776435045,21862.53776435045
21753.776435045314,21753.776435045314
21674.69879518072,21674.69879518072
21861.194029850747,21861.194029850747
21861.194029850747,21861.194029850747
21789.552238805973,21789.552238805973
21831.343283582093,21831.343283582093
21615.15151515152,21615.15151515152
21638.138138138136,21638.138138138136
21652.69461077844,21652.69461077844
21916.16766467066,21916.16766467066
22015.06024096385,22015.06024096385
22015.06024096385,22015.06024096385
22104.229607250752,22104.229607250752
22342.42424242424,22342.42424242424
22424.92492492493,22424.92492492493
22410.44776119403,22410.44776119403
22562.874251497007,22562.874251497007
22602.1021021021,22602.1021021021
22593.09309309309,22593.09309309309
22424.92492492493,22424.92492492493
22797.337278106508,22797.337278106508
22725.37313432836,22725.37313432836
22693.11377245509,22693.11377245509
22540.54054054054,22540.54054054054
22408.68263473053,22408.68263473053
22102.67857142857,22102.67857142857
22220.05988023952,22220.05988023952
22147.32142857143,22147.32142857143
21626.506024096383,21626.506024096383
21511.940298507463,21511.940298507463
21689.34911242604,21689.34911242604
21703.59281437126,21703.59281437126
21807.462686567163,21807.462686567163
21897.590361445786,21897.590361445786
21936.746987951807,21936.746987951807
22030.30303030303,22030.30303030303
22229.166666666668,22229.166666666668
22173.71601208459,22173.71601208459
22137.19512195122,22137.19512195122
22440.119760479043,22440.119760479043
22440.119760479043,22440.119760479043
22194.864048338368,22194.864048338368
22100.6006006006,22100.6006006006
22028.358208955226,22028.358208955226
21854.54545454545,21854.54545454545
22004.504504504504,22004.504504504504
21829.34131736527,21829.34131736527
21757.57575757576,21757.57575757576
21667.173252279637,21667.173252279637
22065.47619047619,22065.47619047619
22148.809523809523,22148.809523809523
22232.732732732733,22232.732732732733
22275.449101796406,22275.449101796406
22190.476190476187,22190.476190476187
22261.90476190476,22261.90476190476
22525.37313432836,22525.37313432836
22392.011834319528,22392.011834319528
22082.8313253012,22082.8313253012
22063.44410876133,22063.44410876133
22039.03903903904,22039.03903903904
22386.36363636364,22386.36363636364
22440.90909090909,22440.90909090909
22359.939759036144,22359.939759036144
22043.543543543543,22043.543543543543
22084.848484848484,22084.848484848484
22256.75675675676,22256.75675675676
22629.90936555891,22629.90936555891
22735.64954682779,22735.64954682779
22781.437125748504,22781.437125748504
22781.437125748504,22781.437125748504
22584.084084084083,22584.084084084083
22676.82926829268,22676.82926829268
22964.83180428134,22964.83180428134
22906.62650602409,22906.62650602409
22789.55223880597,22789.55223880597
22646.70658682635,22646.70658682635
22572.507552870087,22572.507552870087
22346.38554216867,22346.38554216867
22732.62839879154,22732.62839879154
22798.507462686568,22798.507462686568
22652.238805970148,22652.238805970148
22599.397590361445,22599.397590361445
22273.413897280963,22273.413897280963
22463.963963963964,22463.963963963964
22404.761904761905,22404.761904761905
22642.857142857145,22642.857142857145
22457.703927492443,22457.703927492443
22344.31137724551,22344.31137724551
22585.798816568047,22585.798816568047
22955.089820359284,22955.089820359284
22866.07142857143,22866.07142857143
22655.223880597016,22655.223880597016
22709.58083832335,22709.58083832335
22475.903614457828,22475.903614457828
22585.545722713865,22585.545722713865
22618.694362017803,22618.694362017803
22297.01492537313,22297.01492537313
22392.21556886228,22392.21556886228
22448.79518072289,22448.79518072289
22562.874251497007,22562.874251497007
22418.91891891892,22418.91891891892
22368.26347305389,22368.26347305389
22424.242424242424,22424.242424242424
22309.66767371601,22309.66767371601
22337.34939759036,22337.34939759036
21959.70149253731,21959.70149253731
21959.70149253731,21959.70149253731
21996.951219512197,21996.951219512197
22000.0,22000.0
21975.903614457828,21975.903614457828
21812.5,21812.5
21922.155688622755,21922.155688622755
21765.06024096385,21765.06024096385
21620.48192771084,21620.48192771084
21731.92771084337,21731.92771084337
21583.086053412462,21583.086053412462
21616.76646706587,21616.76646706587
21601.79640718563,21601.79640718563
21689.759036144576,21689.759036144576
21643.283582089556,21643.283582089556
21738.09523809524,21738.09523809524
21894.029850746272,21894.029850746272
21768.882175226587,21768.882175226587
22006.02409638554,22006.02409638554
21974.32024169184,21974.32024169184
22219.87951807229,22219.87951807229
22034.74320241692,22034.74320241692
22048.78048780488,22048.78048780488
22022.796352583588,22022.796352583588
22313.813813813813,22313.813813813813
22295.25222551929,22295.25222551929
22089.285714285717,22089.285714285717
22225.37313432836,22225.37313432836
22332.33532934132,22332.33532934132
22443.283582089556,22443.283582089556
22443.283582089556,22443.283582089556
22830.33033033033,22830.33033033033
22448.64048338369,22448.64048338369
22756.75675675676,22756.75675675676
22850.903614457828,22850.903614457828
22701.492537313432,22701.492537313432
22417.664670658683,22417.664670658683
22658.13253012048,22658.13253012048
22722.38805970149,22722.38805970149
22587.79761904762,22587.79761904762
22540.419161676647,22540.419161676647
22274.77477477477,22274.77477477477
22185.975609756097,22185.975609756097
22249.235474006116,22249.235474006116
22208.70870870871,22208.70870870871
22133.333333333336,22133.333333333336
22069.23076923077,22069.23076923077
21880.66465256797,21880.66465256797
22201.2012012012,22201.2012012012
22371.987951807227,22371.987951807227
23136.498516320476,23136.498516320476
23317.507418397625,23317.507418397625
23405.405405405403,23405.405405405403
23208.08383233533,23208.08383233533
23222.55192878338,23222.55192878338
23510.51051051051,23510.51051051051
23626.888217522654,23626.888217522654
23493.939393939392,23493.939393939392
22736.36363636364,22736.36363636364
22736.36363636364,22736.36363636364
22481.707317073167,22481.707317073167
22436.936936936934,22436.936936936934
22421.921921921923,22421.921921921923
22253.753753753757,22253.753753753757
21835.329341317367,21835.329341317367
21939.759036144576,21939.759036144576
22101.79640718563,22101.79640718563
22101.79640718563,22101.79640718563
22138.805970149253,22138.805970149253
22282.477341389724,22282.477341389724
22287.23404255319,22287.23404255319
22165.644171779142,22165.644171779142
22413.846153846152,22413.846153846152
22401.19760479042,22401.19760479042
22511.976047904194,22511.976047904194
22433.734939759037,22433.734939759037
22524.024024024024,22524.024024024024
22376.876876876875,22376.876876876875
22293.41317365269,22293.41317365269
22497.041420118345,22497.041420118345
22348.6646884273,22348.6646884273
22314.589665653497,22314.589665653497
22246.987951807227,22246.987951807227
22246.987951807227,22246.987951807227
22153.614457831325,22153.614457831325
22379.154078549847,22379.154078549847
22539.27492447129,22539.27492447129
22369.3009118541,22369.3009118541
22510.57401812689,22510.57401812689
22552.55255255255,22552.55255255255
22477.06422018348,22477.06422018348
22352.58358662614,22352.58358662614
22624.624624624623,22624.624624624623
22480.53892215569,22480.53892215569
22331.343283582093,22331.343283582093
22552.55255255255,22552.55255255255
22552.55255255255,22552.55255255255
22379.154078549847,22379.154078549847
22528.846153846152,22528.846153846152
22540.95563139932,22540.95563139932
22404.97737556561,22404.97737556561
