/category.html && GET,/customers && GET,/detail.html?id={} && GET,avg,unknown
4622.051886792453,9037.20930232558,4611.888111888112,5914.351851851853,2107.6923076923076
4602.380952380952,8973.170731707318,4582.530120481928,5565.533980582523,2125.0
4602.380952380952,8973.170731707318,4582.530120481928,5565.533980582523,2125.0
4602.380952380952,8973.170731707318,4582.530120481928,5565.533980582523,2125.0
4561.0687022900765,8820.441988950277,4536.269430051813,4986.09756097561,2075.0000000000005
4561.0687022900765,8820.441988950277,4536.269430051813,4986.09756097561,2075.0000000000005
4514.344262295082,8674.418604651164,4497.2144846796655,4949.454905847375,2022.7272727272725
4514.344262295082,8674.418604651164,4497.2144846796655,4949.454905847375,2022.7272727272725
4459.1988130563805,8399.305555555558,4444.444444444445,4867.27456940223,2036.3636363636367
4459.1988130563805,8399.305555555558,4444.444444444445,4867.27456940223,2036.3636363636367
4368.556701030928,8070.247933884297,4362.71186440678,4791.577253218884,2005.0
4368.556701030928,8070.247933884297,4362.71186440678,4791.577253218884,2005.0
4346.128397571592,8070.247933884297,4345.693256045199,4776.224898090129,2005.0
4251.1267661004695,7721.698113207551,4240.998176276277,4707.050397995876,2022.7272727272725
4240.604990412942,7721.698113207551,4232.842003260403,4700.278205519311,2022.7272727272725
4245.61820180873,7202.3480204342295,4194.180062175823,4641.881292989098,1988.47765822903
4243.132473201337,7178.552362707534,4189.919892998838,4637.66598016082,1995.9497083573883
4224.865464415235,7679.157589760999,4174.147612040348,4664.952249872654,2032.7007681947487
4230.0683833492085,7744.547136651834,4180.152897695357,4670.633425609353,2045.7339812408184
4235.5418825671095,7814.897133811822,4193.363648717385,4690.96665151345,2038.0663822284143
4155.273070048586,7702.246953352009,4100.593726580433,4641.40378261114,2024.2245945656884
4177.325504521392,7705.005322401648,4134.761912268476,4654.66277457327,2021.9290237384712
4116.89885579078,7532.369073636444,4050.405289001641,4601.953239447423,1951.707622959546
4125.9010347041585,7598.67465570899,4062.7103158364753,4610.858997999564,1964.535567405627
4117.218036737752,7677.523443058866,4044.2495813638016,4607.084646678635,1888.4821361224958
4127.518668410801,7734.676609125084,4057.291505814883,4616.492267335851,1899.759807846277
4032.1909790789387,7333.415844353375,3892.3403470163776,4555.769314078107,1857.1867551424648
4044.6811062952183,7393.322922053585,3908.0469550257685,4565.356502985718,1865.8364656776607
4020.218699810788,7225.676859273166,3865.496038746618,4540.900628592554,1827.7181488001668
3930.0226880070677,6943.32377382533,3761.665462474358,4475.90732674223,1834.4406620428128
3943.7358350237755,7007.150445165151,3778.503494682036,4485.4586480244925,1840.7631469346672
3892.607406068938,6847.77074458855,3800.361781636597,4465.159039325705,1849.885567421864
3908.3936162991067,6905.139192193361,3817.4149347990297,4474.684510083716,1856.2034010644202
3661.131036611796,6254.984774833823,3526.792688499264,4347.629779883342,1774.254728207845
3683.532161564173,6332.247644748377,3551.346412301001,4359.237095880966,1781.1113862968166
3618.022400949442,6065.565813725081,3497.0683425634575,4339.009507985996,1807.002566770936
3612.3048745627625,6136.1356255015,3503.837875880373,4319.221085317115,1813.4838440982467
3522.7520416989123,5848.268566604136,3432.2108604767327,4291.91537850965,1780.741329721688
