/category.html && GET,/customers && GET,/detail.html?id={} && GET,avg,unknown
2376.9680851063827,4728.433098591549,2377.9032258064517,3930.1470588235293,961.1111111111111
2376.9680851063827,4728.433098591549,2377.9032258064517,3930.1470588235293,961.1111111111111
2376.9680851063827,4728.433098591549,2377.9032258064517,3930.1470588235293,961.1111111111111
2377.1413276231265,4730.599647266314,2378.2372143634384,3937.806873977086,961.1111111111113
2377.1413276231265,4730.599647266314,2378.2372143634384,3937.806873977086,961.1111111111113
2368.5810810810813,4714.285714285714,2373.475258918297,3896.8590831918505,958.8235294117649
2368.5810810810813,4714.285714285714,2373.475258918297,3896.8590831918505,958.8235294117649
2345.6904725187824,4685.618228491137,2356.7159556200895,3753.4995235198703,938.9921233310565
2336.220126846634,4671.8859849871205,2349.2924937485222,3688.360435994894,927.0025845345504
2314.059350542525,4620.66653305519,2311.066229791283,3537.961327240969,906.5695681963687
2306.978323090095,4608.6567374051065,2302.4909323501206,3481.571782315186,889.3220169814115
2296.790966246822,4587.992338585998,2295.623106716138,3414.0728521100814,877.2346901188737
2281.157976665123,4547.1975932126325,2277.929972119088,3276.13884923467,861.0673011164765
2271.0729869388742,4520.969250165344,2267.093229008162,3193.163405107463,849.2744559848979
2246.0798006220452,4466.075837418301,2240.867664909043,2979.841737472768,823.2178925927532
2236.5289040288185,4436.78738255719,2229.577016690627,2893.740996732031,810.3013552576554
2208.495105291514,4376.145038947678,2202.3732003085515,2710.431242616034,793.764280500181
2198.429568873445,4352.49927946796,2189.908162825368,2626.3391884669472,780.6087443587314
2163.1770853045136,4287.80800189394,2157.2407460553077,2486.7500553123973,748.1897076180137
2152.298586654104,4264.1096682975585,2145.656035434598,2472.3733408467806,734.5823705609434
2105.7566943533693,4148.8871164021175,2099.187668852359,2405.5229132003446,668.9649055482594
2093.96563080097,4112.499042925414,2083.3056595858516,2387.188395833836,653.2730131786839
2081.2682454654196,4078.016249199949,2066.640994917788,2368.3552553809905,637.5111988984888
2025.8315477883684,3947.1747288715364,2014.2432585525617,2296.0915370109688,536.9979156652319
2011.0561011158493,3910.2769364794913,1998.479797907585,2277.191769302613,520.329324698887
1927.830452267136,3748.558990901879,1915.4498245526006,2188.5917114762688,499.2898578687753
1908.621451471782,3703.2053389483863,1894.867755424953,2164.4735510856044,492.32446035297215
1811.3091510868162,3466.3564368998627,1787.7928271806181,2047.5509554436503,447.6508554311237
1789.5229385169928,3416.821457761776,1769.8510844101384,2023.6021340216091,440.6828350067217
1627.0005572688915,3067.809294926669,1600.6097636342834,1849.0185044210257,402.1474296811971
1606.3832722455497,3010.504880870856,1576.6152242011476,1823.9997728910625,397.0739054801599
1327.526715670033,2486.8814820962516,1292.5651787696133,1559.0023279439495,363.46247035431816
1293.2837303098568,2438.4740693227222,1251.9658848061808,1520.6293094890534,355.14575520907437
1259.6936344230173,2390.5585416769554,1215.560151379464,1487.5068418982787,347.44602641637493
956.7046583343051,2011.712618309792,928.798391108598,1132.612556583168,304.1847756764223
940.7053041548318,1971.069303642198,912.1056646296377,1088.7591962232318,310.474062942582
758.3559493984554,1585.8079520762926,734.0193189554293,889.1720565592354,267.7622498573045
744.3213158321755,1554.6067623655326,708.7163318036185,879.3845560105143,260.7405732420674
573.2682107635433,1043.3187895848966,547.3234584755319,750.990778280984,241.0409496354059
550.7896004002027,1046.7744006974203,518.4726491119659,743.9197081259364,240.47933612245993
469.1155728598801,947.893527927391,463.5487569452324,635.7502302445059,234.18484537015607
463.0724572634176,941.1667579367752,454.76792116681077,621.2268821243803,232.68192691363186
418.4435312399173,876.964345184326,424.1703908094954,539.0777336486261,221.79067689466055
409.23620642174365,868.6382068936992,412.95368491394197,520.4505072700761,219.87714704337355
409.7220828920377,866.4445556310384,411.96621136025254,519.3498936677352,222.76100912421265
388.5790929226307,848.5755193115837,393.83286078411913,490.98419035719746,216.41438519979906
371.34613460730543,822.3375874523745,375.4984269560215,475.8163144970559,213.06921861360954
341.43453954750566,784.8368842522161,338.10456738545315,450.43868122794487,202.7998753895707
317.4963187611292,751.761918338132,308.4882089226255,434.04191985309046,191.30745983776035
306.63356269162017,727.6711545042875,293.8786462196607,424.2879746629253,188.49999999999994
286.84210526315746,694.7228993792789,280.45685279187813,411.8261455525607,183.49999999999991
273.36065573770475,671.4583333333334,271.447368421053,404.2758620689653,186.37931034482747
295.10582010582016,699.4023904382467,292.9648241206031,418.84303112313944,193.50000000000003
280.9722222222222,692.914979757085,278.14136125654534,410.82036775106104,188.4999999999999
269.20903954802264,687.1485943775097,261.3031914893619,403.57142857142856,184.10714285714278
260.34482758620703,687.6984126984128,252.4193548387095,401.4601139601142,184.10714285714278
240.3606557377051,628.0973451327425,238.24324324324334,375.3358208955228,178.74999999999991
237.7457627118645,605.022831050228,235.04687500000017,366.01080246913585,178.74999999999991
235.78125000000003,591.3145539906095,231.79276315789488,358.09523809523847,173.26923076923072
235.36332179930812,589.6226415094337,232.54098360655752,357.7106518282993,173.26923076923072
228.1428571428571,551.5151515151512,224.73684210526307,339.9241146711643,166.87500000000006
223.51648351648356,529.4736842105258,218.18339100346014,328.46020761245666,163.26086956521738
218.988764044944,501.0989010989009,215.51056338028155,318.97163120567404,152.50000000000003
220.90225563909794,510.42780748663046,218.46830985915489,324.6080139372825,152.50000000000003
214.20849420849441,497.0640569395015,210.89473684210526,308.39449541284444,137.10526315789488
207.75862068965534,486.63194444444423,205.37499999999986,297.4299065420563,123.82352941176467
203.29411764705873,480.13937282229926,201.01818181818166,288.50190839694716,123.82352941176467
