/category.html && GET,/customers && GET,/detail.html?id={} && GET,avg,unknown
4713.796977528613,9154.62901957114,4699.748743718593,6563.976791906414,2170.0
4690.977895987796,9079.562316908512,4672.7941176470595,6317.74059252385,2170.0
4691.051484909974,9097.61904761905,4672.7941176470595,6320.6122995211,2170.0
4693.865740740741,9097.61904761905,4672.7941176470595,6358.695652173918,2170.0
4688.608341835181,9076.388888888889,4671.707570290331,6195.312229522906,2184.151428618229
4690.979955456569,9076.388888888889,4674.065420560748,6299.37641242938,2188.268474332608
4652.744630071598,8929.319371727748,4626.964622261632,5668.948725174456,2125.8841016450583
4626.0375894988065,8873.599127399651,4595.052991452991,5365.039962426197,2077.1938790614477
4574.502194673299,8701.78901303538,4527.169892574298,4973.852774908173,2019.5654072156474
4523.1109962675855,8575.35955927995,4468.522124360134,4920.456442263543,1939.9602655962408
4460.309972373073,8224.048655343242,4424.040766428408,4831.422175925925,1858.0527473715783
4426.377595238096,8107.571886058034,4378.675290117188,4797.822003858025,1827.702301321265
4390.030313492063,7939.939012738854,4349.854228303748,4757.544255401235,1771.520954313344
4300.62954185072,7661.362151192288,4254.555335766526,4663.1355346405235,1577.5413532605044
4267.835068382603,7491.4661910197865,4196.9997283255925,4617.0311605664465,1508.0077622508504
4108.09004886307,6895.948879928315,4048.605001112272,4446.587929174372,1330.9611022368208
4060.8023909745916,6738.88129480287,3973.9213561795495,4396.641710295442,1265.3157680213417
3958.228135938137,5927.308603020492,3867.947431896182,4252.930504903858,975.9506044813437
3913.7616157916164,5726.6780690399155,3823.157965465465,4204.667872736267,960.4247069826677
3714.891138733271,4940.346978755408,3612.5938041501317,4010.123536819253,935.4080646617261
3667.086416511049,4891.455303158489,3567.1230344742053,3961.336415655035,920.9169722347733
3458.739453095614,4737.1579221894945,3287.481951678242,3775.7887078322237,856.708073301913
3397.4454562551714,4665.170513213877,3228.159474206348,3710.054274015579,841.4197861785876
3336.3202540810944,4610.502462772051,3155.7879621879138,3644.835049383453,819.6404643468634
3096.674970449173,4349.91346698007,2963.741374372255,3406.7661986547537,760.8681629311709
3020.5359818262446,4285.426970880684,2895.123472483783,3334.720797006572,740.4339866177555
2553.6460781695155,4033.7723469407583,2457.578301742326,2945.789776431948,618.3504319030844
2490.329427660293,3965.274871884465,2419.783336817167,2867.214770577347,597.1338784838906
2236.7732614005427,3546.862697023509,2160.568024659562,2394.2503984485547,486.2836409192081
2198.301107232569,3460.4464292660255,2119.725805083767,2345.378315912143,477.2695552283452
1930.617264750736,2956.4078612618737,1892.540153308868,2042.5640904433355,436.95065405111995
1877.7790058673304,2897.852193577568,1829.5781268457117,1987.1039179456911,436.49022552974236
1830.5100013343476,2794.740933589629,1774.2157973619205,1928.0705741819056,429.67396871186384
1492.822565005328,2264.977183430372,1482.059949480862,1572.7234851737612,392.3241484722672
1445.8318681154847,2162.788650129318,1389.9184779483446,1504.9223062146407,381.742207036064
1118.478846652321,1507.3255891685549,1074.618558040078,1114.317048198126,344.2060679964334
1033.4443275074425,1401.6766594737587,972.1234624781052,1005.6465026928588,332.71734970696457
815.6241926053124,1017.467287757873,755.056261827287,883.5363080539549,309.9599401776861
757.8331475427524,993.8931329139782,704.886785269863,849.4732263524638,302.19264683799895
549.5666890593736,928.8133844321106,492.46083881029176,715.2937594034257,259.91231070958065
509.0275777230458,917.4192596639926,479.62685916164014,685.1644440849441,258.1574202944862
481.6201383995313,903.4871975272256,460.23484057948343,647.5523917006478,247.4613765024613
439.72999554640205,834.746666274654,429.5394060482771,546.7437358455179,231.0499671801079
420.50788533748425,828.0694921728548,412.8562889809664,508.9117166305673,224.60984897692504
375.82954178040785,762.827442716354,372.0244372033149,471.0461036663577,201.95171085077232
352.0499662039588,746.7124885001093,349.50258264786555,456.4140375611802,188.44716521928603
340.9985278858031,719.9566191674132,339.6826640680522,446.6053880956493,197.61640845928946
307.2815480553808,698.3228209273918,319.74102234950806,430.2628945511742,183.37609253922423
281.1080718570641,668.307200725015,298.71326039489736,413.76961547488133,168.2544041231886
257.26744186046466,638.4120171673818,281.6428938017605,401.93877551020387,156.88326515079456
244.4225352112677,602.7906976744184,267.99450549450614,388.82978723404267,127.98670387603275
242.41428571428563,592.924528301887,255.6818181818182,384.21807747489225,128.84615384615333
242.77936962750724,583.2535885167472,249.91228070175447,381.21408045977057,131.24999999999952
242.34513274336297,577.2946859903385,247.50741839762622,378.1432748538018,131.24999999999952
229.49704142011848,539.030612244898,237.26586102719057,357.70676691729375,106.81818181818127
229.23076923076937,539.030612244898,237.0149253731344,357.9970104633783,106.81818181818127
222.56211180124245,502.70270270270186,228.5122699386504,344.5736434108526,99.67741935483869
220.32915360501568,497.5828729281767,227.15384615384633,341.4586583463343,98.83333333333331
215.37735849056594,490.54621848739487,218.40624999999983,326.60256410256443,97.88135593220338
215.28301886792448,490.15363128491606,218.40624999999983,326.56000000000023,97.91666666666664
212.18446601941756,487.2448979591836,214.16927899686505,316.9597989949746,97.84482758620688
206.98305084745783,479.68750000000006,210.6310679611653,306.7241379310344,97.77777777777777
202.50000000000009,473.9230769230769,206.84300341296927,297.1975088967977,97.73584905660377
198.60915492957756,471.14197530864215,205.35958904109603,291.28856624319434,96.79245283018867
