/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,Unnamed: 6
981.9080171946392,407.65306122448976,433.108108108108,426.12456747404826,0.4534005037783375,746.2933753943221,
981.7358892438764,407.65306122448976,433.108108108108,426.12456747404826,0.4534005037783375,746.2933753943221,
972.8110482947582,397.4089635854341,386.1111111111111,420.9888059701496,0.4545454545454545,734.7671665351229,
972.4304068522484,397.4089635854341,386.1111111111111,420.9888059701496,0.4545454545454545,734.7671665351229,
988.782412626832,482.23495702005744,494.5945945945949,486.22047244094495,0.4545226130653266,819.0032414910861,
988.782412626832,482.23495702005744,494.5945945945949,486.22047244094495,0.4545226130653266,819.0032414910861,
1144.4954128440384,507.6923076923084,542.3076923076931,497.108208955224,0.454639175257732,834.1171617161714,
1144.495412844038,507.6923076923084,542.3076923076916,497.108208955224,0.4546391752577319,834.1171617161714,
1100.4690519877668,513.5121985147699,559.0872879631496,497.156697402326,0.461231936890999,832.736228883676,
1350.0183414202777,611.5891830986986,630.6627873732363,593.8564841893884,0.4726562938780271,853.3948667675733,
1488.1178628923894,651.7246121222383,684.9904357392835,634.2497147343817,0.478792716694977,870.0128607917643,
1563.9744921542272,640.0905601265562,711.4901053138408,605.4956941220648,0.4831108818657785,875.1973091342343,
1438.3052955935225,623.1841835197818,665.238250441075,605.5542679018208,1.3306095049141586,860.8220322469533,
1488.6216617382838,623.5181290328329,735.3855801762548,631.4994421475024,1.9860371052253147,867.4187519540094,
1437.232541321442,604.938742076288,708.9785551564921,613.8831173167689,1.951008905401049,858.6679698843138,
973.7321329417996,406.9947526736975,503.49631027916513,410.2066048373528,1.563509396781165,597.583802824385,
957.6085739487232,401.27973372067964,562.2751789240021,407.19886620020276,1.8074439032422855,594.4973297191165,
997.9640711120906,430.9990685282739,584.7787992408064,432.76116923202204,2.029140525067279,599.0439205056879,
975.1208561719079,427.5796902558842,583.6822108690053,408.0995396694198,2.140958334786818,596.2721458832775,
935.8296651938936,424.8281402614261,557.3008118869874,407.2034181449647,2.196682878627376,591.7716853402244,
1011.9647395279715,433.94130308495784,569.8146418339807,407.3086504325359,2.38392208805533,602.4612481119079,
961.1077957048134,419.80066866825837,551.6593107743429,389.3640782387533,2.4250848906737787,592.9922377541171,
942.4059594733508,436.8978781016943,566.5487416095802,431.1593009450806,2.5377805589037625,593.7021134649871,
900.6356377683501,419.39118707111413,548.1014611137658,411.4004655903452,2.576109886525663,583.3418540688473,
927.6457487397918,419.0481624736451,560.6993460546879,427.8607266202358,2.666325789107001,582.6601315327534,
888.0823788648902,406.9306854959068,522.2820375072046,415.6776559942261,2.6899091617708595,574.3590498186034,
910.3599159395635,389.18893081963694,526.3967454913085,371.80931198847844,2.747511818711277,553.3680273656826,
884.151576770925,382.48148773351244,509.6744748384964,362.97486318819097,2.7707263429941014,547.0352423039523,
881.0706323392179,347.8987966045262,475.5788674614058,343.32142151439064,2.8499309655154583,529.6619262958293,
855.3659807483812,345.29180234395477,469.66625589514933,342.00561151000494,2.8609700458465603,540.9987143489718,
814.2721904318201,339.3289803353872,442.81474342838874,337.3645764376669,2.865843253115097,530.0168962789967,
679.1566351823834,344.37246469837567,471.9298337525893,340.5042915002027,2.9132180820545357,502.112080239534,
671.9826365728304,334.64432815967723,454.1014462166208,331.3910787806952,2.942768545286332,486.2946307135988,
668.2731116443824,323.9339387046092,447.1843052868406,312.93368150621075,2.969114058716754,464.08135240610386,
660.8684222038835,325.7650212464199,442.46826472221034,312.2759758130481,2.969675467263123,456.84106801152996,
632.7090176626625,348.14482492016435,484.02709564238137,330.6250778091651,3.0056474982676167,450.6558545933943,
627.5420820577297,361.1072909804166,507.3209097479272,336.5499883516201,3.009023375122481,452.8693079779433,
593.7408912909032,427.3096130989935,556.711606459428,383.72526593345145,3.027544583737032,462.73295846162347,
589.4738056660559,426.3776274190945,569.2902103010202,382.8631308081643,3.030326996335776,460.933390965957,
542.6950323890413,427.1994661127995,591.2451519507752,374.39218388989,3.0736714323599714,441.43102961375445,
537.1858586383975,423.7357152633353,593.0897357336374,378.99281725244265,3.0716865581102843,439.3118873855527,
529.1478757113725,427.6439119239669,587.667558069326,389.0783759438903,3.085860605463278,439.30464795342334,
451.9246457960415,325.3842731623327,493.61043110803666,307.776076167121,3.107687776481976,341.5568687214575,
455.8788229110723,342.56012815539907,508.03026301495686,322.2463319424589,3.1119493701932224,355.27947338853954,
348.11596581190287,338.91831748708626,509.1438361769981,333.6898394735382,3.1210910058840304,330.4019924389669,
338.44016540328903,335.6419193953196,501.2776068724242,335.09173496556303,3.107503047548963,327.46914236574474,
304.5396014552068,296.99552601527944,493.9596677619335,307.7945327854896,3.1008987473534564,290.428344166113,
291.0416937261739,288.33118832539725,506.0515293941647,298.5562940348034,3.100969526384912,283.12284363032376,
264.97042873638884,248.47097013437119,468.16735187345904,256.69093424340315,3.102416912701969,242.86585783635377,
239.23116603413078,237.52820356738164,461.0089966388607,247.18785619608875,3.1121146110052873,228.9617720289726,
231.44174785415294,215.84604741816267,456.33361742570594,223.40362075107973,3.0926846364530807,214.29115985271883,
225.2111033929686,231.09659281247937,444.1675882473545,229.25916034522447,3.0726882344057986,218.10756556650117,
218.6453730922842,246.45570194122521,468.9115533345828,247.3261810224927,3.077970932811007,226.42554857046613,
204.03015241231031,235.38890571564002,452.3927438423362,243.5132444121647,3.088792838717745,214.81066429187302,
174.98613679869402,220.998687722171,433.1465028928556,231.4421807176935,3.0826163054996365,193.70065202987948,
171.58156683137864,200.31378964070902,428.7498714492511,214.14714729518883,3.0869965599302533,174.2219346268042,
170.4914075847528,188.79966765852708,432.3901374444826,203.36410201223845,3.0842270034991204,172.3621628956754,
167.0524959186721,173.23548569014827,424.7107799052867,173.5211960335426,3.0823363178965693,167.64545965635565,
166.8452160588877,170.61017375705737,424.61319657649267,172.63131685625706,3.0781793957246473,166.8468397042489,
166.24662517100552,167.61000722398677,415.1772775228252,170.86284969242493,3.08180412294724,165.40872556664462,
165.82233671917373,166.8825111744652,413.00590077570183,169.2175116797225,3.0754487822636554,164.71303632640561,
165.93221957861908,168.31197017204695,412.47708787614795,170.15184405647852,3.0873803818158287,165.26750291261772,
164.96448184995324,167.5173184272682,412.3493425466006,170.62559511670963,3.099273818834439,164.56634449671702,
164.9906378191283,167.04440005035073,408.5992213945261,170.457878408102,3.0786550460412156,164.48905210059706,
166.29522708969895,168.30412472402344,414.8961417796937,173.33305227922716,3.073026919239687,166.0806457818904,
167.03184883709713,171.33441573328028,421.7883496548168,174.8608093586657,3.078211306866887,167.4340637099139,
166.18741316479847,203.48590496740735,442.3351281955968,211.39094730349035,3.064262280497837,170.96338258772795,
165.994225773314,221.66322058243088,450.7558898419106,228.8032310519498,3.056834769232102,172.91412806236545,
165.73516334569655,266.9877425931448,484.78495144724155,261.89130094384296,3.0535672461863483,196.03339708385283,
165.40621189694482,275.5335845882051,489.0862902554167,265.7148838727872,3.043485266542067,201.33281736506711,
164.16606731558352,300.40539362263746,500.06071180557416,294.5569571082124,3.039795904544951,223.32488681246994,
163.82152714991634,310.40861404189695,501.50935026882775,299.72833241553457,3.0341037603348306,228.84525553402912,
164.10792171716116,309.1305067293375,500.2556201113298,307.1138332918942,3.047426777956902,232.1132308833882,
164.2057577480577,292.07796966719263,497.8418684736723,288.8610155818669,3.0344605782610294,216.4825402163557,
164.35709473323473,275.1976210473294,479.1869135734528,276.8269909597492,3.0310327859275836,203.39300533680608,
162.99814188695083,246.24951866720252,440.86378925969376,251.35141535655742,3.050976588947167,175.85645249841747,
162.49794531144494,241.36320168964343,420.9309561149878,244.7823082370364,3.0579986275285913,173.98059581371743,
161.88185556428346,193.25662222222215,358.72930434782614,212.02777636330478,3.050811999591541,168.16005430853033,
161.32957436017386,185.89472222222355,339.4982602339178,201.36383305357825,3.0480405527470786,166.76285147931938,
160.125,170.2307692307696,322.7777777777778,173.35754189944126,3.0282758620689663,162.71823204419888,
158.41346153846152,159.7518382352942,254.7222222222223,167.2724719101121,3.0217821782178214,158.01688923802047,
155.86666666666667,143.65730337078674,196.0000000000002,154.05932203389835,3.0485714285714285,150.82674050632914,
154.28217821782172,144.77272727272742,187.49999999999997,153.7558139534885,3.0415544041450775,149.98429951690835,
153.32014388489202,148.95669291338584,189.80769230769255,156.06250000000003,3.041151832460733,150.64967105263153,
151.6240875912409,150.23505976095646,188.46153846153888,154.93037974683523,3.0377083333333346,149.70854271356788,
151.5240174672489,150.33132530120508,188.46153846153888,154.4064516129029,3.0470157068062815,149.53153910849443,
150.38091715976327,154.33070866141736,193.84615384615458,157.82450331125813,3.0388235294117636,150.16723259762307,
151.38680659670163,156.6463414634146,204.61538461538512,162.64705882352948,3.020000000000001,151.9578313253012,
152.49769230769226,167.20124481327773,232.5000000000001,169.71568627450964,3.0450000000000004,155.97451669595782,
152.0894495412844,158.3076923076923,224.80769230769212,161.7142857142855,3.0516939890710395,152.70954907161814,
151.37903080283255,149.71714505583094,189.80789940453647,153.35270455013162,3.0482853900421567,149.1711347047989,
151.42302932852616,148.9077613999742,195.0002184833565,152.0529402479607,3.0369211096748074,148.96185274934632,
151.53782148260214,148.68297872340446,199.50000000000063,152.21568627450955,3.0584615384615392,149.1916738941892,
151.4793577981652,148.38478260869582,196.00000000000063,151.3248407643313,3.06,148.97905759162302,
151.51146788990826,148.4978165938862,193.66666666666765,151.55660377358487,3.0637569060773497,149.1201044386423,
152.54166666666674,153.86304347826083,207.81250000000014,156.4230769230769,3.0675555555555563,151.55706760316073,
154.55348837209306,160.49999999999977,207.81250000000014,162.84905660377348,3.0668508287292826,154.93026315789493,
156.73409093061755,189.9156063223828,264.44380901837354,194.35263274301317,3.047199551255083,163.71294040535355,
158.51692702545316,237.22200871850407,284.6047111082488,243.28803384594133,3.0454112923674144,171.65487670037285,
161.38202247191012,281.50537634408573,324.9999999999998,303.84803921568636,3.048800000000001,211.6688144329901,
161.453808752026,293.5602094240841,327.49999999999966,316.98113207547175,3.0333333333333337,223.53274559193972,
161.25735294117658,308.4263959390866,330.9782608695653,332.4999999999999,3.042558139534884,237.71897810218957,
162.032590051458,335.2898550724638,343.33333333333337,360.3906249999993,3.059289940828403,266.42601431980876,
163.12804878048783,336.2860576923079,355.6000000000002,362.9427083333331,3.052662721893491,270.5416666666667,
164.99911971830986,332.58663366336594,358.4000000000003,370.7068062827225,3.0543195266272187,273.4587378640782,
166.6261101243339,337.9057591623036,347.3749999999997,359.945355191257,3.0611695906432743,274.38271604938313,
168.29541284403658,345.1657458563533,366.0416666666675,383.6827956989242,3.084883720930231,284.3525641025639,
167.86464088397787,337.61695906432755,357.2916666666666,379.10326086956513,3.1223255813953497,277.5925925925929,
168.01286764705875,322.4842767295601,335.58823529411865,361.3999999999999,3.117011494252874,261.66899441340826,
168.0063520871143,306.5322580645162,329.2187500000003,350.0,3.1239999999999997,250.26988636363637,
168.20923913043475,299.2156862745093,334.83333333333303,336.2234042553187,3.1361581920903965,241.11111111111143,
171.86678507992886,291.24999999999994,317.3333333333327,334.9999999999997,3.138461538461537,241.9777158774377,
172.03180212014132,292.2275641025647,312.6666666666667,334.8076923076916,3.1419672131147527,242.86703601108002,
174.71975088967972,289.4062499999996,294.9999999999998,344.97126436781576,3.1918518518518515,247.75067750677474,
212.67335745401576,302.2071770067308,309.61538461538487,350.0879137899069,3.1877453922420234,263.8252370117084,
240.7430730212028,325.8576803641678,323.75000000000034,380.40871628837203,3.1876111351510668,291.14631417419855,
258.0254945426083,337.3859337715429,337.5412395833331,405.28508446033265,3.196066602414843,307.7021101445611,
295.1190002078051,362.63500384023985,378.9138278934018,429.5878865144893,3.212174294037916,335.5229288105565,
318.5832289183315,384.9681715498766,405.53814600881435,446.849577799037,3.218505940045816,356.5734813213027,
343.7906146638922,417.3476345103253,471.6035878386856,474.788801027985,3.1912084242478227,395.2010977491341,
341.25228111347457,402.5284819938386,465.43850326427514,459.2099135036586,3.19176289432231,383.926493772145,
342.44323316211353,392.36371660610376,465.9988038030218,447.68881704898826,3.198551906186267,374.86014242324734,
340.180256004539,384.36821989444456,457.03674640310055,441.27310485400835,3.1962679655376407,367.237814989801,
339.64481580180677,383.78155836335964,464.009350963755,442.0824226228016,3.180592232699141,367.5866142447827,
335.46212309988874,377.89707862612084,467.78552581982734,431.91280094358217,3.1871972151090966,359.12855180879984,
321.5967108492582,370.1435697353152,448.36854251301065,426.72858374665094,3.1896304112944764,346.9108314734722,
305.6370622443761,345.7073607582611,415.36749190705143,409.44587289992666,3.1709481462981706,327.80486931672567,
303.32842406197346,363.3113076388162,404.6084065446179,420.49578108976124,3.1670961402068465,335.65246667011763,
305.66479346070776,391.27787719108255,417.56583546886225,445.7499919424115,3.171595999538748,354.18936693886775,
302.2917649781697,421.4775201174144,450.3495005059361,463.22576109921766,3.172374302458545,378.55608500619365,
304.1294343615721,433.6811536136381,463.99133105940183,479.42267274279646,3.1567473006254567,393.2326260515867,
303.24748179995413,449.8216685488335,476.90709211025535,495.1241618011671,3.1467812206940136,409.45758214221655,
304.17928209546227,454.3291518281278,480.14094222058696,496.76037858395836,3.1412194134576827,413.2775663531923,
300.79539616382993,458.93603585091915,486.07410943689723,499.41472496998125,3.1345504662166825,415.9124180896212,
286.9016254504398,454.340138704672,480.650415485972,493.92390668980806,3.138717965311475,406.2011602686571,
274.67850806730394,442.05599824026143,443.35356098811485,478.3892621571335,3.1530418038718464,386.6356348190894,
261.6046546814433,424.7072563329838,415.0845829055047,464.99475020759616,3.149242240879336,366.684280700959,
241.46149384636414,404.951144153912,373.8432636679762,433.6122553425513,3.131466398179321,337.98396291448404,
256.9811918340149,398.5209239704649,391.31343349419814,422.9829101610235,3.134400074170191,336.53516216032483,
267.1799537305228,389.94434845322763,388.7612185079498,413.78213761855824,3.1292266419678754,333.1126032261419,
267.2285988641945,380.06383565094774,372.0319540568012,404.93254572966396,3.120683809884404,324.81068350114504,
263.9899187173203,379.17370889207143,370.9554662478767,404.50168610051446,3.1267576922632285,323.3327237600875,
265.4252364583217,370.1980729673758,340.1753202044935,395.35554108389005,3.125650571391584,318.0638485747157,
255.03540647929037,359.2077601735359,344.61041621589914,385.8281539731893,3.1251387385381055,309.5216311985998,
248.5779778956497,340.76681162605786,309.79265368053717,352.1109121809937,3.1417305677623304,292.2907010554343,
250.58834792522117,348.8047613746864,320.52045349862954,365.1992951138647,3.1185831281612972,299.4005506979434,
253.81241006383897,354.04743475512146,333.8673510688052,367.80050025395315,3.1196630992282497,303.3343721013762,
251.7939965390447,350.41567602114696,332.8302605128859,364.33943863384945,3.1111449383797893,300.4227508555653,
251.61181819330525,349.80705385623867,329.0014262462157,366.4423073523237,3.1016901532886245,300.68426258023055,
236.64919726385028,347.4742729564881,327.3251205511723,363.3402886317174,3.092460289669184,296.676024590793,
234.65328467153253,344.1136497009462,330.41931657232453,360.53071418482045,3.1003992145209844,293.7782963148644,
216.5277777777773,325.23391812865526,326.72680412371176,342.0108695652172,3.0614060233572795,276.3882063882069,
195.91213000242868,312.2948409349968,315.7094647430371,328.7517150013317,3.044824113483209,259.3521489067656,
174.69966892696695,279.5129516587197,300.3729556450748,289.9978551997004,3.028134280446809,226.78732455971087,
170.38456456642498,257.5293766819804,284.0240649078101,256.1336824396499,3.0234971391532337,197.02430964268862,
164.3969639348392,218.433010516692,257.8108457739304,226.99810895068072,2.9896637862555147,170.92497493192477,
160.32769181555506,204.3403768696661,237.6770097202812,210.59223925653484,2.985284064816904,166.91371959200202,
159.9105610101933,187.22168630410226,183.08841832823634,197.3666832989554,2.9877708274440575,164.43978415905767,
158.36933904670659,213.22406142609918,173.7986739729118,213.23326347572234,2.999118820060072,166.89096313552548,
158.3340798290572,218.82821503636072,200.936403600107,225.39837920416528,3.001086180892074,168.51236206532525,
157.84891817060088,265.4844259991677,273.03000778320825,267.9338911368786,2.996092795017094,185.07301168942067,
158.09827963572715,276.77418062237956,272.00520905331155,275.740284571577,2.997718182268162,194.14681773489866,
157.77567531981387,299.2791481353459,295.1005067261038,300.5621868763286,2.9927808684448234,215.45894132272613,
157.6995970539445,314.24386249951687,296.4289507576449,310.56582426630575,2.9879258853872623,226.9764170701268,
157.25856233745105,327.61331805018085,296.5137970388471,327.42588191724195,3.0032772430690615,241.8198919230983,
159.57424741924203,323.9279264019956,293.0142746897842,321.1280885805059,3.0062756395961445,240.49928527405135,
161.07747502831762,316.5808385244387,304.2658463856486,311.2373612045121,3.0031678936054647,235.32264442546696,
163.5519575721883,290.5150605582011,281.4615474967912,287.97909995489385,2.990323314026612,218.68799098886575,
164.92581364265016,291.59424777479325,293.4199774143335,286.3145503723958,2.987456490200317,221.55747420082574,
167.18040313046419,286.60067436934,261.49148825938346,264.84470986333133,2.987355800745085,214.98497605715875,
167.5112855152529,282.6035392319113,251.79234011962458,253.46109882951492,2.9794407516383488,209.75150304265483,
166.9648519849264,262.32380673638215,239.60683271919277,232.83271878902454,2.9866666666666677,191.68973004156882,
167.14471759596296,260.4722734197071,245.0909219584552,228.1724644754664,2.989595598610144,189.8993443582715,
167.30028505084007,254.5829996969151,237.30634267125006,222.28026157344024,3.003523003336395,185.23125279664444,
168.91894048796746,251.76554081799875,274.0722484926952,214.582004491261,3.0026659716394857,186.04168263542942,
170.41547827049368,255.80539391158612,276.81678966867963,220.1958107503625,3.011108959817888,191.98830579652585,
167.6133598493125,256.9934056869411,267.18677972833115,220.4913830139476,3.0259978791399393,184.1183027847824,
165.7823285755245,262.0988075128797,269.3696873449624,218.906610209997,3.0482708486320345,182.084008112435,
162.4899547621595,232.99150128544179,266.12264178232624,185.37451349050528,3.045722728454552,170.41394825809076,
161.94546945583429,224.05732254618673,255.2140102593956,180.3617450706414,3.039778552701912,169.0324673663235,
160.35989603656105,206.07552517559336,260.67768676397156,166.45649846601256,3.029730797434137,165.0340847942246,
160.39205584067957,196.80022939250296,250.23394880174246,165.2141847808648,3.0269622394798836,163.8731347995084,
160.08894572822763,174.2675096419665,225.980321350762,158.48973016173306,2.9936805058467804,160.60715330646738,
161.08763113892215,170.60344761924648,215.0501111111107,154.67235558993877,2.9978918449469383,159.68638753261993,
161.5082821922135,172.85271109411815,199.7432986111117,160.11551571355471,2.981669053242908,161.11997775234073,
161.47618865587467,172.95337154150195,200.08756250000044,160.97254638715773,2.9930799885369077,161.2858614443334,
161.35801425266658,172.91400000000004,198.4371666666668,160.1551321587192,2.996633744182681,161.07627848278838,
161.55936073059357,174.75581395348834,195.99999999999991,161.33240223463702,2.9892462311557786,161.63397328881464,
161.5842185128984,174.3918918918922,194.83333333333343,161.11666666666656,2.9728571428571424,161.58478802992522,
161.44748858447483,188.95833333333377,206.5000000000008,166.2403314917126,2.9605235602094235,163.6694421315572,
161.3532110091743,196.66666666666754,210.00000000000034,171.44166666666652,2.9719170984455956,165.07256711409408,
