/ GET,/product/{id} && GET,avg
630.5445544554456,,630.5445544554456
630.5445544554456,,630.5445544554456
619.8303715670437,,619.8303715670437
619.8303715670437,,619.8303715670437
588.4340222575516,,588.4340222575516
588.4340222575516,,588.4340222575516
588.4340222575516,,588.4340222575516
587.0487220447285,,587.0487220447285
587.0487220447285,,587.0487220447285
672.0977443609022,,672.0977443609022
672.0977443609022,,672.0977443609022
672.0977443609022,,672.0977443609022
616.342062193126,,616.342062193126
616.342062193126,,616.342062193126
597.9186795491144,,597.9186795491144
597.9186795491144,,597.9186795491144
602.8623481781376,,602.8623481781376
615.5147058823529,,615.5147058823529
615.5147058823529,,615.5147058823529
596.5849802371541,,596.5849802371541
596.5849802371541,,596.5849802371541
594.4801587301587,,594.4801587301587
594.4801587301587,,594.4801587301587
594.4801587301587,,594.4801587301587
572.4513618677042,,572.4513618677042
572.4513618677042,,572.4513618677042
575.7507861635221,,575.7507861635221
575.7507861635221,,575.7507861635221
575.7507861635221,,575.7507861635221
552.9992199687988,,552.9992199687988
552.9992199687988,,552.9992199687988
554.9100860046912,,554.9100860046912
554.9100860046913,,554.9100860046913
554.9100860046913,,554.9100860046913
545.2631578947369,,545.2631578947369
545.2631578947369,,545.2631578947369
561.6705790297339,,561.6705790297339
561.6705790297339,,561.6705790297339
561.6705790297339,,561.6705790297339
556.2666145426115,,556.2666145426115
556.2666145426115,,556.2666145426115
568.1955177743431,,568.1955177743431
568.1955177743431,,568.1955177743431
556.4269141531323,,556.4269141531323
556.4269141531323,,556.4269141531323
556.4269141531323,,556.4269141531323
569.9219968798751,,569.9219968798751
569.9219968798751,,569.9219968798751
559.2292644757433,,559.2292644757433
559.2292644757433,,559.2292644757433
559.2292644757433,,559.2292644757433
572.2501966955153,,572.2501966955153
572.2501966955153,,572.2501966955153
564.0568271507498,,564.0568271507498
564.0568271507498,,564.0568271507498
564.0568271507498,,564.0568271507498
578.9001623376623,,578.9001623376623
578.9001623376623,,578.9001623376623
583.3083735909823,,583.3083735909823
583.3083735909823,,583.3083735909823
583.3083735909823,,583.3083735909823
595.4205834683954,,595.4205834683954
595.4205834683954,,595.4205834683954
579.0644391408115,,579.0644391408115
579.0644391408115,,579.0644391408115
574.8468323977546,,574.8468323977546
585.8305084745763,,585.8305084745763
585.8305084745763,,585.8305084745763
576.2620363062351,,576.2620363062351
576.2620363062351,,576.2620363062351
566.2006319115324,,566.2006319115324
566.2006319115324,,566.2006319115324
566.2006319115324,,566.2006319115324
549.8673946957879,,549.8673946957879
549.8673946957879,,549.8673946957879
566.1308562197092,,566.1308562197092
566.1308562197092,,566.1308562197092
566.1308562197092,,566.1308562197092
605.8084415584415,,605.8084415584415
605.8084415584415,,605.8084415584415
624.1978476821191,,624.1978476821191
624.1978476821191,,624.1978476821191
624.1978476821191,,624.1978476821191
659.9259567387687,,659.9259567387687
659.9259567387687,,659.9259567387687
687.8664412510567,,687.8664412510567
687.8664412510567,,687.8664412510567
687.8664412510567,,687.8664412510567
677.1307565789474,,677.1307565789474
677.1307565789474,,677.1307565789474
639.5952575633687,,639.5952575633687
639.5952575633687,,639.5952575633687
631.7444717444718,,631.7444717444718
623.872901678657,,623.872901678657
623.872901678657,,623.872901678657
590.4556259904913,,590.4556259904913
590.4556259904913,,590.4556259904913
568.6674528301888,,568.6674528301888
568.6674528301888,,568.6674528301888
568.6674528301888,,568.6674528301888
570.8399681528662,,570.8399681528662
570.8399681528662,,570.8399681528662
565.7582938388626,,565.7582938388626
565.7582938388625,,565.7582938388625
565.7582938388625,,565.7582938388625
576.8500797448166,,576.8500797448166
576.8500797448166,,576.8500797448166
575.6052215189873,,575.6052215189873
575.6052215189873,,575.6052215189873
575.6052215189873,,575.6052215189873
593.1553784860557,,593.1553784860557
593.1553784860557,,593.1553784860557
577.6040848389631,,577.6040848389631
577.6040848389631,,577.6040848389631
577.6040848389631,,577.6040848389631
587.6679841897233,,587.6679841897233
587.6679841897233,,587.6679841897233
565.84375,,565.84375
565.84375,,565.84375
570.1117318435754,,570.1117318435754
570.1117318435754,,570.1117318435754
570.1117318435754,,570.1117318435754
552.7972027972028,,552.7972027972028
552.7972027972028,,552.7972027972028
569.0276679841897,,569.0276679841897
569.0276679841897,,569.0276679841897
569.0276679841897,,569.0276679841897
556.8818466353677,,556.8818466353677
556.8818466353677,,556.8818466353677
572.7322834645669,,572.7322834645669
572.732283464567,,572.732283464567
572.732283464567,,572.732283464567
555.5715396578539,,555.5715396578539
555.5715396578539,,555.5715396578539
564.0204961251187,,564.0204961251187
564.0204961251187,,564.0204961251187
564.0204961251187,,564.0204961251187
601.1102106969206,,601.1102106969206
601.1102106969206,,601.1102106969206
636.4244426094137,,636.4244426094137
636.4244426094137,,636.4244426094137
653.5708298407377,,653.5708298407377
662.5673400673401,,662.5673400673401
662.5673400673401,,662.5673400673401
681.5391156462584,,681.5391156462584
681.5391156462584,,681.5391156462584
679.0839809119614,,679.0839809119614
679.0839809119614,,679.0839809119614
679.0839809119614,,679.0839809119614
637.3780687397708,,637.3780687397708
637.3780687397708,,637.3780687397708
603.3287337662338,,603.3287337662338
603.3287337662338,,603.3287337662338
603.3287337662338,,603.3287337662338
587.2070343725019,,587.2070343725019
587.2070343725019,,587.2070343725019
601.980305466238,,601.980305466238
601.980305466238,,601.980305466238
601.980305466238,,601.980305466238
617.139657980456,,617.139657980456
617.139657980456,,617.139657980456
609.4611858208813,,609.4611858208813
609.4611858208813,,609.4611858208813
609.4611858208813,,609.4611858208813
620.4095354523228,,620.4095354523228
620.4095354523228,,620.4095354523228
614.6851098454028,,614.6851098454028
614.6851098454028,,614.6851098454028
598.4119170984455,,598.4119170984455
599.057786885246,,599.057786885246
599.057786885246,,599.057786885246
588.0902555910544,,588.0902555910544
588.0902555910544,,588.0902555910544
595.8976009171998,,595.8976009171998
595.8976009171998,,595.8976009171998
595.8976009171998,,595.8976009171998
577.8173913043478,,577.8173913043478
577.8173913043478,,577.8173913043478
571.8938301282052,,571.8938301282052
571.8938301282052,,571.8938301282052
571.8938301282052,,571.8938301282052
580.9589201877934,,580.9589201877934
580.9589201877934,,580.9589201877934
581.1757188498402,,581.1757188498402
581.1757188498402,,581.1757188498402
581.1757188498402,,581.1757188498402
576.2067039106146,,576.2067039106146
576.2067039106146,,576.2067039106146
582.2798387096774,,582.2798387096774
582.2798387096774,,582.2798387096774
582.2798387096774,,582.2798387096774
568.8107255520505,,568.8107255520505
568.8107255520505,,568.8107255520505
561.852731591449,,561.852731591449
561.852731591449,,561.852731591449
557.8380503144655,,557.8380503144655
551.4120426703137,,551.4120426703137
551.4120426703137,,551.4120426703137
555.8809523809524,,555.8809523809524
555.8809523809524,,555.8809523809524
636.9122950819673,,636.9122950819673
636.9122950819673,,636.9122950819673
636.9122950819673,,636.9122950819673
651.5320033250207,,651.5320033250207
651.5320033250207,,651.5320033250207
629.566255144033,,629.566255144033
629.566255144033,,629.566255144033
629.566255144033,,629.566255144033
637.4230643770405,,637.4230643770405
637.4230643770405,,637.4230643770405
623.2728731942215,,623.2728731942215
623.2728731942215,,623.2728731942215
623.2728731942215,,623.2728731942215
551.8541996830427,,551.8541996830427
551.8541996830427,,551.8541996830427
624.96541903987,,624.96541903987
624.96541903987,,624.96541903987
624.96541903987,,624.96541903987
647.5186567164179,,647.5186567164179
647.5186567164179,,647.5186567164179
639.5284552845528,,639.5284552845528
639.5284552845528,,639.5284552845528
643.2166123778501,,643.2166123778501
658.9638157894736,,658.9638157894736
658.9638157894736,,658.9638157894736
646.2168674698795,,646.2168674698795
646.2168674698795,,646.2168674698795
576.3183980967486,,576.3183980967486
576.3183980967486,,576.3183980967486
576.3183980967486,,576.3183980967486
589.6521568627452,,589.6521568627452
589.6521568627452,,589.6521568627452
600.2278325123153,,600.2278325123153
600.2278325123153,,600.2278325123153
600.2278325123153,,600.2278325123153
609.8586065573771,,609.8586065573771
609.8586065573771,,609.8586065573771
618.7139917695473,,618.7139917695473
618.7139917695473,,618.7139917695473
618.7139917695473,,618.7139917695473
606.8604183427193,,606.8604183427193
606.8604183427193,,606.8604183427193
605.9239309210526,,605.9239309210526
605.9239309210526,,605.9239309210526
605.9239309210526,,605.9239309210526
615.2467948717949,,615.2467948717949
615.2467948717949,,615.2467948717949
607.5127572016461,,607.5127572016461
607.5127572016461,,607.5127572016461
