/ && GET,/login && GET,/customers && GET,/category.html && GET,/detail.html?id={} && GET,/cart && DELETE,/cart && POST,/basket.html && GET,avg,unknown
9337.316182763847,15044.04978668637,21186.11298555571,22051.115033930524,9937.139722675453,20034.557923018703,10890.78696976121,21549.005377274007,14346.547257292517,2053.4288178849947
9255.804506795519,14286.64268388388,20753.689691180723,21967.300955957133,9767.78674034762,19833.87350120311,9955.163275242041,21275.75920348811,13387.435755405118,2021.8785870492384
9124.724509746826,11607.107064177537,19392.92790532912,20224.748205448457,9050.869505307564,18340.92346201391,9420.092562862472,21166.407576719583,10548.639002415332,1912.8972916774105
8592.72221222469,10034.853819338376,18387.88898564078,18716.554915504512,8811.270882661925,17217.52263075117,9181.415097403391,20620.44248015874,9860.365261448755,1856.3227361425352
8460.496850775207,9538.418810718358,16206.767176829246,17360.799290041396,8539.495398457908,16590.00129289492,8856.040707344673,19583.096382275126,9523.100166918899,1761.9351895878885
8294.404838296214,9324.270033410448,15178.837364223624,16883.232147303755,8202.040781779064,15644.190629251712,8701.159308267435,18366.39862433864,9193.685567166478,1709.1450827884255
7755.272856785359,8893.444504724563,14806.064925044106,15473.484476062913,7663.7480693843145,14962.29115079364,8250.882759820402,17275.670059407803,8673.414786518924,1584.0575276445206
7426.493694906701,8526.473091497191,13854.589132693867,14729.939045347022,7281.280280724808,13968.209975161973,8008.966862319887,16529.100457928052,8294.378869161887,1528.00537217084
6520.094649274403,7715.105097308843,11193.468031398386,12611.417584923656,6002.551688271247,11764.70024113255,7140.5635337064905,15991.803468453763,7201.05770257183,1376.8974298246221
6246.155900032067,7145.510411934396,10070.521877825859,11766.822735080048,5633.758181273915,10617.764842355191,6834.842086901754,15292.956566247252,6775.2686962160815,1315.2291558605405
5873.445125300635,6576.537387505119,8631.198297029874,11195.4006000042,5212.148074097288,9450.378620607824,6526.088471091744,13024.481466713924,6316.661866008719,1254.4009453119645
4603.063157041305,5189.66747595928,6477.457883360488,9326.46563710176,4405.046310282954,5410.622227833876,5613.355143092599,11952.639762537667,5050.390446953212,1064.0287142356838
4144.649308594114,4657.943612954619,4956.4985607644485,8658.613419498195,4120.651152268934,4876.618652799307,5302.291458166251,10419.026712741375,4783.302955916999,999.1216199252897
2697.3066075406514,3663.750686113788,4743.8076173947065,6793.040900430259,3108.158017626708,4473.672479169308,3824.1901928114803,9387.24203496088,3974.7736946098403,911.0313664714473
2476.428079687261,3038.91392082186,4583.446035794006,5944.873320626418,2700.6415177281324,4332.873668895606,3189.806664917978,9116.091943956111,3685.5479973605106,888.200325439922
2306.596391395963,2448.9207875950074,3898.2450290042793,5347.229499890144,2413.6389522686113,3877.779068447243,2481.4356654180783,8247.888497695018,2996.8968957101956,819.2079973277529
2272.5210667557244,2364.9167892198516,3521.9651635679525,4907.30370062109,2353.612389306607,3710.201653197887,2406.205551036268,7841.739806824223,2724.019026866788,816.7526446391515
2141.0192701600613,2256.5325517883202,3172.904981422662,4633.295012154176,2162.3213383531274,3233.470194371259,2239.723523754242,5875.425422883298,2384.1585784165245,762.8018485774752
2106.173049385647,2179.7067954397626,3062.7363150011565,4523.167463152151,2103.683888092668,3078.793469737978,2168.738697377943,5221.227737163721,2352.510017443574,757.8696207099666
1932.8961539492761,2020.2463422229748,2668.0717147134133,4421.976921863901,1973.8514048556967,2693.150534521308,1994.2270681595282,4757.180391944079,2214.078901744305,713.6589279377176
1890.1006863189236,1953.801648160882,2477.9028975047177,4304.229601344139,1891.6144653689094,2489.398529607628,1920.4661609551817,4626.921259935071,2174.58159670737,676.8796432241122
1721.557899490865,1803.5158615393989,2427.2486759423973,4200.391400153811,1733.2120213136154,2426.7215249054902,1779.1669941328755,4067.6686867662547,2041.9631326670867,631.7605200767254
1675.8127983914628,1707.8998048362887,2364.2908195762775,4055.436597234312,1652.0995427601765,2384.6146837409365,1689.4779230257145,3913.204164529642,1993.491789658408,609.5411475865038
1505.865384554696,1597.994316016146,2197.9623817098654,3658.718672611812,1546.1141609330198,2310.78173588557,1519.747646581097,3679.5026931950024,1863.8643311186697,550.1515725413717
1484.169035535124,1496.817720646062,2129.4157623095753,3522.418947423016,1474.8631232305784,2259.9947474868077,1419.6927912353572,3436.786305909641,1806.4699622205044,546.3806759395687
1444.526906985991,1443.3965080765042,2089.373653102629,3427.842461229371,1410.6527451873876,2238.992024736969,1383.206962573971,3386.730924965172,1781.5756697219792,538.2514876077768
1326.6712046487069,1371.0396530117673,2047.802298810391,3328.309529848876,1329.824372008488,2173.180541840028,1300.5545136585663,2525.05219503766,1684.4015427850013,503.94459058291744
1311.5686062567484,1320.5267362211343,2015.2728112080795,3248.210662952446,1278.697666074579,2157.68170534619,1238.409322747686,2481.872510633022,1659.9353524126052,499.05159607692514
1143.0175748813776,1202.5986486526192,1879.0975161611152,2983.244358293372,1157.3751358405545,1971.8941694200662,1104.139878238789,2326.567420564319,1493.9204064441287,481.2560879113636
1121.5083129343518,1137.7263416281676,1830.4522454817482,2886.0698739412496,1096.4521441793765,1938.7303629815683,1044.2255279831372,2305.8923941927546,1459.3154673464762,472.99487030450894
989.3915890711346,975.8285004046045,1693.8504049100156,2474.250051082813,959.2605543434087,1832.051402206059,948.4015381719405,2162.9030785069963,1248.1337639560447,442.5847305353242
954.1692011804564,921.970704621936,1563.0177183119301,2380.8098162514916,898.9230749628796,1701.312073374616,893.9451362228438,2120.082987515756,1119.785685129301,427.60110245723035
817.4166447036961,845.849530441676,1357.1478474024066,2323.7988869488418,802.2290796003341,1552.8984285501233,776.2249565677776,1910.059325657268,963.0532761547192,406.2678992745059
702.2833870323748,746.8632511113369,1192.6109971239568,2258.6631137342024,706.3734185639805,1346.0309950967694,694.2663809951724,1886.5199830761717,909.5051132352467,380.80892518754223
576.4921895298066,668.2552153405488,1046.6716261322772,2130.495688779101,620.6276068248887,1092.3071558070812,584.259634133949,1713.0909846206664,849.2560254628867,356.12673439425214
517.7083115340025,607.8588100221947,964.2199331419268,1988.3632909582575,549.5993510754842,984.3446096223831,505.44836996650906,1659.5224099996572,802.737737165353,348.85697833719314
474.82898691381314,539.0037410286178,937.3700720385543,1894.938863116196,491.12706120762573,952.2934736114328,474.42651069483634,1517.3822179758831,752.1442793478986,316.54313624664024
452.3342754279804,483.66710172864737,882.51322957527,1798.9639643013393,470.1389732795634,935.2017808471498,448.6525977158777,1447.8327921425052,708.2851873703053,290.01460388662514
441.46753998292434,476.7095815424103,867.0440045592621,1752.7391357313268,461.554422457668,918.9627228334402,436.90051095654906,1369.3623043073553,690.5785397610957,273.8593731520757
423.5147723834507,464.56604083483865,837.9551381243953,1630.2804890039827,446.9667954237937,892.9987560621992,426.17546509181125,1179.9398729277307,657.5790112990073,275.2066042158006
417.2071101994167,457.20408997082404,827.0108886865734,1572.047590568352,440.5506146824567,873.3009144180033,419.542226068471,1115.6448637646533,643.57145920608,266.5132823169791
416.52803821334186,454.15020643766456,809.7704740249402,1579.5399914768946,430.49916765524335,870.8904667226473,411.19255041314955,992.1989703255141,628.6459865422501,239.1881691797992
414.2592365243742,451.7688899244762,791.8298694027383,1560.9059377689605,427.1952261938514,863.3973847251564,410.2169932205247,977.1534998438042,620.4443491470362,238.35142665814294
407.22842194120824,450.63584954485646,788.0331022975708,1458.4756038520989,413.88499162324837,836.0886821158001,392.735049825368,958.1815312389327,595.884555319973,231.21437719244304
405.24406763183697,449.7191884591672,777.0721110320169,1451.0772041085602,410.11913939804913,829.7724338956159,390.034335180659,941.2191501843597,585.8871890423936,230.40683808802405
382.89690087730224,438.0461295141867,744.1033195026016,1322.7988942721515,381.8928842701538,789.2115500639561,362.5676861286794,925.5238072855399,535.6468307218005,225.46445020285876
385.5048093218133,437.07182924793005,742.4063488434904,1302.3237248769424,383.3544391113644,783.5839584957534,362.25429455508595,919.1551824887392,532.411561675921,223.96885356908348
361.38637601939786,415.2572286764001,717.2711846286019,1168.7211395072732,364.8820621651227,756.9474479250395,339.81581662661,920.8324204142968,496.6918391805725,216.12056436299383
363.8159628325268,413.14155399998344,705.859102728262,1135.3689341230115,363.24274042888914,755.3184421481416,334.74361325343,918.7435483694837,494.1871824792596,210.4835480452045
364.68464172641785,402.7117439387573,700.1084057075825,1099.1582567215169,351.478504003395,739.1748163473897,326.9074316934026,905.0886683189854,488.5898315005773,207.770135273833
367.78377929038663,398.99975321698116,694.271061771331,1099.49106439861,347.99286769561456,736.9356044913711,313.64037174272,899.332913911047,485.4345937667043,209.48958779955944
361.25677435656587,397.41616445386364,707.5081845360301,1040.951293677379,344.11598152385614,734.1351269078059,307.20694340568264,888.160952759776,482.31596304824814,208.31572211651954
362.5696777083978,389.9400480238561,689.9994163582417,997.9335845060191,342.49882627518616,728.9508506775145,299.64849150346436,898.4831630980402,478.65125224555493,207.8068075934306
356.27955642774725,382.8095696034332,675.6363277911022,989.5032640518455,336.0665523270691,719.6810262307661,297.97419119683957,900.4070381873878,475.1540988056805,206.6794727350004
353.58243419269894,380.41206137020504,649.2170420382278,984.9976974219,331.609651266754,735.2274470265636,299.99097637648623,900.518508160653,473.593261595381,203.78148250863376
340.0915047174667,371.80710921775164,623.3737065666651,975.061090666165,318.9016706133008,715.0428898890138,280.50323425580325,889.5387006725596,465.7778601254121,196.63245071583873
322.3546894363599,361.0747134856355,605.9952092245593,941.8375606085466,297.92484246328036,675.9072543483783,259.5476481297858,859.355853848575,454.98511743202175,193.40932666514635
306.4392100546071,355.0976936399759,576.57828488728,918.5873015009058,282.2060507006185,658.2043415401326,251.02089726190218,851.7621594396815,447.1736025422201,185.3707203783133
303.49369900178004,348.47357592276137,550.2775902201298,920.9281126510189,276.2618825413943,644.2533117599799,248.85332078305976,840.2942096596805,444.27781512705667,187.20125359635222
301.45580118627237,345.57376939996595,538.8846065146129,908.353804336114,266.4270362668211,623.6155331499715,246.23754883789843,836.0242315915777,438.87708747517763,182.7380425946195
288.5111704798324,341.1013453324301,516.0154491727571,908.5467078984944,253.83747658826573,614.863556615331,244.14963732964262,824.994688740808,435.83100966891504,175.68747230235746
279.92694068486685,331.1056372860635,510.50884114051314,901.2330257591454,248.92399076063413,598.8620050115917,241.3605798879957,815.5939095393569,430.6912613670155,172.43205754683777
269.1883216151342,316.45589137308707,499.4918505342433,892.0866724352987,245.42120726158618,580.2901595156652,237.06188963209064,804.1836321529768,421.5983297873024,169.4073467338677
268.56907848056755,309.4114497939036,495.5015517369086,887.6440563836721,243.6599973469708,572.5566320707487,234.55164422283696,802.0840042611866,419.1784409410652,164.6678875556051
259.05826316772607,307.2199313125522,492.17470500168287,880.9013927013167,243.20031431698413,556.2729963400369,231.92139569511585,791.7369585933758,416.53545328719343,166.5356145560924
237.51496131338516,277.8390897428147,487.2523907103989,865.449705940644,237.60173050732462,521.9685337033083,226.27777482127746,758.7138769431601,403.24001500112433,161.13997770517506
233.67624895151116,266.14536303381084,486.7201160727858,868.9377389613943,236.0941160230639,505.3169419468877,224.43618602964958,761.3752853111,401.26345899892374,160.23983574368054
233.7390089680264,258.10600655011024,484.66244666196155,864.758338816179,236.36333950575454,501.75369735859493,223.98753208286638,765.0815689943337,399.5157762428545,164.63081084650304
233.27084761904757,252.0869504588292,480.85859068023285,860.8880398299655,234.14087867896313,496.44125621202335,222.5383079578822,760.1190099604751,395.40715277684785,162.64669849903524
228.3916083916084,254.7432555575513,483.7627721633967,851.6422026941882,231.39232275989391,492.79788346246085,223.76009450934038,749.3904813166329,393.94833864351506,145.75000000000009
224.42446043165478,246.6255758070807,477.94097222222223,840.963289064898,226.5242737703401,483.4676221108705,218.9303491889729,729.0786336091118,385.239973921379,133.24324324324334
219.10458041571792,239.49318430770074,468.82941338366953,824.7472915882985,222.6345931389773,480.6811308971351,216.1875594600084,727.477269359421,376.29931519883837,121.0803987577384
219.21468685697872,241.65058265653383,468.64739569303936,827.0368871231125,223.82971217486534,484.19233056621783,217.56131084775564,728.3525631861519,378.0092665176331,121.98250240486287
213.70229007633623,235.3765996417797,461.983369644154,803.4506327067763,218.69087924821787,473.15969590643294,214.08780070829494,720.2063729890484,368.0672297321279,113.71428571428558
214.34615384615415,233.95410999617746,460.3751827485383,795.070765736293,217.3981503034902,470.44215786385,213.0435894131819,726.6781634095864,365.79941501252665,109.70588235294105
212.55905511811056,233.16709543496992,457.72996296296316,796.7849648804031,217.33699752737732,467.64819043321324,212.47785809340067,732.1983025629913,364.4786159801147,99.56521739130434
207.71653543307093,229.1802647884851,454.0752815315317,787.4962430537571,212.15932226808334,461.7210697813718,206.928899701168,716.2145834948315,354.92570691068687,99.010989010989
205.2362819168448,219.467202660648,448.7115406695551,784.7073683203239,205.436455295043,455.24558628891805,201.34623216753778,728.8311547372148,346.55324588893455,96.81320795257184
202.2727877301311,217.1241423082556,443.16224438875196,775.7782622678124,204.07993746651806,455.8954968187511,199.07177618862562,722.2604673036365,342.7858661351805,96.81320795257184
198.1250000000002,211.13052611978372,446.1358003108006,753.2203408554082,201.41834701170163,451.0032966307566,197.25622228253752,702.5694659517108,336.88346814357027,97.81609195402298
198.4453781512605,211.72110357420374,446.2732758620693,753.9327784886168,202.52974360219577,451.59634435962687,197.88034781600703,712.4299720293205,339.31377055797356,97.81609195402298
200.677966101695,209.72052677548697,449.8215423465422,756.6128154177143,202.72719880175367,451.5010269145266,198.39977903136653,711.9085633627942,339.94725789044725,98.4090909090909
198.77118644067806,210.26535881766387,447.20573541167084,758.1079176671103,203.32363567237496,455.59211132396786,198.16996335983188,712.9144484349667,340.45744439644307,98.4090909090909
196.97368421052636,209.59746065759663,442.4581334932053,750.0298548253411,200.63258583276917,455.23207520067615,194.96655455706946,690.7829457845999,335.9712989255472,97.86516853932584
193.1858407079646,205.57151869929282,446.2371936274513,747.7511567277637,198.41610135907257,448.3157123063351,193.81623526113697,664.2566719937467,331.58420454545484,96.84782608695652
191.74668874172204,203.97403317999408,445.76796164491896,738.3927453240208,197.1274991841846,444.8372395317939,193.13205249594225,665.2043896630939,327.6545783417893,96.30449826989617
185.81081081081112,200.57108621933614,440.60584362139923,737.5653294818096,193.10306757645293,437.2888078819648,191.05836961541684,665.7036737382982,320.46747967479723,95.31914893617022
181.87642369020526,199.98876459594834,436.9875571820678,731.8633076501158,190.86775684705054,431.89935941561987,190.40052171191851,659.7151703318424,316.847520090086,95.42192691029899
177.22222222222229,197.16642743406308,434.0648897058828,731.7216345334317,188.37458487964932,433.6291590058054,189.08831905903304,645.0813202648949,316.7892156862775,93.78947368421053
171.14678899082588,190.32418092216568,430.01057613168746,724.222785241792,184.22584496188,430.7209005512127,183.84526880514267,637.8533645124709,306.8849706129328,92.04301075268819
162.33009708737893,186.4216715347573,421.7069029850751,724.1353885512082,181.16299796144924,418.66406134431685,178.7734593122076,626.8401828139654,297.1722365038564,91.77083333333334
162.9128061884611,188.19258085174698,427.6271166215514,718.6226345432991,181.64282383297152,419.2575084810171,179.45681521635677,625.0113548718281,297.752875871926,91.85567980548643
165.82543420100467,190.07497888273673,427.09105441368,728.0251146020737,184.58004416874772,424.46520878941055,183.2005701844329,632.4349952511478,302.78974801928535,91.85567980548643
166.7142857142859,187.59943316993457,428.33051470588254,727.9478150818487,183.03362827195193,422.79075272786986,180.7796683748079,628.8993733372454,299.36061381074353,91.42857142857144
168.30097087378658,186.58644678217843,440.1335929152219,739.5683733444266,181.28400344111844,425.4490737906789,179.72209046292164,623.9886840766828,300.6039689387419,91.68316831683168
165.00000000000023,185.9985538218004,437.7256069293522,732.5523173892716,179.76354669813335,424.8127288702463,179.25162361903793,635.7009503424661,299.6761658031114,91.9387755102041
166.85714285714315,185.7853348560987,434.5329705280676,716.2949777751489,177.8033788319791,423.1900681908162,176.77212773673222,619.3580813492059,296.95017182130846,91.25000000000001
166.11650485436908,186.83058275462952,435.65263190762766,710.4226547488717,174.93735293951082,422.352085425846,175.80685760687294,623.2541529733958,297.47431506849546,90.10526315789475
167.49999999999983,188.83287107329846,435.51498586306616,718.4131553287309,177.44634267023497,424.39173092499493,176.9905476674146,635.1782732732734,303.1749369217841,90.20833333333334
168.7142857142857,191.0527730368588,433.38801429163186,721.6592818014213,177.31645158375255,423.9044952017131,177.4727608915907,640.0077185185188,303.68576242628615,90.10000000000002
166.92307692307696,188.42759137159118,431.2368293765468,715.819018165753,173.57829073574038,420.0897456513467,175.18633540372682,635.3333333333335,296.11398963730716,89.60000000000002
166.69902912621365,187.31482760376872,425.8445824483239,719.1523460474575,172.14911391029364,418.04710080808354,176.89230769230778,623.2876712328764,294.021739130437,88.53535353535355
166.23742285858793,187.42453660469363,422.3330410023293,714.5709514331897,172.05896855457877,416.34178275276247,175.36686474838095,633.3329333197795,294.0753104246329,89.14996297524226
162.37604751511415,184.96494271867766,425.80541635745396,697.0998418159403,169.04676483202275,405.3015234419431,170.14413085949673,619.8626222644118,286.27301300819977,89.14996297524226
162.42424242424218,185.59739769277462,426.27372620984397,701.5256800323734,169.0275657750184,407.25359603524595,172.12264150943423,617.123287671232,288.53893263341996,89.54545454545456
161.7368421052632,182.2930040515655,420.0145625631045,706.8613154420061,167.39822856993518,405.2614578671338,170.2229299363059,609.58904109589,286.8666666666659,90.05102040816325
162.84210526315798,180.64281319832418,415.51149109122804,701.0630604180225,165.65470896190456,399.5965330390959,167.2611464968154,612.2577549467278,282.745535714284,90.1595744680851
160.16129032258073,179.0099385653411,410.73591674075357,686.8348462557541,160.0183277882706,390.77063170733965,161.19601328903656,600.3199452269179,276.3706613161302,90.1595744680851
164.4210526315792,176.8888561904763,410.4051441023151,687.6497439104103,157.988329068797,385.61143520664024,160.6521739130436,595.0729655712049,275.5289695421292,90.05376344086021
162.68421052631592,179.57723540489647,412.7027962997506,695.3054232853052,158.0738476549517,389.6702792436323,162.70903010033442,592.3210616438361,277.57028140967975,89.94565217391303
153.9010989010991,176.49999999999997,408.6281063612108,693.8393346063391,154.70653281643854,388.66139402547526,158.87372013651887,586.1423456790136,271.5422744014741,89.72222222222221
154.33333333333377,175.44117647058843,414.14430196825754,698.7392866570696,155.49388053689879,395.1847191147366,156.86411149825796,558.6222114868496,273.6504412562756,90.16853932584269
156.90217391304367,177.71929824561414,417.23851574526253,689.1125387381766,155.44527006008417,394.0940411675658,157.36206896551752,562.1396859903383,273.40112657137144,89.82558139534882
156.29213483146088,179.51704545454538,413.91383773429783,687.6719914569778,156.91464471974456,395.95671035451835,156.27622377622413,584.9014098173515,273.51051826484166,88.79310344827586
153.12958569232035,172.03261753748143,401.2075777864909,663.6126771851162,148.25926563398122,381.83144151393583,149.01352667835081,546.3723632839731,258.2621601154632,88.66939365149419
155.2191390516291,170.35671197329395,401.77372573868763,669.0000217690165,147.2549998672654,378.33984352503035,151.61850798114406,542.9491336404618,257.67629662166695,88.9878984752622
150.00000000000009,164.76047904191614,394.88343703084155,660.5445304628843,139.33191924598725,372.19879585894006,145.43956043956084,526.6891471048507,248.06089599365927,88.25301204819277
152.82608695652172,162.9819277108431,394.4072271143592,660.9802546296297,138.70532513932602,375.604030357547,145.711678832117,532.644479166666,248.1202941048984,88.71951219512195
154.9696356275304,166.45505617977534,394.2048266330975,664.4629742321175,140.4457319347449,371.87942137363325,152.05176627416168,527.1088276543211,248.40817913850705,87.53810975609755
154.49999999999994,163.29268292682923,393.9329824696176,660.1966599732273,138.29111868391624,367.1394738041989,151.0,530.2983143304273,248.1590963092809,88.10975609756096
159.0000000000001,165.74074074074093,397.61093718972984,671.6442588896281,146.8753433160688,376.2413973767053,151.66666666666688,563.3063999999999,255.75875742619627,88.52941176470588
160.66666666666677,166.666666666667,395.4614253436465,675.1298699685881,145.91048247317647,377.45403753427877,150.8363636363639,564.9579392135643,258.29272667090385,88.85542168674698
159.34065934065939,164.675324675325,395.86177849568884,672.8646240851627,146.82563029129955,378.81668123534376,148.97058823529446,566.4347076023391,258.8020454064907,88.58024691358023
160.4945054945055,165.8441558441561,397.99584198840114,676.494679894179,149.09688449245223,382.6207251988151,148.32706766917292,590.1514022252704,263.0903394113631,88.78205128205127
162.06896551724117,161.7465753424659,388.05462425230905,667.2059614437057,148.0950868895957,381.8826582757106,145.92307692307733,599.9980462962961,260.29951270808965,88.6363636363636
162.26744186046494,164.12751677852384,392.01998395509554,664.7550443081115,147.8521226667011,384.2726967913195,146.38461538461578,593.0720246132204,262.4999890149388,88.78205128205124
162.75862068965526,163.2432432432434,387.7950937327498,654.9977025089606,143.06512758087877,379.5744444446313,143.75984251968566,569.6006591591589,258.79805278576913,87.98701298701295
160.6977116421804,162.1725889198051,388.3727827338071,648.4083174482233,144.63991932101678,379.39950886877784,146.5819068621365,567.544799901427,259.7911755889159,88.43745882159159
157.0000581339017,160.41685104269143,380.61588887241646,633.9570565334675,140.65291056581384,375.3767350154609,145.83320976744494,556.2643033227691,255.8404127614066,88.14098340676061
159.29411764705898,155.9574468085109,377.09045820493304,621.1653171696034,134.06727468402408,372.6540512804389,142.96000000000063,550.6898264333482,252.55147943376238,88.54166666666666
160.17857142857144,154.75000000000006,370.8041958041957,593.0240970140967,135.9594705895794,373.8541054583111,141.23456790123504,544.3055634920634,252.5695996788689,90.20270270270268
163.6206896551726,153.7777777777777,366.66666666666674,593.1068570318566,137.09939203701032,379.5827994354701,144.3975903614461,521.5318796296293,254.97778321802716,90.06849315068492
166.23595505617988,156.25000000000006,371.7905405405405,588.6377040414277,140.8108413093636,379.8115362574822,147.40234375000023,528.8140824915824,257.14772372244715,90.87837837837836
166.72413793103448,156.3602941176473,379.27631578947353,592.6707701602317,144.515534775198,386.3698965426412,151.9230769230775,525.0002670940172,260.4201753490296,90.99999999999997
165.96590909090907,156.08695652173938,374.83221476510056,600.6944362707538,144.39512884316235,384.5580767021287,151.49425287356365,545.5524597251841,259.0162872487885,90.87837837837836
159.09638554216866,149.02985074626892,370.6293706293708,579.9224948937909,139.20674784407132,377.8821014752351,146.75781250000017,500.8411097883605,248.83440497991919,90.75342465753423
160.53571428571433,152.3357664233582,374.83443708609275,596.5309969891218,141.03817805801606,384.1121537389772,146.86770428015603,532.8487112268531,253.1697976340662,90.20270270270268
160.17857142857144,154.0000000000004,374.01315789473676,602.9026819923372,141.02895204204202,385.5849782468061,145.11764705882376,552.2514621337762,253.87080776763673,91.6
163.70588235294125,154.74452554744573,374.0066225165562,605.8724505327241,142.23329646464632,387.5579938541166,144.46215139442236,546.2497637836696,256.47895790458506,92.02531645569618
