avg
19.275
19.625
20.125
21.05
21.599999999999998
23.025
23.474999999999998
24.974999999999998
25.875
26.325
27.55
28.375000000000004
30.400000000000002
31.275000000000002
33.125
33.85
34.4
35.875
36.77499999999999
38.15
38.65
39.075
39.425
39.400000000000006
39.825
40.175000000000004
40.525000000000006
40.375
40.8
40.8
40.825
40.825
40.7
40.85
40.95
40.9
40.849999999999994
40.9
40.775
40.725
41.025
40.825
40.825
40.800000000000004
40.7
40.474999999999994
40.6
40.35
40.35
40.2
40.35
40.325
40.35
40.375
40.3
40.275
40.275
40.4
40.275
40.025
40.1
40.0
39.900000000000006
40.0
39.9
40.0
40.075
40.099999999999994
40.075
40.125
40.15
39.975
40.05
40.05
40.05
40.175
40.05
40.0
40.025
40.400000000000006
40.2
40.375
40.45
40.575
40.625
40.599999999999994
40.675
40.400000000000006
40.25
39.974999999999994
40.025
40.224999999999994
40.25
40.05
39.974999999999994
39.925
40.05
40.025
39.975
40.3
40.150000000000006
39.875
39.824999999999996
39.625
39.599999999999994
39.675
39.925
40.475
40.375
40.275
40.0
39.975
40.125
40.05
40.225
40.075
40.1
40.074999999999996
40.075
39.8
39.975
39.725
39.725
39.675
39.675
39.475
39.2
39.375
39.77499999999999
39.724999999999994
39.724999999999994
39.525
39.7
39.75
39.8
39.725
39.699999999999996
39.625
39.8
39.65
39.975
39.95
39.675000000000004
39.75
39.425000000000004
39.825
39.825
39.175000000000004
39.1
39.425
39.45
39.575
39.475
39.525000000000006
39.025000000000006
38.925
39.525
39.55
39.425
39.150000000000006
39.300000000000004
39.725
39.725
39.550000000000004
39.375
39.3
39.65
39.849999999999994
39.974999999999994
40.074999999999996
39.775000000000006
39.900000000000006
40.025000000000006
40.2
40.225
39.7
39.8
40.125
39.974999999999994
40.125
40.05
40.15
40.075
40.05
40.075
40.0
40.075
39.449999999999996
39.35
39.650000000000006
39.5
39.625
39.675
39.9
39.949999999999996
39.824999999999996
39.574999999999996
39.724999999999994
39.650000000000006
39.5
39.5
39.474999999999994
39.675
39.3
39.15
39.9
39.849999999999994
39.849999999999994
39.5
39.8
39.8
39.7
39.575
39.675
39.95
39.9
39.675
39.224999999999994
39.324999999999996
39.85
39.900000000000006
40.1
40.125
40.275
39.4
39.225
39.775
39.675
39.75
39.400000000000006
39.400000000000006
39.2
39.175
39.15
39.325
39.3
39.724999999999994
39.8
39.550000000000004
39.45
39.400000000000006
39.325
39.575
40.025000000000006
39.849999999999994
39.65
39.6
39.625
39.574999999999996
39.675
39.675000000000004
39.675000000000004
39.875
39.925
39.375
39.2
39.375
39.375
39.375
45.650000000000006
