avg,unknown
667.893475703952,667.893475703952
666.908190430365,666.908190430365
739.7673479690492,739.7673479690492
764.1572676321864,764.1572676321864
787.4154336485326,787.4154336485326
792.5911411236721,792.5911411236721
817.0301270023181,817.0301270023181
824.2784725538944,824.2784725538944
833.6043790423932,833.6043790423932
863.9891014750032,863.9891014750032
888.4352962846385,888.4352962846385
923.9598056960529,923.9598056960529
932.6617764617183,932.6617764617183
925.664285423552,925.664285423552
919.9729332749691,919.9729332749691
903.6010556842814,903.6010556842814
900.8516957828447,900.8516957828447
895.9135671079408,895.9135671079408
888.5815343042315,888.5815343042315
882.8615320361527,882.8615320361527
859.2170163279544,859.2170163279544
833.2943185068189,833.2943185068189
744.3451440082061,744.3451440082061
728.6022645906135,728.6022645906135
711.9273403508278,711.9273403508278
702.1557074030427,702.1557074030427
694.8172613268878,694.8172613268878
712.905645510687,712.905645510687
697.6939826824961,697.6939826824961
730.8039352732663,730.8039352732663
739.1121349046405,739.1121349046405
775.8458257151837,775.8458257151837
774.3070979614156,774.3070979614156
760.9468718960693,760.9468718960693
777.4088413712345,777.4088413712345
769.8248528441868,769.8248528441868
796.8178867575925,796.8178867575925
788.869210994087,788.869210994087
792.0957718766526,792.0957718766526
785.20394610227,785.20394610227
729.1058924620002,729.1058924620002
724.9121810721348,724.9121810721348
719.712121346675,719.712121346675
743.9325752531306,743.9325752531306
742.2113418938029,742.2113418938029
688.6890237831324,688.6890237831324
652.4652121983155,652.4652121983155
736.1524117206693,736.1524117206693
684.0849038195777,684.0849038195777
665.4022376670866,665.4022376670866
626.8040423412475,626.8040423412475
601.5522142036701,601.5522142036701
584.433331787077,584.433331787077
573.8035110934828,573.8035110934828
571.2354111765927,571.2354111765927
578.034844947536,578.034844947536
726.4530984900211,726.4530984900211
744.2099761283512,744.2099761283512
812.6098685086853,812.6098685086853
846.4769960629551,846.4769960629551
877.7250244520922,877.7250244520922
900.6516735358904,900.6516735358904
915.2901103039266,915.2901103039266
931.2288122839775,931.2288122839775
936.0019149958792,936.0019149958792
927.3161866861294,927.3161866861294
939.0625663673036,939.0625663673036
917.6197332292055,917.6197332292055
891.5609383567044,891.5609383567044
866.597482930129,866.597482930129
852.6498085720596,852.6498085720596
857.9339787679962,857.9339787679962
850.0360187280572,850.0360187280572
852.460028176483,852.460028176483
836.6248834744631,836.6248834744631
847.382890228786,847.382890228786
861.8358514177635,861.8358514177635
865.0887016922437,865.0887016922437
846.8979002601213,846.8979002601213
859.351165240826,859.351165240826
848.1495058993415,848.1495058993415
769.3971305353683,769.3971305353683
764.635913282792,764.635913282792
786.7556591717032,786.7556591717032
782.2378759583428,782.2378759583428
583.1066519339911,583.1066519339911
583.0470526126973,583.0470526126973
579.6323715580834,579.6323715580834
562.8865804502904,562.8865804502904
551.9921910521961,551.9921910521961
561.1113964747084,561.1113964747084
569.5615122056982,569.5615122056982
541.8899545768618,541.8899545768618
527.6931201558209,527.6931201558209
620.5587404212121,620.5587404212121
580.3059515830823,580.3059515830823
544.9182198776674,544.9182198776674
604.0869125043974,604.0869125043974
587.6751792878592,587.6751792878592
560.8360370399823,560.8360370399823
539.7359239745192,539.7359239745192
503.7712067577307,503.7712067577307
540.1076430567033,540.1076430567033
686.202825204314,686.202825204314
746.9227828630815,746.9227828630815
802.0339030882396,802.0339030882396
850.4455558871284,850.4455558871284
847.5794607795076,847.5794607795076
852.5133823901568,852.5133823901568
861.737937571065,861.737937571065
848.0815526284034,848.0815526284034
853.6855636777071,853.6855636777071
835.273430166854,835.273430166854
839.1391587922367,839.1391587922367
835.6728488220108,835.6728488220108
856.2966752847775,856.2966752847775
862.5726704116356,862.5726704116356
867.619330577039,867.619330577039
873.3431010171216,873.3431010171216
881.2432681221092,881.2432681221092
888.015745417746,888.015745417746
893.998294880453,893.998294880453
895.0417251921751,895.0417251921751
881.5548778486207,881.5548778486207
903.9064068226825,903.9064068226825
897.4561710412993,897.4561710412993
883.3856363378939,883.3856363378939
875.6524734690528,875.6524734690528
898.2173979831184,898.2173979831184
896.5055194060635,896.5055194060635
906.5002691533329,906.5002691533329
900.4614763924699,900.4614763924699
884.9256920834769,884.9256920834769
806.0042180654473,806.0042180654473
798.6443684173588,798.6443684173588
702.4202221699634,702.4202221699634
698.4230786302156,698.4230786302156
692.8213415914145,692.8213415914145
694.3861631686974,694.3861631686974
678.8611800698085,678.8611800698085
669.4528145142478,669.4528145142478
600.6582660541602,600.6582660541602
537.1435704818942,537.1435704818942
495.4992164103928,495.4992164103928
476.6281113893898,476.6281113893898
469.75748305508785,469.75748305508785
466.41471154318253,466.41471154318253
464.819587628866,464.819587628866
466.8543307086612,466.8543307086612
467.4751243781093,467.4751243781093
487.7983476132191,487.7983476132191
520.1923076923067,520.1923076923067
569.5582211819768,569.5582211819768
596.3470319634691,596.3470319634691
576.3157894736829,576.3157894736829
572.5728155339792,572.5728155339792
582.5358851674629,582.5358851674629
616.6666666666656,616.6666666666656
614.5833333333321,614.5833333333321
599.5305164319232,599.5305164319232
599.2957746478859,599.2957746478859
582.9326923076911,582.9326923076911
571.707317073169,571.707317073169
553.2338308457694,553.2338308457694
554.1025641025631,554.1025641025631
561.8556701030911,561.8556701030911
547.7898933756882,547.7898933756882
549.171179537212,549.171179537212
564.8569884412028,564.8569884412028
577.4285714285709,577.4285714285709
599.4285714285709,599.4285714285709
597.2727272727277,597.2727272727277
600.6172839506189,600.6172839506189
631.0559006211176,631.0559006211176
633.2258064516134,633.2258064516134
650.3378378378401,650.3378378378401
654.4827586206907,654.4827586206907
688.1944444444447,688.1944444444447
702.0833333333335,702.0833333333335
726.2220120315947,726.2220120315947
755.5929458321586,755.5929458321586
758.8888888888891,758.8888888888891
763.3333333333322,763.3333333333322
753.2710280373816,753.2710280373816
736.8218756593604,736.8218756593604
754.642505437407,754.642505437407
831.0692899647574,831.0692899647574
847.2478744208242,847.2478744208242
759.8834987622945,759.8834987622945
547.620027986507,547.620027986507
464.9124824232407,464.9124824232407
421.4214920339511,421.4214920339511
408.7772058398819,408.7772058398819
363.880615988302,363.880615988302
338.10924656160466,338.10924656160466
187.32799194556688,187.32799194556688
131.19701117005206,131.19701117005206
99.22573817461111,99.22573817461111
98.92670955859565,98.92670955859565
99.00445327492349,99.00445327492349
134.92419455143067,134.92419455143067
154.56177317518808,154.56177317518808
204.65836830439508,204.65836830439508
175.0,175.0
,
,
,
,
,
,
,
