Unnamed: 0,count
2596,72.85
2597,70.95
2598,73.5
2599,76.15
2600,74.15
2601,70.8
2602,70.9
2603,74.65
2604,73.5
2605,71.9
2606,73.6
2607,71.65
2608,71.25
2609,75.4
2610,72.65
2611,79.65
2612,73.25
2613,71.25
2614,68.15
2615,78.5
2616,67.2
2617,67.4
2618,66.65
2619,70.8
2620,77.75
2621,73.05
2622,70.2
2623,73.6
2624,77.25
2625,78.2
2626,73.8
2627,64.5
2628,67.2
2629,73.05
2630,74.9
2631,72.1
2632,70.9
2633,70.1
2634,66.65
2635,67.85
2636,70.6
2637,67.6
2638,71.9
2639,69.0
2640,77.75
2641,70.5
2642,71.35
2643,67.5
2644,68.5
2645,80.3
2646,76.35
2647,66.65
2648,70.05
2649,74.0
2650,74.35
2651,72.3
2652,73.6
2653,68.6
2654,73.05
2655,75.75
2656,71.35
2657,70.9
2658,70.9
2659,73.05
2660,76.7
2661,71.15
2662,67.0
2663,71.35
2664,67.5
2665,73.6
2666,72.75
2667,70.6
2668,71.55
2669,71.55
2670,72.1
2671,74.65
2672,72.1
2673,74.65
2674,79.25
2675,78.6
2676,80.45
2677,70.8
2678,74.0
2679,72.4
2680,72.75
2681,79.35
2682,70.1
2683,69.1
2684,75.4
2685,72.0
2686,71.9
2687,66.85
2688,64.85
2689,72.4
2690,71.55
2691,68.6
2692,71.7
2693,69.3
2694,69.0
2695,70.1
2696,71.9
2697,69.65
2698,69.35
2699,65.9
2700,74.0
2701,68.15
2702,65.3
2703,70.9
2704,69.35
2705,74.0
2706,73.05
2707,71.55
2708,71.55
2709,69.1
2710,71.9
2711,72.5
2712,74.35
2713,68.9
2714,70.05
2715,73.5
2716,65.9
2717,71.9
2718,69.85
2719,70.6
2720,75.1
2721,74.55
2722,70.2
2723,75.1
2724,75.4
2725,68.7
2726,70.05
2727,71.15
2728,70.1
2729,72.3
2730,78.2
2731,67.75
2732,70.6
2733,67.6
2734,67.6
2735,72.65
2736,66.45
2737,66.0
2738,77.35
2739,69.45
2740,69.35
2741,70.05
2742,71.35
2743,70.9
2744,68.6
2745,67.0
2746,71.7
2747,65.5
2748,65.5
2749,65.6
2750,72.5
2751,70.2
2752,66.65
2753,72.0
2754,67.4
2755,73.05
2756,70.2
2757,67.2
2758,66.75
2759,70.95
2760,66.25
2761,71.25
2762,64.85
2763,69.3
2764,67.5
2765,73.15
2766,75.0
2767,66.65
2768,66.75
2769,72.5
2770,71.35
2771,71.9
2772,68.6
2773,69.35
2774,68.7
2775,70.6
2776,69.0
2777,70.2
2778,66.85
2779,72.0
2780,71.7
2781,69.65
2782,68.7
2783,71.65
2784,71.55
2785,72.1
2786,73.4
2787,70.05
2788,72.75
2789,70.8
2790,73.4
2791,74.55
2792,69.75
2793,66.65
2794,69.35
2795,70.6
2796,69.45
2797,66.35
2798,66.85
2799,66.65
2800,74.25
2801,75.3
2802,70.4
2803,73.15
2804,72.1
2805,74.0
2806,67.6
2807,68.7
2808,70.05
2809,73.4
2810,73.6
2811,72.3
2812,66.65
2813,71.65
2814,68.25
2815,72.3
2816,69.75
2817,68.7
2818,70.05
2819,66.85
2820,72.75
2821,73.05
2822,66.1
2823,67.1
2824,64.5
2825,71.55
2826,70.4
2827,69.35
2828,70.6
2829,66.1
2830,72.5
2831,68.7
2832,65.9
2833,70.4
2834,70.95
2835,69.45
2836,66.85
2837,70.6
2838,73.05
2839,68.7
2840,70.1
2841,67.95
2842,66.65
2843,66.75
2844,70.5
2845,68.5
2846,68.35
2847,68.5
2848,70.9
2849,67.0
2850,69.0
2851,71.15
2852,69.65
2853,64.85
2854,68.15
2855,71.7
2856,61.65
2857,68.25
2858,70.6
2859,67.85
2860,65.6
2861,65.15
2862,69.0
2863,69.75
2864,67.4
