/ && GET,/login && GET,/customers && GET,/category.html && GET,/detail.html?id={} && GET,/cart && DELETE,/cart && POST,/basket.html && GET,avg,unknown
8689.129592002202,9932.119991382915,18791.52605714286,22558.993291423445,8423.736958591882,19257.768983855647,8573.011064935634,22291.048083893373,9824.485874798967,2172.901946078238
8611.441953909405,9786.525923699137,18056.599454545474,22401.04614527557,8373.883642355253,18832.29177156177,8453.592436803663,22373.272897421077,9748.03193611476,2175.1774989903724
8077.800583641234,9040.44103025036,16700.771519543265,22280.640976937808,7896.130554758622,17886.629333659173,7999.248720490542,21922.858876960334,9335.190148600113,2155.7599682164196
7965.115569133104,8889.51478727652,16435.87463768116,21767.574302019704,7766.587684719865,17565.673211143694,7815.665460743698,21694.999063060262,9238.589357935507,2158.4223392861413
7361.559934499597,8020.228533632375,15274.386222481227,20138.609068182857,6827.963679592278,15350.891206701373,7129.274634936565,21495.877023493624,8648.245362130136,2139.333359266354
7186.865962890421,7774.999729507232,14938.32526029526,19347.452443103513,6740.218121762906,15050.918597657472,6851.5395756382295,21170.961687397812,8561.664185311487,2131.363857474328
6615.8836345858435,6960.562142795794,11014.230019628283,19228.080311012767,5944.820702854546,12339.118302616409,6369.406723045373,20201.087367498716,8138.204699842743,2121.2344100676814
6547.328567766156,6639.62189407291,10603.197448941792,18489.409129658918,5842.516356844389,11984.76589131671,5999.13552582812,20133.56557749422,8048.279098758687,2124.5757605087797
5344.5893167374015,6373.6467542863575,9592.602302785119,17923.944761126306,4987.860829819919,9595.275956599198,5395.360355802604,18956.168750247714,7553.278717034391,2103.666858644555
5093.257306760879,5791.971731612873,9494.049637388467,16877.697759990522,4962.363701077431,9521.069165914181,4979.217997378859,18774.03466025361,7447.236358208924,2107.551082134
4812.319375104723,4991.020223815631,9233.913830631924,16876.63096166346,4841.9850495581595,9222.544801908887,4885.522201640368,17462.424828548803,6977.372548506745,2086.1258267003777
4783.550981740889,4918.801420277056,9160.880543902682,15677.691477888027,4814.028382456971,9169.762305957836,4803.722348505948,17151.900555480777,6848.507076995844,2078.817528568893
4626.565632566713,4859.537605489988,8337.688559126,11059.676520914038,4677.443005749763,8806.247265735154,4700.945926805106,16571.548728303947,6094.090369318995,2042.3012906937429
4623.518116876383,4804.064200388737,8227.319145613634,9932.96642420004,4662.653516067583,8773.153974360655,4638.491164238798,16157.344094852066,6014.922439784014,2064.358533351269
4549.161356476787,4746.881195912587,8198.69264584148,9915.428126721945,4604.868564705507,8434.986513599308,4598.56816992529,14007.987461468683,5428.97710589174,2069.727933334987
4554.684382661588,4696.721256098196,8238.467133189375,9792.506261108341,4588.790279046307,8500.214815027648,4546.368791039823,13798.49335220854,5533.799038291775,2077.510269590513
4397.54614586102,4633.594242101599,7784.389939693121,9755.454839994458,4452.162822231644,8068.148832327266,4422.839607226539,11728.082440928998,4941.295427876216,2053.400687044793
4396.774430282899,4577.244532606912,7670.432492804468,9646.48979584274,4435.056500510077,8050.798099105461,4361.066676049304,11863.036145044618,4932.947086411918,2056.1345477879177
4311.421662077633,4507.696415452224,7390.846906327395,9464.179829011911,4360.519890663168,7794.0747397782925,4306.9660492082985,9846.949278079264,4873.4200511705785,2016.1692582810313
4310.641453693333,4476.95937456405,7245.424991703592,9354.785400179699,4343.041047999978,7773.974796234363,4286.7116649471445,9850.904760858797,4863.4294147999935,2018.639331456948
4242.866028925742,4441.465998927959,6927.086965618245,9172.650553428626,4317.403503472222,7612.688712683849,4265.045608465609,9727.233049939454,4824.952914656225,1988.8160121334042
4243.303571428571,4440.790517046548,6907.894736842105,9171.428571428572,4317.205295138889,7610.262159603906,4264.985107212477,9730.938777224957,4823.565467734066,1991.1337515183513
4201.388888888888,4388.0019772851665,6802.631578947369,9135.036496350365,4270.723500161381,7492.858157832912,4222.6679880401225,9662.557385953161,4794.123223719425,1971.1506231569297
4201.3888888888905,4387.903500729793,6802.631578947369,9135.036496350365,4270.67994734931,7491.024929681567,4222.615928819445,9664.904153895473,4793.72079927182,1973.2353133454983
4085.784313725491,4316.6402058678495,6581.081081081081,9121.323529411766,4191.306866925066,7355.3553286562255,4161.372455260958,9642.701275644864,4749.6050255408345,1886.2261164257604
4085.784313725491,4316.55260724852,6581.081081081081,9121.323529411766,4191.267520302695,7353.5202060729625,4161.32558809304,9645.704482884688,4749.61503483086,1888.733048368213
3885.6382978723404,4183.950079649541,5716.666666666669,9011.194029850747,4040.0828398650583,6832.561411552988,3993.6710306437385,9450.79299761741,4636.635516172363,1832.6124553835105
3885.6382978723404,4183.864978096375,5716.666666666669,9011.194029850747,4040.0444946884872,6830.347513415671,3993.6239208553793,9453.419587299279,4636.663861923484,1835.2804196134944
3689.0243902439024,4051.1824128142753,5267.857142857142,8913.385826771653,3896.836568690782,6346.418593867449,3816.6303899702643,9154.518595114836,4542.945165790223,1832.6629429824875
3689.0243902439024,4051.094276155718,5267.857142857142,8913.385826771653,3896.7975676500137,6344.622599894876,3816.581425159956,9156.878045701305,4542.962499539887,1835.0757534384884
3435.7142857142844,3887.59542087542,4932.87037037037,8750.0,3727.9055956284164,5811.513918289036,3643.181158367912,8810.433607523983,4436.690169756946,1732.2307463590123
3435.7142857142844,3887.5054124579124,4932.87037037037,8750.0,3727.866641165757,5809.326193247964,3643.1318591516833,8809.6419006051,4436.446666007636,1735.1658685856746
3064.655172413796,3712.170301142264,4879.3859649122805,8706.896551724138,3460.9212391086435,4983.343749975507,3423.0200500263295,8803.213430036787,4341.133079894747,1646.4463830553343
3064.655172413796,3710.956866562826,4879.3859649122805,8706.896551724138,3460.8796534042713,4982.982653419429,3422.968412800996,8802.428628234315,4340.859635465583,1649.8539987350891
2830.188679245285,3507.527131301239,4717.672413793103,8571.42857142857,3236.3622493878192,4859.617591216889,3283.9577319467703,8560.598029882989,4221.013050246682,1539.136902232912
2830.188679245285,3506.8243578841793,4717.672413793103,8571.42857142857,3235.8278447352304,4859.296610642756,3283.907741252558,8559.635456828346,4220.715932801067,1543.173081400104
2675.0000000000027,3267.241868880374,4712.18487394958,8457.943925233645,3014.8491467693875,4807.2008822126845,3054.0227309149186,8525.509498074767,4139.112321568533,1484.6933777126192
2675.0000000000027,3266.693501794077,4712.18487394958,8457.943925233645,3014.5372201638847,4806.903314258463,3053.971215763401,8524.512201565994,4138.979213746763,1488.8830503566007
2489.699570815451,3032.1280294396943,4651.709401709402,8378.640776699029,2679.683839354611,4750.655745489079,2732.0803247224812,8184.285908488009,4032.880843342862,1400.8852640578486
2489.699570815451,3031.6506612060757,4651.709401709402,8378.640776699029,2679.435957823521,4750.06457739791,2732.0254305425856,8183.060760832806,4032.72719855483,1405.4485546011715
2443.514644351465,2717.993529265872,4571.120689655172,8328.431372549021,2467.2808641250595,4699.579669030734,2476.0610880642625,8038.46153846154,3907.3335246273223,1098.5618053253154
2443.514644351465,2717.5536542658756,4571.120689655172,8328.431372549021,2467.26310333537,4698.99243498818,2476.055885945852,8038.46153846154,3907.1526377768673,1105.6985327134955
2407.8838174273856,2474.7320134991887,4482.456140350877,8175.531914893618,2428.7455472914216,4612.016011644831,2439.0605095968667,7960.526315789472,3777.677728133927,1098.4070142694106
2407.8838174273856,2474.6942996591556,4482.456140350878,8175.531914893618,2428.7358648758754,4611.413148956817,2439.057085255801,7960.526315789472,3777.4664348152482,1105.1044139072599
2392.4050632911394,2446.679036224862,4462.389380530973,8039.772727272728,2406.0649091843297,4588.99745158002,2423.1061036035844,7974.358974358973,3691.537678547006,996.3417948717948
2392.4050632911394,2446.660129362338,4462.389380530973,8039.772727272728,2406.0589085483953,4588.358307849134,2423.103390890652,7974.358974358973,3691.3892828238118,996.9848717948714
2355.532786885246,2389.5176287959102,4396.396396396396,7886.904761904763,2355.4702925601887,4521.038562048594,2374.131274131274,7878.3783783783765,3514.4601542416444,972.5000000000002
2355.532786885246,2389.5113439760134,4396.396396396396,7886.904761904763,2355.469937577228,4520.351419513713,2374.131274131274,7878.3783783783765,3514.4601542416444,972.5000000000002
2279.0343199999998,2322.690998174233,4254.587155963303,7485.915492957745,2290.392646121407,4408.035213466916,2307.673267326733,7457.142857142857,3155.297532656023,933.3333333333337
2278.74668,2322.6947277398313,4254.587155963303,7485.915492957745,2290.281615745793,4407.321728508552,2307.673267326733,7457.142857142857,3155.297532656023,933.3333333333337
2254.7500502008033,2312.7799529233935,4149.038461538461,7104.8387096774195,2279.5600272197357,4344.118147145877,2299.063670411985,7000.000000000005,3055.029154518948,932.8947368421054
2254.6074163319945,2312.7843700168232,4149.038461538461,7104.8387096774195,2279.2761684905217,4343.319109106149,2299.063670411985,7000.000000000005,3055.029154518948,932.8947368421054
2241.727607843138,2290.825695771492,4077.3195876288655,6690.909090909088,2261.3879467131546,4295.994380086744,2288.5767790262166,6793.1034482758605,2925.8283132530114,920.5128205128209
2241.6336078431373,2290.832175147705,4077.3195876288655,6690.909090909088,2260.6702213851236,4295.138092911936,2288.5767790262166,6793.1034482758605,2925.8283132530114,920.5128205128209
2237.037503267974,2273.5247341109152,3941.176470588235,6095.744680851067,2245.3032751666433,4248.8679222022965,2273.856390961857,6027.1200479981235,2785.6583072100316,913.8888888888894
2243.5147771317834,2277.3184161757426,3973.8372093023254,6085.1063829787245,2249.912186269288,4263.601761496172,2277.8096532846716,5958.333333333335,2836.0091743119256,916.2162162162167
2242.2673938223943,2276.0769062971085,3928.5714285714284,5666.666666666667,2248.1519351794313,4240.1912367200475,2277.3653041362536,5211.1333333333405,2785.10802469136,923.5294117647063
2239.9331464052293,2273.3830448312765,3907.738095238095,5702.380952380951,2247.742366125818,4229.824358787542,2273.5757305657307,5229.122222222223,2761.2577639751617,921.2121212121217
2230.2372457437277,2256.053863049137,3801.948051948052,5067.5675675675675,2240.285137133619,4175.120659874812,2263.9355444444445,4992.202403578014,2680.8846761453424,932.2580645161295
2228.374536290323,2258.7134410398357,3798.701298701299,5040.540540540539,2240.417981846911,4169.495835892138,2266.4689061851386,4991.146384826318,2699.0595611285303,932.2580645161295
2221.2495248015875,2254.296704566453,3715.2777777777783,4969.457013574662,2237.254632046319,4095.712479226222,2262.0433438419504,4940.1950907572955,2611.111111111112,925.0000000000005
2223.410697628846,2259.1823169527142,3694.444444444444,4962.2844827586205,2242.820510466235,4098.153099400776,2266.953943304312,4948.721342522758,2659.162717219592,925.0000000000005
2211.184116410819,2253.4023324264467,3549.9999999999986,4964.912280701754,2237.5972551151785,4058.6164118804036,2256.8041369276852,4943.502308967494,2586.5853658536726,903.7037037037042
2220.0049685704025,2261.786975498917,3579.545454545453,4965.95744680851,2241.541584854043,4069.905912045617,2262.4517472984207,4945.029038623262,2625.600000000011,910.3448275862074
2213.7587037037038,2258.575547321504,3402.542372881355,4965.811965811967,2233.220287062218,3989.4133341638635,2256.083861146678,4946.310844419881,2542.0792079207936,910.3448275862074
2220.274457383147,2262.22202475188,3364.406779661015,4973.628691983122,2232.910776447744,3982.37303467073,2258.4358851758448,4950.08453856416,2547.950819672137,910.3448275862074
2209.470848348349,2250.7462686567164,3049.999999999998,4897.233201581028,2221.9821416176937,3883.065126224346,2245.929214692447,4883.347865419635,2496.4383334863214,903.7037037037042
2201.4682211910285,2252.7632389162563,3037.0024875621893,4898.2242087460745,2223.6778150677005,3885.8141723364665,2246.7746123273623,4855.419270793331,2499.200023271869,906.8235294117653
2187.035410839161,2238.571428571429,2893.617021276595,4872.549019607844,2214.971482889734,3772.565093078204,2238.0571803691273,4842.238676443476,2487.3788433510335,896.0000000000006
2172.4081836569576,2228.1984334203653,2674.418604651158,4816.147859922179,2206.4966313763234,3710.84763200587,2220.0185286103538,4841.522245068576,2475.8293843569554,863.0434782608697
2173.336523771368,2228.0263157894738,2601.1904761904743,4814.922480620155,2208.0229226361034,3694.970004449454,2220.7920088566825,4836.943960940944,2477.0317184166606,856.818181818182
2149.8239770023793,2210.803324099723,2485.2760736196324,4755.791505791506,2189.7795591182366,3494.4199947706343,2203.6724899791566,4754.449963293313,2461.8398051595545,827.7777777777786
2157.3850891578813,2220.4,2489.9082568807344,4756.653992395437,2197.358121330724,3573.6532450870027,2212.2963738425924,4757.4250982284975,2466.844903560019,855.5555555555563
2149.0201507092197,2210.280345471523,2469.4690265486724,4711.538461538461,2186.5829145728644,3406.832874883171,2196.006322501231,4732.153259199169,2455.2157452763468,855.5555555555563
2162.14867965368,2218.2681042228214,2470.9821428571427,4717.592592592592,2195.2987267384915,3432.457410468965,2203.039983578561,4737.46899188366,2462.3521210091376,855.5555555555563
2139.3106017094015,2212.5173972602743,2460.3197674418607,4700.0,2183.0379765329017,3429.3274457744,2181.9184870223035,4695.735260500427,2452.2314060302697,827.7777777777783
2146.296168048646,2214.0399086757993,2460.4105571847513,4700.367647058823,2188.590655234162,3420.784419269482,2185.1746419883866,4696.190490627818,2452.294768003362,827.7777777777783
2147.5742666666674,2212.1737777777785,2438.005780346821,4665.492957746479,2190.693522067909,3326.297313634419,2186.379319328057,4619.719161568739,2449.7781060875404,817.64705882353
2149.6222224159856,2216.373209549072,2436.8876080691643,4666.961130742049,2190.997769985449,3346.559599441808,2184.64763386917,4622.3689592735545,2449.702058379723,817.64705882353
2156.005573568572,2218.3237719298254,2430.2023121387288,4662.186379928316,2195.6022261679727,3258.617264713395,2186.5331555004136,4621.487156256276,2446.7563815241165,817.64705882353
2163.3857900780044,2219.950442086649,2430.172413793104,4664.612676056338,2201.811252433172,3255.469341659019,2193.411979984301,4629.460888842964,2451.0479256972476,827.7777777777783
2166.6911560826525,2221.3301164413388,2424.791086350975,4672.145328719724,2203.318825655536,3166.7606607738508,2196.985535081513,4632.339430593509,2449.3285117014557,827.7777777777783
2172.2923259078916,2225.941405721216,2429.886685552408,4675.423728813559,2206.4318275239357,3273.172311580027,2199.8121459505555,4642.964603472827,2457.7800913851715,827.7777777777783
2157.515159202304,2217.4178904423206,2429.5128939828082,4671.5017064846415,2195.638994222623,3089.8777180210664,2187.0666789076927,4633.184070402989,2449.7174595148717,825.0000000000005
2160.5526693551537,2216.3504622375885,2429.310344827586,4672.033898305085,2197.751782801266,3062.6114076435333,2190.302962691946,4625.44887584571,2450.089402970638,803.1250000000003
2140.714765422108,2203.6230044269596,2423.119777158774,4667.543859649123,2188.575703982351,2824.3950757039784,2178.89700207644,4629.564324233843,2439.3866775625434,778.5714285714291
2153.145906135457,2213.0966876485827,2432.203389830509,4673.400673400673,2197.4724077637934,2898.5254754109405,2187.9974263087397,4632.52905171649,2448.611143612665,806.2500000000007
2131.905715478494,2195.089788172636,2430.2228412256263,4657.801418439716,2178.7979161334133,2796.855231227297,2166.2450381757667,4625.040476961466,2437.1708682939734,806.2500000000007
2152.6356344729065,2205.932996263208,2433.471074380165,4660.590277777777,2187.9362621149794,2904.497542401142,2176.898217819071,4628.936433033239,2442.9318589360428,817.64705882353
2137.4412067906796,2197.709921031561,2424.9999999999995,4651.943462897527,2173.228751249284,2543.3642484405,2160.8335350771295,4616.906474820144,2431.029232643117,800.0000000000006
2137.5986213598635,2197.4912210922016,2424.9999999999995,4651.943462897527,2173.2196059815037,2540.4379216852926,2160.819168670135,4616.906474820144,2431.029232643117,800.0000000000006
2138.114747397881,2200.2846910319267,2416.8918918918916,4651.060070671378,2168.356289014966,2504.6781343737957,2161.629169410715,4618.7943262411345,2429.368932038834,784.2105263157898
2138.255616168508,2200.061526825753,2416.8918918918916,4651.060070671378,2168.346537980062,2501.5514175959306,2161.6144387363083,4618.7943262411345,2429.368932038834,784.2105263157898
2144.5418113953283,2198.572943630754,2410.8753315649865,4652.631578947368,2162.0535079839674,2486.943394507079,2159.339906067943,4621.478873239437,2428.0293757649943,772.2222222222226
2144.6592253521917,2198.3566795352604,2410.8753315649865,4652.631578947368,2162.043712906518,2486.717381070924,2159.3253050163494,4621.478873239437,2428.0293757649943,772.2222222222226
2141.0181145605884,2194.78593046719,2405.657894736842,4643.501805054151,2150.538640514047,2479.3615572288236,2158.203160344752,4618.7943262411345,2420.172466892516,772.2222222222226
2141.1249520823976,2194.446865458426,2405.657894736842,4643.501805054151,2150.528406866074,2479.1380777613977,2158.1886774258674,4618.7943262411345,2420.172466892516,772.2222222222226
2116.7257417901374,2196.4327338224343,2432.2580645161293,4652.052238805971,2144.760609094638,2500.822049722267,2148.9184923115363,4597.014925373134,2420.524497487437,760.0000000000007
2116.840931404674,2196.085645545796,2432.2580645161293,4652.052238805971,2144.7500668662738,2499.831436325021,2148.903012059553,4597.014925373134,2420.524497487437,760.0000000000007
2121.898306929384,2188.2172110812317,2428.7965832802843,4645.587874582213,2132.6458477721153,2489.332760936144,2138.562586437889,4598.53747266635,2414.07585897259,759.9874045735673
2122.0033418192374,2187.8542879247525,2428.7965832802847,4645.587874582213,2132.622748280731,2489.096778641499,2138.5458156954146,4598.53747266635,2414.07585897259,759.987404573567
2124.8805156909575,2195.4302870253687,2420.187165775401,4648.674242424242,2135.9081087362965,2492.829674270832,2138.993056132962,4603.260869565218,2417.9245283018868,763.3333333333339
2124.9737119639426,2195.0782768356407,2420.187165775401,4648.674242424242,2135.885989313071,2492.5987033643787,2138.9766249551267,4603.260869565218,2417.9245283018868,763.3333333333339
2130.7835717691923,2211.3495160327984,2435.0267379679144,4653.917910447761,2144.1623234992376,2887.8205128205113,2156.5869167886603,4606.884057971014,2432.187201528176,827.7777777777786
2130.8669971838062,2211.006092034883,2435.0267379679144,4653.917910447761,2144.1409592177206,2887.8205128205113,2156.5717628941707,4606.884057971014,2432.187201528176,827.7777777777786
2134.887861953913,2207.975155922863,2431.2827225130895,4656.826568265683,2140.6775757223722,2799.342105263159,2152.249917029866,4622.340425531915,2432.3735284759787,810.5263157894742
2134.9640226226493,2207.623096971314,2431.2827225130895,4656.826568265683,2140.655736255628,2799.342105263159,2152.2343509482994,4622.340425531915,2432.3735284759787,810.5263157894742
2130.3921189316898,2211.911764705882,2430.497382198953,4656.826568265683,2142.6467992725575,2773.333333333334,2152.7273008090133,4630.281690140845,2432.951289398281,810.5263157894742
2130.4660733830056,2211.911764705882,2430.497382198953,4656.826568265683,2142.625201028937,2773.333333333334,2152.7117929496335,4630.281690140845,2432.951289398281,810.5263157894742
2104.981539732571,2202.64926176255,2423.056994818653,4655.109489051095,2128.1526548672564,2651.4084507042235,2139.773719386895,4643.356643356644,2428.1219748305903,795.0000000000003
2105.063526820092,2202.6253313945044,2423.056994818653,4655.109489051095,2128.1526548672564,2651.4084507042235,2139.757186922632,4643.356643356644,2428.1219748305903,795.0000000000003
2104.878048780488,2194.6532385050923,2423.6641221374043,4654.411764705883,2118.8914027149326,2677.083333333332,2134.131576977572,4652.027027027027,2428.8085937500005,795.0000000000003
2104.878048780488,2194.6274997716364,2423.6641221374043,4654.411764705883,2118.8914027149326,2677.083333333332,2134.114437046395,4652.027027027027,2428.8085937500005,795.0000000000003
2093.67088607595,2185.2750566792038,2419.1729323308273,4653.492647058823,2106.794425087108,2654.929577464789,2122.7419199460664,4663.793103448275,2424.2579155672825,786.8421052631581
2093.67088607595,2185.2479971950934,2419.1729323308273,4653.492647058823,2106.794425087108,2654.929577464789,2122.724112275082,4663.793103448275,2424.2579155672825,786.8421052631581
2094.33962264151,2182.9595678911187,2426.130653266331,4647.940074906367,2104.784130688448,2518.939393939394,2118.6868686868684,4664.965986394558,2420.2180376610513,820.0000000000005
2104.5454545454545,2191.547355986987,2426.32241813602,4650.925925925926,2114.114285714286,2580.882352941178,2132.3909531502422,4665.54054054054,2423.90599675851,820.0000000000005
2092.4528301886794,2182.3836234553846,2423.134328358209,4647.169811320755,2102.105263157895,2580.882352941178,2121.5231788079473,4673.333333333334,2420.096633921129,828.5714285714291
2096.875,2187.643781201222,2422.029702970297,4651.29151291513,2106.854838709677,2606.617647058824,2132.8250401284104,4671.232876712329,2421.7627059109655,828.5714285714291
2071.710526315789,2181.2185095864997,2411.2781954887214,4642.585551330798,2092.7804295942724,2493.3662115709767,2115.8291457286437,4657.534246575342,2411.754831468423,820.0000000000005
2085.5769230769233,2191.796607303557,2411.720698254365,4649.628252788104,2106.8965517241377,2498.8483878261286,2133.0400000000004,4662.671232876712,2417.6789810437167,828.5714285714291
2065.10067114094,2184.6156810103957,2408.1863979848868,4647.338403041826,2103.783469150175,2490.0018358533785,2126.585365853659,4656.69014084507,2410.7939712785856,836.3636363636369
