unknown,avg
121.82,121.82
113.53448275862073,113.53448275862073
95.18367346938776,95.18367346938776
94.3095238095238,94.3095238095238
94.47058823529412,94.47058823529412
93.75625,93.75625
79.65730337078652,79.65730337078652
78.85869565217392,78.85869565217392
73.1923076923077,73.1923076923077
72.60752688172043,72.60752688172043
83.57798165137615,83.57798165137615
85.07589285714285,85.07589285714285
89.46747967479675,89.46747967479675
92.8346153846154,92.8346153846154
101.00342465753424,101.00342465753424
99.28125,99.28125
100.53395061728396,100.53395061728396
102.46242774566474,102.46242774566474
108.15909090909092,108.15909090909092
109.49152542372882,109.49152542372882
105.39944134078212,105.39944134078212
123.01966292134831,123.01966292134831
130.48055555555555,130.48055555555555
144.2846153846154,144.2846153846154
153.37799043062202,153.37799043062202
154.5627906976744,154.5627906976744
167.84444444444443,167.84444444444443
180.6101694915254,180.6101694915254
184.75416666666663,184.75416666666663
178.1527777777778,178.1527777777778
173.98046875,173.98046875
171.9058823529412,171.9058823529412
177.99409448818898,177.99409448818898
189.82751937984492,189.82751937984492
211.60147601476015,211.60147601476015
216.18933823529417,216.18933823529417
230.5514184397163,230.5514184397163
232.86749116607777,232.86749116607777
237.66666666666663,237.66666666666663
263.7284768211921,263.7284768211921
267.4983606557377,267.4983606557377
266.34032258064514,266.34032258064514
271.85483870967744,271.85483870967744
262.562101910828,262.562101910828
259.3301282051282,259.3301282051282
285.24760383386587,285.24760383386587
298.6555555555555,298.6555555555555
335.97812500000003,335.97812500000003
374.3390092879257,374.3390092879257
388.233024691358,388.233024691358
412.18251533742335,412.18251533742335
456.7084592145015,456.7084592145015
467.3900602409639,467.3900602409639
485.7343283582089,485.7343283582089
493.3887240356084,493.3887240356084
492.35756676557867,492.35756676557867
488.7373887240356,488.7373887240356
530.3308605341247,530.3308605341247
549.0370919881306,549.0370919881306
603.4851632047478,603.4851632047478
638.6352941176472,638.6352941176472
648.4792899408285,648.4792899408285
673.7935103244838,673.7935103244838
725.922514619883,725.922514619883
741.2043478260869,741.2043478260869
729.8130434782609,729.8130434782609
728.4217391304348,728.4217391304348
712.4985422740525,712.4985422740525
757.6005830903791,757.6005830903791
808.6,808.6
827.0804093567251,827.0804093567251
872.8552631578948,872.8552631578948
935.9721407624633,935.9721407624633
952.533625730994,952.533625730994
989.8289473684212,989.8289473684212
1008.9358600583092,1008.9358600583092
1038.2215743440236,1038.2215743440236
1023.6656891495602,1023.6656891495602
1033.0813953488373,1033.0813953488373
1037.7023121387283,1037.7023121387283
1084.8391812865495,1084.8391812865495
1089.3313953488373,1089.3313953488373
1146.5217391304348,1146.5217391304348
1168.3431085043987,1168.3431085043987
1209.7536231884055,1209.7536231884055
1257.6017441860463,1257.6017441860463
1273.5568513119536,1273.5568513119536
1315.2478134110788,1315.2478134110788
1306.8840579710145,1306.8840579710145
1314.8382352941176,1314.8382352941176
1309.2182890855458,1309.2182890855458
1302.3132183908046,1302.3132183908046
1367.035928143713,1367.035928143713
1403.5207100591715,1403.5207100591715
1438.0758017492712,1438.0758017492712
1441.539589442815,1441.539589442815
1514.9120234604106,1514.9120234604106
1580.9766763848395,1580.9766763848395
1599.5507246376812,1599.5507246376812
1644.8823529411766,1644.8823529411766
1649.0058479532163,1649.0058479532163
1628.1647398843934,1628.1647398843934
1639.9557522123898,1639.9557522123898
1667.8592375366568,1667.8592375366568
1689.6911764705883,1689.6911764705883
1729.5014662756598,1729.5014662756598
1744.7197640117995,1744.7197640117995
1779.0615835777126,1779.0615835777126
1823.65889212828,1823.65889212828
1866.165191740413,1866.165191740413
1895.615835777126,1895.615835777126
1917.6099706744867,1917.6099706744867
1917.2157434402332,1917.2157434402332
1921.5058479532163,1921.5058479532163
1925.30701754386,1925.30701754386
1915.94395280236,1915.94395280236
1904.4642857142856,1904.4642857142856
1897.492625368732,1897.492625368732
1923.6686390532543,1923.6686390532543
1908.160237388724,1908.160237388724
1908.7537091988129,1908.7537091988129
1892.058823529412,1892.058823529412
1890.469208211144,1890.469208211144
1897.2140762463343,1897.2140762463343
1900.0,1900.0
1895.321637426901,1895.321637426901
1891.1078717201167,1891.1078717201167
1909.1304347826083,1909.1304347826083
1972.1574344023325,1972.1574344023325
2242.9618768328446,2242.9618768328446
2460.233918128655,2460.233918128655
2730.994152046784,2730.994152046784
2968.475073313783,2968.475073313783
3303.958944281525,3303.958944281525
3873.32361516035,3873.32361516035
4142.603550295858,4142.603550295858
4387.8378378378375,4387.8378378378375
4579.289940828403,4579.289940828403
4845.795795795796,4845.795795795796
4940.990990990991,4940.990990990991
5152.366863905326,5152.366863905326
5348.230088495576,5348.230088495576
5900.294117647059,5900.294117647059
6161.764705882353,6161.764705882353
6456.976744186047,6456.976744186047
6829.883381924199,6829.883381924199
7370.579710144927,7370.579710144927
7601.445086705203,7601.445086705203
7715.588235294118,7715.588235294118
7822.781065088758,7822.781065088758
7891.12426035503,7891.12426035503
7899.117647058823,7899.117647058823
7911.65191740413,7911.65191740413
7982.047477744807,7982.047477744807
8121.005917159763,8121.005917159763
8582.396449704142,8582.396449704142
8911.549707602338,8911.549707602338
9162.756598240469,9162.756598240469
9737.091988130564,9737.091988130564
10017.215568862275,10017.215568862275
10245.118343195269,10245.118343195269
10487.096774193547,10487.096774193547
10617.404129793513,10617.404129793513
10804.9853372434,10804.9853372434
10951.327433628318,10951.327433628318
11120.588235294115,11120.588235294115
11382.005899705016,11382.005899705016
11973.988439306358,11973.988439306358
12276.162790697674,12276.162790697674
12553.254437869822,12553.254437869822
12847.181008902076,12847.181008902076
13354.59940652819,13354.59940652819
13505.882352941177,13505.882352941177
13617.302052785924,13617.302052785924
13610.787172011664,13610.787172011664
13596.209912536444,13596.209912536444
13625.364431486882,13625.364431486882
13674.927113702624,13674.927113702624
13800.291545189506,13800.291545189506
14172.51461988304,14172.51461988304
14461.651917404131,14461.651917404131
14760.233918128655,14760.233918128655
15093.56725146199,15093.56725146199
15367.256637168142,15367.256637168142
15983.870967741936,15983.870967741936
16241.279069767445,16241.279069767445
16355.90778097983,16355.90778097983
16665.217391304348,16665.217391304348
16801.449275362316,16801.449275362316
16948.680351906158,16948.680351906158
17142.22873900293,17142.22873900293
17397.959183673473,17397.959183673473
17967.64705882353,17967.64705882353
18242.690058479533,18242.690058479533
18597.34513274336,18597.34513274336
18829.41176470588,18829.41176470588
19248.567833643017,19248.567833643017
19392.44186046512,19392.44186046512
19479.710144927536,19479.710144927536
19517.44186046512,19517.44186046512
19494.169096209916,19494.169096209916
19582.352941176472,19582.352941176472
19632.352941176472,19632.352941176472
19780.70175438597,19780.70175438597
20185.06649154873,20185.06649154873
20441.520467836257,20441.520467836257
20534.985422740527,20534.985422740527
20763.768115942028,20763.768115942028
21167.638483965016,21167.638483965016
21305.23255813953,21305.23255813953
21361.271676300577,21361.271676300577
21435.86005830904,21435.86005830904
21450.292397660814,21450.292397660814
21465.41786743516,21465.41786743516
21502.89855072464,21502.89855072464
21468.023255813958,21468.023255813958
21255.0432276657,21255.0432276657
21106.93641618497,21106.93641618497
21226.74418604651,21226.74418604651
21176.300578034683,21176.300578034683
21248.5549132948,21248.5549132948
21247.058823529413,21247.058823529413
21397.058823529413,21397.058823529413
21337.7581120944,21337.7581120944
21647.492625368734,21647.492625368734
21775.65982404692,21775.65982404692
21722.222222222223,21722.222222222223
22136.09467455621,22136.09467455621
22228.613569321536,22228.613569321536
22367.256637168142,22367.256637168142
22520.7100591716,22520.7100591716
22555.88235294118,22555.88235294118
22776.470588235294,22776.470588235294
22920.118343195267,22920.118343195267
23025.07374631269,23025.07374631269
22840.236686390534,22840.236686390534
22815.47619047619,22815.47619047619
22819.648093841643,22819.648093841643
22461.988304093567,22461.988304093567
22641.176470588234,22641.176470588234
22402.65486725664,22402.65486725664
22402.941176470587,22402.941176470587
22357.98816568048,22357.98816568048
22385.29411764706,22385.29411764706
22520.46783625731,22520.46783625731
22687.5,22687.5
23086.309523809523,23086.309523809523
23117.21068249258,23117.21068249258
23071.84750733138,23071.84750733138
23051.62241887906,23051.62241887906
23285.29411764706,23285.29411764706
22963.3431085044,22963.3431085044
22913.48973607038,22913.48973607038
