unknown,avg
3055.579447399525,3055.579447399525
3298.073666067146,3298.073666067146
3392.572171393719,3392.572171393719
2838.445648389897,2838.445648389897
2712.0930797826622,2712.0930797826622
2481.501584507049,2481.501584507049
2496.69591968912,2496.69591968912
2694.080876180478,2694.080876180478
2680.8156137184087,2680.8156137184087
2563.9551780341026,2563.9551780341026
2546.291726000488,2546.291726000488
2714.309905419229,2714.309905419229
2601.9668105637493,2601.9668105637493
2453.240252350328,2453.240252350328
2745.9859805510605,2745.9859805510605
2657.8055704698068,2657.8055704698068
2677.36886250979,2677.36886250979
2398.0795037629305,2398.0795037629305
2468.806298747345,2468.806298747345
2386.0831923164906,2386.0831923164906
2358.966875725895,2358.966875725895
2442.4376977366683,2442.4376977366683
2270.8883309759503,2270.8883309759503
2260.1876361913755,2260.1876361913755
2278.758122439139,2278.758122439139
2350.6027811366384,2350.6027811366384
2318.408929042469,2318.408929042469
2293.8968708740395,2293.8968708740395
2360.543573874116,2360.543573874116
2313.2785902031083,2313.2785902031083
2644.966049079756,2644.966049079756
2656.766402515728,2656.766402515728
2810.734872652436,2810.734872652436
2783.666226608567,2783.666226608567
2866.16254159201,2866.16254159201
3132.497337813385,3132.497337813385
3151.8505016722347,3151.8505016722347
3345.675495832131,3345.675495832131
3354.027586673896,3354.027586673896
3295.462204123187,3295.462204123187
3157.711447302066,3157.711447302066
3284.48752487562,3284.48752487562
3430.7000982559557,3430.7000982559557
3076.907564754298,3076.907564754298
3071.644713603824,3071.644713603824
3053.941470054453,3053.941470054453
2781.360244125019,2781.360244125019
3221.96119256017,3221.96119256017
3160.7109205020893,3160.7109205020893
3110.363215091246,3110.363215091246
2911.624765974771,2911.624765974771
3002.752691696466,3002.752691696466
2832.308224568137,2832.308224568137
2835.1175836860307,2835.1175836860307
2760.411963819474,2760.411963819474
2319.051991758245,2319.051991758245
2130.540744274809,2130.540744274809
2048.553945629596,2048.553945629596
2262.925931151236,2262.925931151236
2281.9044999999933,2281.9044999999933
2322.6527204871286,2322.6527204871286
2358.565148895292,2358.565148895292
2488.899787521734,2488.899787521734
2350.767377112129,2350.767377112129
2507.726689860835,2507.726689860835
2557.968465909096,2557.968465909096
2413.028937088816,2413.028937088816
2506.04282700422,2506.04282700422
2625.7064240984705,2625.7064240984705
2470.8725907519497,2470.8725907519497
2308.5367108923565,2308.5367108923565
2443.5223338975834,2443.5223338975834
2406.954042105267,2406.954042105267
2540.774005247052,2540.774005247052
2627.878368040804,2627.878368040804
2453.0715401562225,2453.0715401562225
2443.3813264525984,2443.3813264525984
2541.439824046918,2541.439824046918
2428.44287054409,2428.44287054409
2317.867335190348,2317.867335190348
2363.049340493686,2363.049340493686
2242.5964724497394,2242.5964724497394
2199.760087635738,2199.760087635738
2327.186631807418,2327.186631807418
2648.7492430278858,2648.7492430278858
2740.985614778921,2740.985614778921
2850.8042381535965,2850.8042381535965
2972.4974495333186,2972.4974495333186
2816.18789070806,2816.18789070806
3765.006988903116,3765.006988903116
3860.334306727233,3860.334306727233
4172.061410923276,4172.061410923276
3753.7562565063527,3753.7562565063527
3557.2507316133965,3557.2507316133965
3511.0823569088443,3511.0823569088443
3413.467740123576,3413.467740123576
3579.684347826088,3579.684347826088
2778.6305917379946,2778.6305917379946
2898.6859913011926,2898.6859913011926
2654.7982666666667,2654.7982666666667
2560.447881428325,2560.447881428325
2736.525783879542,2736.525783879542
2991.657035595108,2991.657035595108
3226.245580688082,3226.245580688082
2981.09225914238,2981.09225914238
2857.051817870006,2857.051817870006
2762.5166753517456,2762.5166753517456
2578.531034182075,2578.531034182075
2704.6712556053862,2704.6712556053862
2718.7422910391583,2718.7422910391583
2581.462890259862,2581.462890259862
2491.013019614899,2491.013019614899
2585.857478593549,2585.857478593549
2634.263699155795,2634.263699155795
2500.301243067511,2500.301243067511
2546.3088424437283,2546.3088424437283
2725.5018677624207,2725.5018677624207
2632.989728338064,2632.989728338064
2581.7684266289943,2581.7684266289943
2521.593435604706,2521.593435604706
2483.5005508398017,2483.5005508398017
2767.2462340876978,2767.2462340876978
2648.241830175916,2648.241830175916
2630.38435828877,2630.38435828877
2431.568931544077,2431.568931544077
3030.0808115419286,3030.0808115419286
2952.745540027601,2952.745540027601
2870.0255936890035,2870.0255936890035
4158.427332601535,4158.427332601535
4027.611665344961,4027.611665344961
4334.539038785829,4334.539038785829
4385.351282911283,4385.351282911283
4242.668458781362,4242.668458781362
3505.521211199027,3505.521211199027
3641.284689686647,3641.284689686647
3844.040352010335,3844.040352010335
2558.13788353679,2558.13788353679
2588.011974480618,2588.011974480618
2681.8602629543684,2681.8602629543684
2610.720640060243,2610.720640060243
2795.4634039063685,2795.4634039063685
2758.938249308331,2758.938249308331
2877.879684818225,2877.879684818225
2868.045866919554,2868.045866919554
2688.536712676504,2688.536712676504
2654.3456791129925,2654.3456791129925
2978.234348113838,2978.234348113838
3020.940997420465,3020.940997420465
2795.8399696591105,2795.8399696591105
3257.090581251108,3257.090581251108
3301.878321742309,3301.878321742309
3350.293245469516,3350.293245469516
3343.2228848821014,3343.2228848821014
3604.929281034173,3604.929281034173
3043.805913978489,3043.805913978489
3155.369089574153,3155.369089574153
3156.198487779148,3156.198487779148
2703.008541773016,2703.008541773016
2528.528702921812,2528.528702921812
2530.2576993660387,2530.2576993660387
2685.910984782233,2685.910984782233
2466.720008382234,2466.720008382234
2600.6569857804257,2600.6569857804257
2705.320806606801,2705.320806606801
2825.2014825244314,2825.2014825244314
3030.1863651761487,3030.1863651761487
2916.6418081918064,2916.6418081918064
4019.8279376111177,4019.8279376111177
4006.606246965529,4006.606246965529
3868.248239664081,3868.248239664081
4309.744302422719,4309.744302422719
4080.024440085009,4080.024440085009
4094.72123872026,4094.72123872026
4077.075960286456,4077.075960286456
4063.520156683532,4063.520156683532
3257.504697811737,3257.504697811737
3565.1775108412817,3565.1775108412817
3698.412867963508,3698.412867963508
4021.084832992509,4021.084832992509
3988.4273654618464,3988.4273654618464
3973.6459871589086,3973.6459871589086
3738.0098584830657,3738.0098584830657
3997.970400814152,3997.970400814152
4344.0020071631125,4344.0020071631125
3974.043689249964,3974.043689249964
4021.609174584319,4021.609174584319
4027.874904383637,4027.874904383637
3604.9634989713554,3604.9634989713554
3540.6361881878797,3540.6361881878797
3591.2920031176964,3591.2920031176964
3351.837271106792,3351.837271106792
3436.6132397700403,3436.6132397700403
3710.5757573119777,3710.5757573119777
3830.343200910047,3830.343200910047
3564.115852559486,3564.115852559486
3557.5987082328666,3557.5987082328666
3681.603668359309,3681.603668359309
3674.334364736389,3674.334364736389
3766.5569540326655,3766.5569540326655
3081.618753242257,3081.618753242257
2903.036604278074,2903.036604278074
2998.5801728608485,2998.5801728608485
3266.507758620688,3266.507758620688
3127.7447681041485,3127.7447681041485
3195.784946063433,3195.784946063433
3181.9471325577574,3181.9471325577574
3102.6945125940465,3102.6945125940465
3671.249788892501,3671.249788892501
3581.979046424091,3581.979046424091
3649.9700081766136,3649.9700081766136
3168.081446592399,3168.081446592399
3364.5981520591326,3364.5981520591326
3216.6934882439373,3216.6934882439373
3516.567419411969,3516.567419411969
4083.771453509739,4083.771453509739
3516.1016082137025,3516.1016082137025
3637.550573561538,3637.550573561538
3297.105249343827,3297.105249343827
3732.775853572682,3732.775853572682
4417.578418912049,4417.578418912049
5637.895351978392,5637.895351978392
5604.630052514327,5604.630052514327
4958.901191167927,4958.901191167927
4798.681468974249,4798.681468974249
4834.02050802139,4834.02050802139
4759.893501971093,4759.893501971093
4783.237205776175,4783.237205776175
