/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
202.4999999999999,177.59615384615432,232.79411764705884,170.06578947368422,3.7111111111111126,190.46296296296288,
202.4999999999999,177.59615384615432,232.79411764705884,170.06578947368422,3.7111111111111126,190.46296296296288,
209.7515527950311,185.09090909090918,240.83333333333334,180.2702702702707,3.399999999999999,198.8343558282209,
209.7515527950311,185.09090909090918,240.83333333333334,180.2702702702707,3.399999999999999,198.8343558282209,
209.7515527950311,185.09090909090918,240.83333333333334,180.2702702702707,3.399999999999999,198.8343558282209,
215.1470588235294,202.00000000000006,257.4999999999998,190.57692307692372,3.826666666666669,208.0441176470589,
215.1470588235294,202.00000000000006,257.4999999999998,190.57692307692372,3.826666666666669,208.0441176470589,
222.85276073619627,220.00000000000006,287.4999999999999,219.2207792207795,3.6857142857142846,221.89759036144596,
222.85276073619627,220.00000000000006,287.4999999999999,219.2207792207795,3.6857142857142846,221.89759036144596,
229.81818181818193,269.11764705882285,367.5000000000007,297.6666666666666,3.771428571428573,246.6142857142857,
229.81818181818193,269.11764705882285,367.5000000000007,297.6666666666666,3.771428571428573,246.6142857142857,
229.81818181818193,269.11764705882285,367.5000000000007,297.6666666666666,3.771428571428573,246.6142857142857,
239.76047904191626,322.8571428571434,472.72727272727263,350.66666666666697,4.0285714285714285,299.0624999999997,
239.76047904191626,322.8571428571434,472.72727272727263,350.66666666666697,4.0285714285714285,299.0624999999997,
244.7976878612717,360.0000000000002,472.9166666666669,375.0000000000007,3.971428571428571,328.2303370786518,
244.7976878612717,360.0000000000002,472.9166666666669,375.0000000000007,3.971428571428571,328.2303370786518,
245.64245810055868,358.97435897435855,531.9999999999995,364.7058823529419,3.833333333333334,324.22839506172795,
245.64245810055868,358.97435897435855,531.9999999999995,364.7058823529419,3.833333333333334,324.22839506172795,
245.62162162162167,295.71428571428527,512.4999999999997,296.98275862069033,3.6545454545454543,272.06896551724105,
245.62162162162167,295.71428571428527,512.4999999999997,296.98275862069033,3.6545454545454543,272.06896551724105,
243.58333333333337,250.0,445.00000000000114,241.40449438202265,3.4615384615384612,243.27586206896538,
243.58333333333337,250.0,445.00000000000114,241.40449438202265,3.4615384615384612,243.27586206896538,
247.6724137931035,287.50000000000045,495.000000000001,269.7916666666664,3.4666666666666672,256.2992125984251,
243.64130434782598,250.78125000000048,409.9999999999992,242.17391304347848,3.4615384615384612,243.2945736434111,
243.64130434782598,250.78125000000048,409.9999999999992,242.17391304347848,3.4615384615384612,243.2945736434111,
240.55882352941182,271.52777777777817,306.25000000000097,241.61290322580675,3.746666666666667,242.20159151193644,
240.55882352941182,271.52777777777817,306.25000000000097,241.61290322580675,3.746666666666667,242.20159151193644,
247.64150943396228,294.444444444444,443.7499999999996,297.6415094339629,4.1,267.4632352941173,
247.64150943396228,294.444444444444,443.7499999999996,297.6415094339629,4.1,267.4632352941173,
246.73913043478262,331.9444444444443,400.00000000000074,349.03846153846183,4.1750000000000025,297.3076923076922,
246.73913043478262,331.9444444444443,400.00000000000074,349.03846153846183,4.1750000000000025,297.3076923076922,
262.1794871794877,305.71428571428567,458.3333333333336,355.0000000000007,4.120000000000003,306.4814814814825,
262.1794871794877,305.71428571428567,458.3333333333336,355.0000000000007,4.120000000000003,306.4814814814825,
262.1794871794877,305.71428571428567,458.3333333333336,355.0000000000007,4.120000000000003,306.4814814814825,
248.49112426035506,299.99999999999955,462.4999999999996,351.8181818181824,4.120000000000003,298.2954545454552,
248.49112426035506,299.99999999999955,462.4999999999996,351.8181818181824,4.120000000000003,298.2954545454552,
241.57894736842115,330.0000000000005,569.5652173913041,383.9622641509442,3.7999999999999994,311.8951612903225,
241.57894736842115,330.0000000000005,569.5652173913041,383.9622641509442,3.7999999999999994,311.8951612903225,
266.6666666666666,342.7631578947369,612.0,406.854838709678,3.7999999999999994,360.2189781021911,
266.6666666666666,342.7631578947369,612.0,406.854838709678,3.7999999999999994,360.2189781021911,
245.82840236686408,389.88095238095207,578.2608695652168,463.80597014925445,3.7999999999999994,392.0068027210883,
245.82840236686408,389.88095238095207,578.2608695652168,463.80597014925445,3.7999999999999994,392.0068027210883,
245.82840236686408,389.88095238095207,578.2608695652168,463.80597014925445,3.7999999999999994,392.0068027210883,
242.09580838323342,398.25581395348854,600.0000000000003,485.869565217391,3.492307692307692,402.18120805369233,
242.09580838323342,398.25581395348854,600.0000000000003,485.869565217391,3.492307692307692,402.18120805369233,
233.24561403508773,367.0731707317083,561.3636363636364,441.666666666667,3.6000000000000005,349.82638888888926,
233.24561403508773,367.0731707317083,561.3636363636364,441.666666666667,3.6000000000000005,349.82638888888926,
236.68639053254444,394.6428571428575,540.4761904761905,445.2205882352945,3.48571428571429,366.09589041095876,
236.68639053254444,394.6428571428575,540.4761904761905,445.2205882352945,3.48571428571429,366.09589041095876,
