/ && GET,/setCurrency && POST,avg
31.15,31.55,62.7
31.15,31.55,62.7
31.15,31.55,62.7
31.3,31.6,62.900000000000006
31.3,31.6,62.900000000000006
31.949999999999992,31.449999999999992,63.399999999999984
31.95,31.450000000000003,63.400000000000006
31.95,31.450000000000003,63.400000000000006
32.375,32.425000000000004,64.80000000000001
32.375,32.425000000000004,64.80000000000001
32.125,32.525,64.65
32.125,32.525,64.65
32.775000000000006,33.275,66.05000000000001
32.775000000000006,33.275,66.05000000000001
32.775000000000006,33.275,66.05000000000001
33.1,33.125,66.225
33.1,33.125,66.225
33.6,33.325,66.92500000000001
33.6,33.325,66.92500000000001
33.6,33.325,66.92500000000001
34.375,33.85,68.225
34.375,33.85,68.225
34.150000000000006,33.625,67.775
34.150000000000006,33.625,67.775
33.65,33.775,67.425
33.65,33.775,67.425
33.65,33.775,67.425
33.1,33.65,66.75
33.1,33.65,66.75
33.475,33.225,66.7
33.475,33.225,66.7
33.475,33.225,66.7
33.45,33.225,66.67500000000001
33.45,33.225,66.67500000000001
33.225,33.125,66.35
33.225,33.125,66.35
33.225,33.125,66.35
32.825,32.725,65.55000000000001
32.825,32.725,65.55000000000001
31.400000000000002,31.725,63.125
31.400000000000002,31.725,63.125
30.85,30.875,61.725
30.85,30.875,61.725
30.85,30.875,61.725
30.325000000000003,30.400000000000002,60.72500000000001
30.325000000000003,30.400000000000002,60.72500000000001
30.625000000000004,30.075000000000003,60.7
30.625000000000004,30.075000000000003,60.7
30.625000000000004,30.075000000000003,60.7
30.3,30.6,60.900000000000006
30.3,30.6,60.900000000000006
30.5,30.75,61.25
30.5,30.75,61.25
30.675000000000004,30.8,61.47500000000001
30.675000000000004,30.8,61.47500000000001
30.675000000000004,30.8,61.47500000000001
30.95,31.175,62.125
30.95,31.175,62.125
32.175000000000004,31.8,63.97500000000001
32.175000000000004,31.8,63.97500000000001
32.175000000000004,31.8,63.97500000000001
32.225,32.75,64.975
32.225,32.75,64.975
31.525000000000002,31.8,63.325
31.525000000000002,31.8,63.325
30.7,31.175,61.875
30.7,31.175,61.875
30.7,31.175,61.875
30.900000000000002,30.575000000000003,61.47500000000001
30.900000000000002,30.575000000000003,61.47500000000001
29.575000000000003,29.0,58.575
29.575000000000003,29.0,58.575
29.575000000000003,29.0,58.575
28.150000000000002,27.950000000000003,56.10000000000001
28.150000000000002,27.950000000000003,56.10000000000001
27.399999999999995,27.449999999999992,54.84999999999999
27.400000000000002,27.450000000000003,54.85000000000001
27.375000000000004,27.5,54.875
27.375000000000004,27.5,54.875
27.375000000000004,27.5,54.875
27.250000000000004,26.950000000000003,54.2
27.250000000000004,26.950000000000003,54.2
27.55,27.625,55.175
27.55,27.625,55.175
27.55,27.625,55.175
27.575000000000003,27.55,55.125
27.575000000000003,27.55,55.125
27.000000000000004,27.25,54.25
27.000000000000004,27.25,54.25
27.000000000000004,27.25,54.25
28.000000000000004,28.400000000000002,56.400000000000006
28.000000000000004,28.400000000000002,56.400000000000006
29.000000000000004,29.05,58.050000000000004
29.000000000000004,29.05,58.050000000000004
29.450000000000003,29.25,58.7
29.450000000000003,29.25,58.7
29.450000000000003,29.25,58.7
29.175,29.025000000000002,58.2
29.175,29.025000000000002,58.2
29.625000000000007,29.375000000000007,59.000000000000014
29.625,29.375,59.0
29.625,29.375,59.0
29.6,29.275000000000002,58.875
29.6,29.275000000000002,58.875
29.95,29.450000000000003,59.400000000000006
29.95,29.450000000000003,59.400000000000006
30.35,30.025000000000002,60.375
30.35,30.025000000000002,60.375
30.35,30.025000000000002,60.375
30.525000000000002,30.400000000000002,60.925000000000004
30.525000000000002,30.400000000000002,60.925000000000004
30.5,30.3,60.8
30.5,30.3,60.8
30.5,30.3,60.8
30.349999999999994,30.349999999999994,60.69999999999999
30.35,30.35,60.7
30.45,30.3,60.75
30.45,30.3,60.75
29.625,29.950000000000003,59.575
29.625,29.950000000000003,59.575
29.625,29.950000000000003,59.575
30.450000000000003,30.05,60.5
30.450000000000003,30.05,60.5
30.400000000000002,30.625,61.025000000000006
30.400000000000002,30.625,61.025000000000006
30.400000000000002,30.625,61.025000000000006
30.450000000000003,30.200000000000003,60.650000000000006
30.450000000000003,30.200000000000003,60.650000000000006
30.05,30.025000000000002,60.075
30.05,30.025000000000002,60.075
29.75,29.925,59.675
29.75,29.925,59.675
29.75,29.925,59.675
29.175,29.275000000000002,58.45
29.175,29.275000000000002,58.45
28.525000000000002,28.75,57.275000000000006
28.525000000000002,28.75,57.275000000000006
28.525000000000002,28.75,57.275000000000006
29.150000000000002,28.825000000000003,57.97500000000001
29.150000000000002,28.825000000000003,57.97500000000001
28.525000000000002,28.85,57.375
28.525000000000002,28.85,57.375
28.525000000000002,28.85,57.375
28.675,28.425,57.1
28.675,28.425,57.1
28.400000000000002,28.475,56.875
28.400000000000002,28.475,56.875
28.475,28.400000000000002,56.875
28.475,28.400000000000002,56.875
28.475,28.400000000000002,56.875
28.375000000000004,28.525000000000002,56.900000000000006
28.375000000000004,28.525000000000002,56.900000000000006
28.625,28.700000000000003,57.325
28.625,28.700000000000003,57.325
28.625,28.700000000000003,57.325
28.700000000000003,28.85,57.550000000000004
28.700000000000003,28.85,57.550000000000004
28.6,28.725,57.325
28.6,28.725,57.325
28.875,28.475,57.35
28.875,28.475,57.35
28.875,28.475,57.35
28.325000000000003,28.6,56.925000000000004
28.325000000000003,28.6,56.925000000000004
28.175,28.35,56.525000000000006
28.175,28.35,56.525000000000006
28.175,28.35,56.525000000000006
27.650000000000002,27.8,55.45
27.650000000000002,27.8,55.45
26.325,26.6,52.925
26.325,26.6,52.925
25.550000000000004,25.525000000000002,51.075
25.550000000000004,25.525000000000002,51.075
25.550000000000004,25.525000000000002,51.075
25.400000000000002,25.075000000000003,50.47500000000001
25.400000000000002,25.075000000000003,50.47500000000001
24.425,24.525000000000002,48.95
24.425,24.525000000000002,48.95
24.425,24.525000000000002,48.95
24.125000000000004,24.225,48.35000000000001
24.125000000000004,24.225,48.35000000000001
24.225,24.075000000000003,48.300000000000004
24.225,24.075000000000003,48.300000000000004
24.225,24.075000000000003,48.300000000000004
24.124999999999996,24.199999999999996,48.32499999999999
24.125,24.200000000000003,48.325
24.625000000000004,24.450000000000003,49.075
24.625000000000004,24.450000000000003,49.075
25.85,25.425,51.275000000000006
25.85,25.425,51.275000000000006
25.85,25.425,51.275000000000006
26.85,26.625,53.475
26.85,26.625,53.475
27.025000000000006,27.125000000000004,54.150000000000006
27.025000000000002,27.125,54.150000000000006
27.025000000000002,27.125,54.150000000000006
27.925,27.675,55.6
27.925,27.675,55.6
28.075,28.0,56.075
28.075,28.0,56.075
28.05,28.150000000000002,56.2
28.05,28.150000000000002,56.2
28.05,28.150000000000002,56.2
28.3,28.125,56.425
28.3,28.125,56.425
27.975,28.05,56.025000000000006
27.975,28.05,56.025000000000006
27.975,28.05,56.025000000000006
28.225,28.075000000000003,56.300000000000004
28.225,28.075000000000003,56.300000000000004
27.425000000000004,27.3,54.72500000000001
27.425000000000004,27.3,54.72500000000001
27.400000000000002,27.25,54.650000000000006
27.400000000000002,27.25,54.650000000000006
27.400000000000002,27.25,54.650000000000006
25.750000000000004,25.900000000000002,51.650000000000006
25.750000000000004,25.900000000000002,51.650000000000006
24.3,24.725,49.025000000000006
24.3,24.725,49.025000000000006
24.3,24.725,49.025000000000006
24.475,24.5,48.975
24.475,24.5,48.975
24.15,24.025000000000002,48.175
24.15,24.025000000000002,48.175
24.15,24.025000000000002,48.175
24.125000000000004,23.950000000000003,48.075
24.125000000000004,23.950000000000003,48.075
23.725,23.725,47.45
23.725,23.725,47.45
24.125000000000004,24.325000000000003,48.45
24.125000000000004,24.325000000000003,48.45
24.125000000000004,24.325000000000003,48.45
24.000000000000004,24.025000000000002,48.025000000000006
24.000000000000004,24.025000000000002,48.025000000000006
25.274999999999995,25.124999999999993,50.39999999999999
25.275000000000002,25.125,50.400000000000006
25.275000000000002,25.125,50.400000000000006
26.625000000000004,26.325000000000003,52.95
26.625000000000004,26.325000000000003,52.95
26.6,26.425,53.025000000000006
26.6,26.425,53.025000000000006
26.675,26.725,53.400000000000006
26.675,26.725,53.400000000000006
26.675,26.725,53.400000000000006
26.6,26.675,53.275000000000006
26.6,26.675,53.275000000000006
26.625,26.625,53.25
26.625,26.625,53.25
26.625,26.625,53.25
26.725,26.5,53.225
26.725,26.5,53.225
26.425,26.425,52.85
26.425,26.425,52.85
26.55,26.475,53.025000000000006
26.55,26.475,53.025000000000006
26.55,26.475,53.025000000000006
26.450000000000003,26.325000000000003,52.775000000000006
26.450000000000003,26.325000000000003,52.775000000000006
26.250000000000004,26.375,52.625
26.250000000000004,26.375,52.625
26.250000000000004,26.375,52.625
26.325,26.375,52.7
26.325,26.375,52.7
26.400000000000002,26.3,52.7
26.400000000000002,26.3,52.7
26.375000000000004,26.200000000000003,52.575
26.375000000000004,26.200000000000003,52.575
26.375000000000004,26.200000000000003,52.575
26.125,26.175,52.3
26.125,26.175,52.3
26.075,26.35,52.425
26.075,26.35,52.425
26.075,26.35,52.425
24.150000000000002,24.700000000000003,48.85000000000001
24.150000000000002,24.700000000000003,48.85000000000001
23.675000000000004,23.675,47.35000000000001
23.675000000000004,23.675,47.35000000000001
23.6,23.425,47.025000000000006
23.6,23.425,47.025000000000006
23.6,23.425,47.025000000000006
23.3,23.150000000000002,46.45
23.3,23.150000000000002,46.45
22.775000000000002,22.950000000000003,45.72500000000001
22.775000000000002,22.950000000000003,45.72500000000001
22.775000000000002,22.950000000000003,45.72500000000001
22.925,22.975,45.900000000000006
22.925,22.975,45.900000000000006
23.075,23.0,46.075
23.075,23.0,46.075
23.075,23.0,46.075
23.200000000000003,22.900000000000002,46.10000000000001
23.200000000000003,22.900000000000002,46.10000000000001
24.925,24.375,49.3
24.925,24.375,49.3
25.225,25.25,50.475
25.225,25.25,50.475
25.225,25.25,50.475
25.3,25.55,50.85
25.3,25.55,50.85
25.475,25.5,50.975
25.475,25.5,50.975
25.475,25.5,50.975
26.125000000000004,26.150000000000002,52.275000000000006
26.125000000000004,26.150000000000002,52.275000000000006
25.675,26.175,51.85
25.675,26.175,51.85
25.35,25.5,50.85
25.35,25.5,50.85
25.35,25.5,50.85
25.275000000000002,25.525000000000002,50.800000000000004
25.275000000000002,25.525000000000002,50.800000000000004
25.175,25.450000000000003,50.625
25.175,25.450000000000003,50.625
25.175,25.450000000000003,50.625
24.925,24.85,49.775000000000006
24.925,24.85,49.775000000000006
24.55,24.375,48.925
24.55,24.375,48.925
24.35,24.525000000000002,48.875
24.35,24.525000000000002,48.875
24.35,24.525000000000002,48.875
23.974999999999998,23.899999999999995,47.87499999999999
23.975,23.900000000000002,47.875
24.275,23.950000000000003,48.225
24.275,23.950000000000003,48.225
24.275,23.950000000000003,48.225
24.825,24.650000000000002,49.475
24.825,24.650000000000002,49.475
25.2,24.900000000000002,50.1
25.2,24.900000000000002,50.1
25.2,24.900000000000002,50.1
24.775000000000002,24.650000000000002,49.425000000000004
24.775000000000002,24.650000000000002,49.425000000000004
24.1,24.275000000000002,48.375
24.1,24.275000000000002,48.375
23.8,23.925,47.725
23.8,23.925,47.725
23.8,23.925,47.725
23.725,23.75,47.475
23.725,23.75,47.475
23.825000000000003,23.75,47.575
23.825000000000003,23.75,47.575
23.825000000000003,23.75,47.575
23.6,23.675,47.275000000000006
23.6,23.675,47.275000000000006
23.199999999999992,23.249999999999996,46.44999999999999
23.2,23.25,46.45
22.925,22.950000000000003,45.875
22.925,22.950000000000003,45.875
22.925,22.950000000000003,45.875
23.650000000000002,23.55,47.2
23.650000000000002,23.55,47.2
24.625,24.5,49.125
24.625,24.5,49.125
24.625,24.5,49.125
24.75,24.950000000000003,49.7
24.75,24.950000000000003,49.7
25.05,24.975,50.025000000000006
25.05,24.975,50.025000000000006
25.125000000000004,25.175,50.300000000000004
25.125000000000004,25.175,50.300000000000004
25.125000000000004,25.175,50.300000000000004
25.300000000000004,25.150000000000002,50.45
25.300000000000004,25.150000000000002,50.45
25.375,25.375,50.75
25.375,25.375,50.75
25.1,25.125,50.225
25.1,25.125,50.225
25.1,25.125,50.225
24.8,25.0,49.8
24.8,25.0,49.8
24.825,24.975,49.8
24.825,24.975,49.8
25.150000000000002,24.950000000000003,50.10000000000001
25.150000000000002,24.950000000000003,50.10000000000001
25.150000000000002,24.950000000000003,50.10000000000001
24.750000000000004,24.700000000000003,49.45
24.750000000000004,24.700000000000003,49.45
24.6,24.75,49.35
24.6,24.75,49.35
24.6,24.75,49.35
24.775000000000002,24.8,49.575
24.775000000000002,24.8,49.575
24.625,24.625,49.25
24.625,24.625,49.25
24.825,24.825000000000003,49.650000000000006
24.825,24.825000000000003,49.650000000000006
24.825,24.825000000000003,49.650000000000006
24.925,24.875,49.8
24.925,24.875,49.8
25.075000000000003,25.075000000000003,50.150000000000006
25.075000000000003,25.075000000000003,50.150000000000006
25.075000000000003,25.075000000000003,50.150000000000006
25.175000000000004,25.025000000000002,50.2
25.175000000000004,25.025000000000002,50.2
25.375,25.475,50.85
25.375,25.475,50.85
25.175,25.150000000000002,50.325
25.175,25.150000000000002,50.325
25.175,25.150000000000002,50.325
24.925,25.05,49.975
24.925,25.05,49.975
24.825000000000003,24.85,49.675000000000004
24.825000000000003,24.85,49.675000000000004
24.825000000000003,24.85,49.675000000000004
24.725,24.875,49.6
24.725,24.875,49.6
24.675000000000004,24.525000000000002,49.2
24.675000000000004,24.525000000000002,49.2
24.250000000000004,24.150000000000002,48.400000000000006
24.250000000000004,24.150000000000002,48.400000000000006
24.250000000000004,24.150000000000002,48.400000000000006
24.275000000000002,24.25,48.525000000000006
24.275000000000002,24.25,48.525000000000006
24.275000000000002,24.125,48.400000000000006
24.275000000000002,24.125,48.400000000000006
24.500000000000004,24.375,48.875
24.500000000000004,24.375,48.875
24.500000000000004,24.375,48.875
24.575000000000003,24.400000000000002,48.97500000000001
24.575000000000003,24.400000000000002,48.97500000000001
24.825000000000003,24.950000000000003,49.775000000000006
24.825000000000003,24.950000000000003,49.775000000000006
24.825000000000003,24.950000000000003,49.775000000000006
25.075,24.900000000000002,49.975
25.075,24.900000000000002,49.975
25.025000000000002,25.025000000000002,50.050000000000004
25.025000000000002,25.025000000000002,50.050000000000004
25.250000000000004,25.325000000000003,50.575
25.250000000000004,25.325000000000003,50.575
25.250000000000004,25.325000000000003,50.575
25.3,25.325000000000003,50.625
25.3,25.325000000000003,50.625
25.45,25.650000000000002,51.1
25.45,25.650000000000002,51.1
25.45,25.650000000000002,51.1
25.825,25.900000000000002,51.725
25.825,25.900000000000002,51.725
25.975,26.150000000000002,52.125
25.975,26.150000000000002,52.125
25.975,26.150000000000002,52.125
26.175000000000004,26.175,52.35000000000001
26.175000000000004,26.175,52.35000000000001
26.450000000000003,26.725,53.175000000000004
26.450000000000003,26.725,53.175000000000004
26.675,26.875,53.55
26.675,26.875,53.55
26.675,26.875,53.55
27.075000000000003,27.075000000000003,54.150000000000006
27.075000000000003,27.075000000000003,54.150000000000006
27.000000000000004,27.275000000000002,54.275000000000006
27.000000000000004,27.275000000000002,54.275000000000006
27.000000000000004,27.275000000000002,54.275000000000006
27.075,27.025000000000002,54.1
27.075,27.025000000000002,54.1
26.75,26.725,53.475
26.75,26.725,53.475
26.775000000000002,26.900000000000002,53.675000000000004
26.775000000000002,26.900000000000002,53.675000000000004
26.775000000000002,26.900000000000002,53.675000000000004
26.700000000000003,26.825000000000003,53.525000000000006
26.700000000000003,26.825000000000003,53.525000000000006
26.575000000000003,26.625,53.2
26.575000000000003,26.625,53.2
26.575000000000003,26.625,53.2
26.525000000000002,26.75,53.275000000000006
26.525000000000002,26.75,53.275000000000006
26.725,26.775000000000002,53.5
26.725,26.775000000000002,53.5
27.275000000000002,27.075000000000003,54.35000000000001
27.275000000000002,27.075000000000003,54.35000000000001
27.275000000000002,27.075000000000003,54.35000000000001
27.175,27.35,54.525000000000006
27.175,27.35,54.525000000000006
27.375000000000004,27.525000000000002,54.900000000000006
27.375000000000004,27.525000000000002,54.900000000000006
27.375000000000004,27.525000000000002,54.900000000000006
27.4,27.35,54.75
27.4,27.35,54.75
27.725,27.8,55.525000000000006
27.725,27.8,55.525000000000006
28.075,27.85,55.925
28.075,27.85,55.925
28.075,27.85,55.925
28.35,28.05,56.400000000000006
28.35,28.05,56.400000000000006
28.225,28.375,56.6
28.225,28.375,56.6
28.225,28.375,56.6
28.425,28.425,56.85
28.425,28.425,56.85
28.6,28.5,57.1
28.6,28.5,57.1
28.725,28.6,57.325
28.725,28.6,57.325
28.725,28.6,57.325
28.625,28.475,57.1
28.625,28.475,57.1
28.375,28.3,56.675
28.375,28.3,56.675
28.375,28.3,56.675
28.35,28.5,56.85
28.35,28.5,56.85
28.375,28.475,56.85
28.375,28.475,56.85
28.375,28.475,56.85
28.125,28.025000000000002,56.150000000000006
28.125,28.025000000000002,56.150000000000006
27.725,28.175,55.900000000000006
27.725,28.175,55.900000000000006
27.425,27.675,55.1
27.425,27.675,55.1
27.425,27.675,55.1
27.225,27.775000000000002,55.0
27.225,27.775000000000002,55.0
27.6,27.8,55.400000000000006
27.6,27.8,55.400000000000006
27.6,27.8,55.400000000000006
27.900000000000002,27.900000000000002,55.800000000000004
27.900000000000002,27.900000000000002,55.800000000000004
27.775,27.675,55.45
27.775,27.675,55.45
27.725,27.725,55.45
27.725,27.725,55.45
27.725,27.725,55.45
28.025000000000002,28.0,56.025000000000006
28.025000000000002,28.0,56.025000000000006
27.775000000000002,27.575000000000003,55.35000000000001
27.775000000000002,27.575000000000003,55.35000000000001
27.775000000000002,27.575000000000003,55.35000000000001
27.950000000000003,27.75,55.7
27.950000000000003,27.75,55.7
28.1,27.575000000000003,55.675000000000004
28.1,27.575000000000003,55.675000000000004
27.9,27.825000000000003,55.725
27.9,27.825000000000003,55.725
27.9,27.825000000000003,55.725
27.8,27.8,55.6
27.8,27.8,55.6
27.800000000000004,27.950000000000003,55.75000000000001
27.800000000000004,27.950000000000003,55.75000000000001
27.800000000000004,27.950000000000003,55.75000000000001
27.925,28.075000000000003,56.0
27.925,28.075000000000003,56.0
28.025000000000002,28.05,56.075
28.025000000000002,28.05,56.075
28.025000000000002,28.05,56.075
28.325000000000003,28.325000000000003,56.650000000000006
28.325000000000003,28.325000000000003,56.650000000000006
28.6,28.775000000000002,57.375
28.6,28.775000000000002,57.375
28.85,29.05,57.900000000000006
28.85,29.05,57.900000000000006
28.85,29.05,57.900000000000006
28.950000000000003,29.200000000000003,58.150000000000006
28.950000000000003,29.200000000000003,58.150000000000006
28.825000000000003,29.05,57.875
28.825000000000003,29.05,57.875
28.825000000000003,29.05,57.875
28.575,28.725,57.3
28.575,28.725,57.3
28.5,28.650000000000002,57.150000000000006
28.5,28.650000000000002,57.150000000000006
28.450000000000003,28.55,57.0
28.450000000000003,28.55,57.0
28.450000000000003,28.55,57.0
28.250000000000004,28.475,56.72500000000001
28.250000000000004,28.475,56.72500000000001
28.325,28.1,56.425
28.325,28.1,56.425
28.325,28.1,56.425
28.150000000000002,28.05,56.2
28.150000000000002,28.05,56.2
28.2,27.975,56.175
28.2,27.975,56.175
28.5,28.150000000000002,56.650000000000006
28.5,28.150000000000002,56.650000000000006
28.5,28.150000000000002,56.650000000000006
28.475,28.325000000000003,56.800000000000004
28.475,28.325000000000003,56.800000000000004
28.575000000000003,28.375,56.95
28.575000000000003,28.375,56.95
28.575000000000003,28.375,56.95
28.225,28.150000000000002,56.375
28.225,28.150000000000002,56.375
28.6,28.150000000000002,56.75
28.6,28.150000000000002,56.75
28.6,28.150000000000002,56.75
28.05,28.525000000000002,56.575
28.05,28.525000000000002,56.575
27.825000000000003,27.75,55.575
27.825000000000003,27.75,55.575
26.625,26.675,53.3
26.625,26.675,53.3
26.625,26.675,53.3
25.125000000000004,25.275000000000002,50.400000000000006
25.125000000000004,25.275000000000002,50.400000000000006
24.725,25.05,49.775000000000006
24.725,25.05,49.775000000000006
24.725,25.05,49.775000000000006
24.575,24.525000000000002,49.1
24.575,24.525000000000002,49.1
24.825,24.675,49.5
24.825,24.675,49.5
24.475,24.75,49.225
24.475,24.75,49.225
24.475,24.75,49.225
24.975,24.450000000000003,49.425000000000004
24.975,24.450000000000003,49.425000000000004
25.225,25.375,50.6
25.225,25.375,50.6
25.225,25.375,50.6
26.625,26.6,53.225
26.625,26.6,53.225
27.65,27.925,55.575
27.65,27.925,55.575
27.975,27.925,55.900000000000006
27.975,27.925,55.900000000000006
27.975,27.925,55.900000000000006
27.900000000000002,28.35,56.25
27.900000000000002,28.35,56.25
28.200000000000006,28.525000000000006,56.72500000000001
28.200000000000003,28.525000000000002,56.72500000000001
28.200000000000003,28.525000000000002,56.72500000000001
28.75,28.525000000000002,57.275000000000006
28.75,28.525000000000002,57.275000000000006
28.85,29.025000000000002,57.875
28.85,29.025000000000002,57.875
29.150000000000002,29.225,58.375
29.150000000000002,29.225,58.375
29.150000000000002,29.225,58.375
29.275000000000002,29.200000000000003,58.47500000000001
29.275000000000002,29.200000000000003,58.47500000000001
29.125,28.85,57.975
29.125,28.85,57.975
29.125,28.85,57.975
29.150000000000006,29.325000000000006,58.47500000000001
29.15,29.325000000000003,58.475
29.025000000000002,28.650000000000002,57.675000000000004
29.025000000000002,28.650000000000002,57.675000000000004
29.025000000000002,28.650000000000002,57.675000000000004
28.750000000000004,28.55,57.300000000000004
