/ GET,avg
616.1599025974026,616.1599025974026
592.2653225806451,592.2653225806451
592.2653225806451,592.2653225806451
531.0076335877862,531.0076335877862
531.0076335877862,531.0076335877862
524.9923780487804,524.9923780487804
527.430981595092,527.430981595092
527.430981595092,527.430981595092
561.4558359621451,561.4558359621451
603.1903225806452,603.1903225806452
603.1903225806452,603.1903225806452
643.3801996672213,643.3801996672213
643.3801996672213,643.3801996672213
668.6502504173623,668.6502504173623
662.5479338842975,662.5479338842975
662.5479338842975,662.5479338842975
596.812898089172,596.812898089172
596.812898089172,596.812898089172
659.4457236842105,659.4457236842105
607.467356687898,607.467356687898
607.467356687898,607.467356687898
581.5455259026688,581.5455259026688
581.5455259026688,581.5455259026688
598.719001610306,598.719001610306
673.3100840336134,673.3100840336134
673.3100840336134,673.3100840336134
592.543720190779,592.543720190779
589.4453376205788,589.4453376205788
589.4453376205788,589.4453376205788
589.5987158908507,589.5987158908507
589.5987158908507,589.5987158908507
614.4626016260163,614.4626016260163
552.9264475743349,552.9264475743349
552.9264475743349,552.9264475743349
529.5038759689922,529.5038759689922
529.5038759689922,529.5038759689922
533.0839694656489,533.0839694656489
538.7748851454824,538.7748851454824
538.7748851454824,538.7748851454824
521.6875945537065,521.6875945537065
521.6875945537065,521.6875945537065
532.0743034055728,532.0743034055728
551.7421875,551.7421875
551.7421875,551.7421875
576.5759493670886,576.5759493670886
582.8664,582.8664
582.8664,582.8664
568.8540669856459,568.8540669856459
568.8540669856459,568.8540669856459
581.0135350318471,581.0135350318471
561.75234375,561.75234375
561.75234375,561.75234375
534.1622670807453,534.1622670807453
534.1622670807453,534.1622670807453
524.3230769230769,524.3230769230769
528.2184615384615,528.2184615384615
528.2184615384615,528.2184615384615
526.9907834101383,526.9907834101383
526.9907834101383,526.9907834101383
539.8166409861325,539.8166409861325
556.9812206572769,556.9812206572769
556.9812206572769,556.9812206572769
569.6613924050633,569.6613924050633
575.0999999999999,575.0999999999999
575.0999999999999,575.0999999999999
557.6479750778816,557.6479750778816
557.6479750778816,557.6479750778816
570.158945686901,570.158945686901
584.3996763754046,584.3996763754046
584.3996763754046,584.3996763754046
600.626427406199,600.626427406199
600.3532258064516,600.3532258064516
600.3532258064516,600.3532258064516
572.7575516693164,572.7575516693164
572.7575516693164,572.7575516693164
564.1852713178295,564.1852713178295
529.1653905053599,529.1653905053599
529.1653905053599,529.1653905053599
504.9697428139183,504.9697428139183
500.46003016591254,500.46003016591254
500.46003016591254,500.46003016591254
500.5405405405405,500.5405405405405
500.5405405405405,500.5405405405405
501.3293051359517,501.3293051359517
506.4328808446456,506.4328808446456
506.4328808446456,506.4328808446456
501.2218890554723,501.2218890554723
501.2218890554723,501.2218890554723
506.2816691505216,506.2816691505216
500.4017857142858,500.4017857142858
500.4017857142858,500.4017857142858
508.3244680851064,508.3244680851064
508.3244680851064,508.3244680851064
514.2972350230415,514.2972350230415
510.8243034055728,510.8243034055728
510.8243034055728,510.8243034055728
523.6318597560976,523.6318597560976
523.6318597560976,523.6318597560976
510.31437125748505,510.31437125748505
510.31437125748505,510.31437125748505
511.3403614457831,511.3403614457831
533.6306027820712,533.6306027820712
533.6306027820712,533.6306027820712
635.8553921568628,635.8553921568628
635.8553921568628,635.8553921568628
635.9148760330578,635.9148760330578
622.2269789983844,622.2269789983844
622.2269789983844,622.2269789983844
605.0056360708535,605.0056360708535
605.0056360708535,605.0056360708535
595.9500792393027,595.9500792393027
507.4734446130501,507.4734446130501
507.4734446130501,507.4734446130501
540.3253846153847,540.3253846153847
530.296439628483,530.296439628483
530.296439628483,530.296439628483
533.7034428794992,533.7034428794992
533.7034428794992,533.7034428794992
549.1365054602185,549.1365054602185
582.7225806451613,582.7225806451613
582.7225806451613,582.7225806451613
566.5080515297907,566.5080515297907
566.5080515297907,566.5080515297907
641.797161936561,641.797161936561
655.7395309882747,655.7395309882747
655.7395309882747,655.7395309882747
666.6127118644067,666.6127118644067
666.6127118644067,666.6127118644067
613.0241935483871,613.0241935483871
597.9509493670886,597.9509493670886
597.9509493670886,597.9509493670886
526.010719754977,526.010719754977
564.9130094043887,564.9130094043887
564.9130094043887,564.9130094043887
547.7291021671826,547.7291021671826
547.7291021671826,547.7291021671826
618.5088709677419,618.5088709677419
626.9991883116883,626.9991883116883
626.9991883116883,626.9991883116883
628.4870340356564,628.4870340356564
628.4870340356564,628.4870340356564
582.4328125,582.4328125
577.5663026521061,577.5663026521061
577.5663026521061,577.5663026521061
528.8961538461539,528.8961538461539
528.8961538461539,528.8961538461539
562.9461172741679,562.9461172741679
573.148031496063,573.148031496063
573.148031496063,573.148031496063
558.7444794952681,558.7444794952681
566.7256289308176,566.7256289308176
566.7256289308176,566.7256289308176
527.7752639517346,527.7752639517346
515.0759878419453,515.0759878419453
515.0759878419453,515.0759878419453
531.3580246913581,531.3580246913581
531.3580246913581,531.3580246913581
524.1397849462365,524.1397849462365
524.3119266055046,524.3119266055046
524.3119266055046,524.3119266055046
519.6976744186047,519.6976744186047
519.6976744186047,519.6976744186047
529.4204018547141,529.4204018547141
533.0246913580247,533.0246913580247
533.0246913580247,533.0246913580247
525.4225352112676,525.4225352112676
527.591706539075,527.591706539075
527.591706539075,527.591706539075
539.3181818181818,539.3181818181818
539.3181818181818,539.3181818181818
533.2917316692668,533.2917316692668
532.0592823712948,532.0592823712948
532.0592823712948,532.0592823712948
538.0882352941177,538.0882352941177
538.0882352941177,538.0882352941177
543.1846153846154,543.1846153846154
537.1141975308642,537.1141975308642
537.1141975308642,537.1141975308642
545.2782071097373,545.2782071097373
545.2782071097373,545.2782071097373
545.6738131699847,545.6738131699847
572.8315132605304,572.8315132605304
572.8315132605304,572.8315132605304
557.1395348837209,557.1395348837209
562.9411764705883,562.9411764705883
557.7060653188181,557.7060653188181
556.8779342723004,556.8779342723004
556.8779342723004,556.8779342723004
560.086887835703,560.086887835703
533.9708141321045,533.9708141321045
533.9708141321045,533.9708141321045
549.8076923076923,549.8076923076923
549.8076923076923,549.8076923076923
548.7764165390505,548.7764165390505
543.0672782874617,543.0672782874617
543.0672782874617,543.0672782874617
526.0331325301205,526.0331325301205
526.0331325301205,526.0331325301205
518.2222222222223,518.2222222222223
501.70789865871836,501.70789865871836
501.70789865871836,501.70789865871836
508.5496987951807,508.5496987951807
508.5496987951807,508.5496987951807
