adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,redis-cart,shippingservice
1,2,1,2,1,2,1,2,1,1,1
1,3,1,4,1,3,1,3,1,1,2
1,4,2,5,1,4,1,3,1,1,2
1,4,2,5,1,4,1,3,1,1,2
1,6,4,7,1,6,1,3,1,1,2
1,7,5,7,1,6,1,3,1,1,3
1,7,5,7,1,6,1,3,1,1,3
1,7,5,7,1,6,1,3,1,1,3
1,7,6,7,1,6,1,3,1,1,4
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,6,2,3,1,1,5
1,7,7,7,1,7,2,4,1,1,6
1,7,7,7,1,7,2,4,1,1,6
1,7,7,7,1,7,2,4,1,1,6
1,7,7,7,1,7,2,4,1,1,6
1,7,7,7,1,7,2,4,1,1,7
1,7,7,7,1,7,2,4,1,1,7
1,7,7,7,1,7,2,4,1,1,7
