avg,unknown
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.48,0.48
0.48,0.48
0.72,0.72
1.0,1.0
1.0,1.0
1.24,1.24
1.76,1.76
1.76,1.76
1.56,1.56
1.56,1.56
1.32,1.32
1.8,1.8
1.8,1.8
2.64,2.64
3.04,3.04
3.04,3.04
3.36,3.36
3.36,3.36
4.76,4.76
7.04,7.04
7.04,7.04
6.640000000000001,6.640000000000001
7.6,7.6
7.6,7.6
9.28,9.28
9.28,9.28
7.880000000000001,7.880000000000001
7.16,7.16
7.16,7.16
8.92,8.92
9.56,9.56
9.16,9.16
9.56,9.56
9.56,9.56
12.16,12.16
12.72,12.72
12.72,12.72
12.72,12.72
13.320000000000002,13.320000000000002
13.52,13.52
13.88,13.88
15.4,15.4
14.38,14.38
14.16,14.16
14.36,14.36
15.639999999999995,15.639999999999995
16.4,16.4
16.759999999999998,16.759999999999998
15.760000000000002,15.760000000000002
15.2,15.2
15.52,15.52
17.240000000000002,17.240000000000002
18.56,18.56
22.0,22.0
22.318607124295365,22.318607124295365
25.158607124295365,25.158607124295365
28.96,28.96
29.8,29.8
30.28,30.28
29.52,29.52
27.44,27.44
23.28,23.28
23.68118621683276,23.68118621683276
23.80118621683276,23.80118621683276
23.96,23.96
23.52,23.52
26.0,26.0
26.56,26.56
28.72,28.72
30.320000000000004,30.320000000000004
32.160000000000004,32.160000000000004
31.68,31.68
31.4,31.4
32.84,32.84
31.48,31.48
36.44,36.44
34.52,34.52
37.56,37.56
36.400000000000006,36.400000000000006
33.16,33.16
32.96,32.96
32.04,32.04
34.480000000000004,34.480000000000004
31.71876654801424,31.71876654801424
31.39876654801424,31.39876654801424
32.44,32.44
34.0,34.0
35.879999999999995,35.879999999999995
35.96,35.96
36.88,36.88
38.0,38.0
37.961267352082245,37.961267352082245
38.961267352082245,38.961267352082245
35.72,35.72
35.04,35.04
36.120000000000005,36.120000000000005
38.72,38.72
39.96,39.96
39.6,39.6
40.08,40.08
44.48,44.48
45.760000000000005,45.760000000000005
46.32,46.32
47.6,47.6
46.96,46.96
47.400000000000006,47.400000000000006
47.11999999999999,47.11999999999999
48.11999999999999,48.11999999999999
47.6,47.6
49.24,49.24
