unknown,avg
66.04567097338756,66.04567097338756
65.44516617966715,65.44516617966715
63.888888888888886,63.888888888888886
63.684782608695656,63.684782608695656
64.62765957446808,64.62765957446808
62.02777777777778,62.02777777777778
63.01666666666665,63.01666666666665
60.75384615384616,60.75384615384616
65.65753424657534,65.65753424657534
66.37341772151899,66.37341772151899
64.99397590361446,64.99397590361446
64.48837209302326,64.48837209302326
63.80555555555557,63.80555555555557
63.11956521739131,63.11956521739131
65.07222222222224,65.07222222222224
64.88461538461539,64.88461538461539
62.23369565217392,62.23369565217392
60.704301075268816,60.704301075268816
64.57,64.57
65.55855855855856,65.55855855855856
66.22608695652174,66.22608695652174
71.15289256198348,71.15289256198348
70.38095238095238,70.38095238095238
69.13740458015268,69.13740458015268
69.29225352112677,69.29225352112677
69.86805555555556,69.86805555555556
68.67028985507245,68.67028985507245
66.76618705035972,66.76618705035972
69.33916083916084,69.33916083916084
66.74557963997302,66.74557963997302
63.93771217405221,63.93771217405221
64.89419876666653,64.89419876666653
64.28472644374408,64.28472644374408
65.01348672924125,65.01348672924125
66.67169621173922,66.67169621173922
68.37771739130436,68.37771739130436
64.7135135135135,64.7135135135135
64.63172043010752,64.63172043010752
65.04787234042553,65.04787234042553
66.6711956521739,66.6711956521739
67.30353751237078,67.30353751237078
67.04602054912435,67.04602054912435
66.87538777264363,66.87538777264363
66.56079370635456,66.56079370635456
67.74799224308279,67.74799224308279
69.68130045711145,69.68130045711145
71.0117836779874,71.0117836779874
70.0104156810981,70.0104156810981
70.60991379310346,70.60991379310346
71.10729613733906,71.10729613733906
71.77848101265823,71.77848101265823
72.2628205128205,72.2628205128205
71.44467213114753,71.44467213114753
70.54016064257027,70.54016064257027
69.94038461538462,69.94038461538462
70.29629629629629,70.29629629629629
69.86278195488721,69.86278195488721
68.82608695652172,68.82608695652172
68.75451263537906,68.75451263537906
67.49107142857144,67.49107142857144
68.2135231316726,68.2135231316726
70.50526315789473,70.50526315789473
71.89298245614036,71.89298245614036
73.82042253521128,73.82042253521128
74.15993265993266,74.15993265993266
74.67508417508417,74.67508417508417
75.14542483660132,75.14542483660132
75.94281045751634,75.94281045751634
75.19523809523811,75.19523809523811
74.93769470404985,74.93769470404985
74.11249999999998,74.11249999999998
71.6006289308176,71.6006289308176
71.72884012539186,71.72884012539186
74.25545171339564,74.25545171339564
73.6749226006192,73.6749226006192
74.83928571428571,74.83928571428571
75.39358600583088,75.39358600583088
74.67699115044249,74.67699115044249
77.3463768115942,77.3463768115942
80.5,80.5
81.02949438202245,81.02949438202245
80.1571038251366,80.1571038251366
81.93074792243765,81.93074792243765
81.50831024930747,81.50831024930747
82.58928571428571,82.58928571428571
82.7445652173913,82.7445652173913
82.844,82.844
80.36973684210525,80.36973684210525
79.5955497382199,79.5955497382199
79.65762273901811,79.65762273901811
77.62939698492463,77.62939698492463
80.06691919191917,80.06691919191917
82.2231920199501,82.2231920199501
80.70668316831683,80.70668316831683
81.36757425742574,81.36757425742574
82.1654411764706,82.1654411764706
83.6356968215159,83.6356968215159
86.12499999999999,86.12499999999999
87.7775119617225,87.7775119617225
86.17806603773586,86.17806603773586
87.93592677345535,87.93592677345535
87.82339449541284,87.82339449541284
88.14732142857143,88.14732142857143
89.08480176211454,89.08480176211454
88.41830065359477,88.41830065359477
88.42234042553191,88.42234042553191
86.45735607675905,86.45735607675905
86.35576923076921,86.35576923076921
87.32758620689657,87.32758620689657
87.50969827586208,87.50969827586208
89.83658008658008,89.83658008658008
89.6688596491228,89.6688596491228
92.5132743362832,92.5132743362832
92.02115812917594,92.02115812917594
94.07522123893806,94.07522123893806
94.9812362030905,94.9812362030905
92.90065502183404,92.90065502183404
93.57096069868992,93.57096069868992
89.18013100436679,89.18013100436679
89.56060606060605,89.56060606060605
87.68482905982903,87.68482905982903
89.68133047210299,89.68133047210299
91.59237094498576,91.59237094498576
89.80364258451118,89.80364258451118
94.44010889292196,94.44010889292196
98.05942275042445,98.05942275042445
101.23022151898734,101.23022151898734
106.42636746143056,106.42636746143056
108.37381916329284,108.37381916329284
111.30720606826802,111.30720606826802
112.99016054579732,112.99016054579732
115.70671856717829,115.70671856717829
119.02839643652555,119.02839643652555
122.73658798283262,122.73658798283262
127.65474974463736,127.65474974463736
133.99473180076623,133.99473180076623
133.27402506963787,133.27402506963787
139.43169877408056,139.43169877408056
138.6824256974264,138.6824256974264
143.5379127911265,143.5379127911265
148.46848249027238,148.46848249027238
147.72681992337164,147.72681992337164
146.60244648318042,146.60244648318042
146.47399392558847,146.47399392558847
145.87784522003034,145.87784522003034
147.15181268882176,147.15181268882176
152.23083632671967,152.23083632671967
159.5475340575124,159.5475340575124
164.15818815331008,164.15818815331008
174.34488559892327,174.34488559892327
182.846002621232,182.846002621232
193.60615779345736,193.60615779345736
200.54216114928172,200.54216114928172
211.64705882352945,211.64705882352945
218.2736136502132,218.2736136502132
225.5292697646348,225.5292697646348
236.95719381688468,236.95719381688468
248.69863189751047,248.69863189751047
261.8123872666092,261.8123872666092
275.2636303369332,275.2636303369332
287.68385077026767,287.68385077026767
297.64785675529026,297.64785675529026
309.25913589296533,309.25913589296533
321.49602333889027,321.49602333889027
329.59951974386337,329.59951974386337
329.8237500146677,329.8237500146677
327.0091354687252,327.0091354687252
330.0543339893987,330.0543339893987
335.80975646922,335.80975646922
346.50701663201664,346.50701663201664
349.5937305781155,349.5937305781155
369.1238011213433,369.1238011213433
377.1648487853248,377.1648487853248
388.0355566454144,388.0355566454144
402.2658356214825,402.2658356214825
416.23691790686496,416.23691790686496
420.9296687469994,420.9296687469994
435.3244019138756,435.3244019138756
448.3090692124104,448.3090692124104
462.4597619047619,462.4597619047619
486.1931442080376,486.1931442080376
495.7677982083921,495.7677982083921
525.354199042347,525.354199042347
539.9268236380424,539.9268236380424
561.4451360073767,561.4451360073767
574.8799266727773,574.8799266727773
586.1070119156738,586.1070119156738
592.5886249428963,592.5886249428963
590.1014414698528,590.1014414698528
590.2453260373917,590.2453260373917
602.9397535371977,602.9397535371977
619.3094588449297,619.3094588449297
629.4280510018215,629.4280510018215
662.9400817067635,662.9400817067635
673.7107400722023,673.7107400722023
700.8012184115526,700.8012184115526
736.67253206567,736.67253206567
743.6062921348316,743.6062921348316
753.6260035682424,753.6260035682424
772.5483511586451,772.5483511586451
782.1860205448861,782.1860205448861
799.7534398579674,799.7534398579674
826.2161204605846,826.2161204605846
840.8366358432409,840.8366358432409
872.9434540085309,872.9434540085309
882.4932520679147,882.4932520679147
911.6753812636166,911.6753812636166
927.5435161009572,927.5435161009572
932.6076015638496,932.6076015638496
946.4309177225476,946.4309177225476
946.115051903114,946.115051903114
941.9613390928724,941.9613390928724
944.4032608695652,944.4032608695652
959.2462946817784,959.2462946817784
985.63829321663,985.63829321663
1015.1310510248584,1015.1310510248584
1026.3963785498263,1026.3963785498263
1058.7020518982208,1058.7020518982208
1081.427542557835,1081.427542557835
1103.586417065738,1103.586417065738
1143.0657723929037,1143.0657723929037
1145.8900172860851,1145.8900172860851
1157.990905153746,1157.990905153746
1176.1884215091063,1176.1884215091063
1190.4963011314185,1190.4963011314185
1233.7162588993622,1233.7162588993622
1252.7657393777629,1252.7657393777629
1279.0482532751091,1279.0482532751091
1302.2647831800264,1302.2647831800264
1335.3180428134556,1335.3180428134556
1373.5292066259804,1373.5292066259804
1379.6634029590948,1379.6634029590948
1403.587543554007,1403.587543554007
1392.4719933251513,1392.4719933251513
1395.7633371786446,1395.7633371786446
1407.0167829119443,1407.0167829119443
1419.3898083623694,1419.3898083623694
1433.816993464052,1433.816993464052
1454.501957372771,1454.501957372771
1479.5097613882867,1479.5097613882867
1496.264171354392,1496.264171354392
1530.156697009103,1530.156697009103
1542.4304650152108,1542.4304650152108
1577.3373231944715,1577.3373231944715
1586.2738715277778,1586.2738715277778
1596.8170836928389,1596.8170836928389
1619.5601128472222,1619.5601128472222
1640.586079791848,1640.586079791848
1678.894405897659,1678.894405897659
1703.853526611857,1703.853526611857
1716.8360655737708,1716.8360655737708
1747.2104180947422,1747.2104180947422
1773.1000597521272,1773.1000597521272
1791.4809193408498,1791.4809193408498
1821.2963220853328,1821.2963220853328
1818.5482475119,1818.5482475119
1807.396373056995,1807.396373056995
1825.5584303579133,1825.5584303579133
1837.996981457525,1837.996981457525
1834.2991175866532,1834.2991175866532
1862.3621748815367,1862.3621748815367
