unknown,avg
80.38799712713777,80.38799712713777
80.21470644780928,80.21470644780928
78.7877508002816,78.7877508002816
77.4129742456647,77.4129742456647
76.52965391156462,76.52965391156462
77.96938775510203,77.96938775510203
80.3080808080808,80.3080808080808
77.20698022105432,77.20698022105432
79.84562806862691,79.84562806862691
79.07773588885081,79.07773588885081
81.1303218273371,81.1303218273371
83.88583625673097,83.88583625673097
81.92236301528374,81.92236301528374
80.16033985453495,80.16033985453495
81.08616601262685,81.08616601262685
81.21751412429379,81.21751412429379
81.91292134831461,81.91292134831461
81.06460674157303,81.06460674157303
80.62011173184356,80.62011173184356
83.63281249999999,83.63281249999999
90.83004926108374,90.83004926108374
94.78229665071773,94.78229665071773
95.18362831858408,95.18362831858408
93.18388429752068,93.18388429752068
93.55591964275555,93.55591964275555
96.0245283018868,96.0245283018868
100.52022058823528,100.52022058823528
99.96727272727271,99.96727272727271
95.74548736462096,95.74548736462096
100.73381294964028,100.73381294964028
101.27797202797204,101.27797202797204
107.59137931034482,107.59137931034482
114.85936156323166,114.85936156323166
117.5,117.5
119.4240506329114,119.4240506329114
128.01363636363638,128.01363636363638
132.05604719764014,132.05604719764014
132.2478510028653,132.2478510028653
131.8700564971751,131.8700564971751
131.43201133144476,131.43201133144476
130.29999999999998,130.29999999999998
132.069209039548,132.069209039548
141.44060773480663,141.44060773480663
150.71447721179624,150.71447721179624
150.78058510638297,150.78058510638297
160.52713178294573,160.52713178294573
169.08527131782947,169.08527131782947
179.32360406091368,179.32360406091368
187.38386308068456,187.38386308068456
191.60462287104625,191.60462287104625
197.60532687651332,197.60532687651332
195.82619047619048,195.82619047619048
194.92180094786727,194.92180094786727
189.7100938967136,189.7100938967136
187.74785674716657,187.74785674716657
190.42720165898345,190.42720165898345
192.93290307020283,192.93290307020283
191.7756537100593,191.7756537100593
188.90378054800104,188.90378054800104
191.54966339388517,191.54966339388517
190.41115899130705,190.41115899130705
193.87261777427216,193.87261777427216
189.79558541266792,189.79558541266792
185.16119691119687,185.16119691119687
185.03313840155943,185.03313840155943
177.66954022988503,177.66954022988503
182.0246679316888,182.0246679316888
178.30912476722537,178.30912476722537
183.9494485294118,183.9494485294118
179.60000000000002,179.60000000000002
176.36445242369837,176.36445242369837
184.82255244755245,184.82255244755245
190.73327615780445,190.73327615780445
192.1416234887737,192.1416234887737
188.15694682675812,188.15694682675812
199.76666666666668,199.76666666666668
195.5274914089347,195.5274914089347
211.7035175879397,211.7035175879397
211.6110197368421,211.6110197368421
206.5181219110379,206.5181219110379
207.4423076923077,207.4423076923077
210.71141359450843,210.71141359450843
213.68273551398573,213.68273551398573
209.5848623853211,209.5848623853211
214.9555895865237,214.9555895865237
213.02752293577976,213.02752293577976
214.61145038167936,214.61145038167936
218.958904109589,218.958904109589
218.85127055306424,218.85127055306424
213.59867452135492,213.59867452135492
216.2150974439376,216.2150974439376
210.5781922525108,210.5781922525108
216.42695035460991,216.42695035460991
219.7632681564246,219.7632681564246
218.00890410958905,218.00890410958905
218.60054719562245,218.60054719562245
219.92286501377407,219.92286501377407
232.2517146776406,232.2517146776406
236.53793103448277,236.53793103448277
237.86530612244897,237.86530612244897
240.06898907103823,240.06898907103823
242.47840755735487,242.47840755735487
241.54736842105265,241.54736842105265
250.28871391076115,250.28871391076115
246.57836787564764,246.57836787564764
244.28766233766228,244.28766233766228
249.07315521628496,249.07315521628496
246.21175726927933,246.21175726927933
245.32236137371683,245.32236137371683
256.48354430379743,256.48354430379743
256.66964285714283,256.66964285714283
259.52756410256416,259.52756410256416
262.7266922094508,262.7266922094508
266.66517857142856,266.66517857142856
267.47047496790765,267.47047496790765
273.5655526992288,273.5655526992288
276.6346500379997,276.6346500379997
267.43830334190227,267.43830334190227
272.22814910025704,272.22814910025704
273.82183908045977,273.82183908045977
270.02862595419845,270.02862595419845
266.3299363057324,266.3299363057324
267.5648030495553,267.5648030495553
261.48674242424244,261.48674242424244
258.74717691342533,258.74717691342533
293.2451923076923,293.2451923076923
332.4977246871444,332.4977246871444
364.41657397107895,364.41657397107895
425.0050968399593,425.0050968399593
459.9461615154537,459.9461615154537
526.7523277467411,526.7523277467411
568.8304195804195,568.8304195804195
588.8537735849055,588.8537735849055
623.5551867219916,623.5551867219916
647.181240794712,647.181240794712
684.9310483870967,684.9310483870967
754.3993610223642,754.3993610223642
800.6044303797468,800.6044303797468
904.7496118012422,904.7496118012422
1000.0868055555557,1000.0868055555557
1038.185736079329,1038.185736079329
1119.8173293323332,1119.8173293323332
1147.3152022061531,1147.3152022061531
1209.3468468468468,1209.3468468468468
1235.3549475262369,1235.3549475262369
1240.553183520599,1240.553183520599
1238.3106575963718,1238.3106575963718
1251.1760299625469,1251.1760299625469
1281.551982049364,1281.551982049364
1385.9970014992505,1385.9970014992505
1404.1547708489857,1404.1547708489857
1538.176733780761,1538.176733780761
1637.3780945236306,1637.3780945236306
1683.206766917293,1683.206766917293
1835.8731343283584,1835.8731343283584
1900.3223388305853,1900.3223388305853
1949.059925093633,1949.059925093633
2004.6586646661667,2004.6586646661667
2023.2633158289575,2023.2633158289575
2116.5011286681715,2116.5011286681715
2244.374062968516,2244.374062968516
2284.359070464768,2284.359070464768
2399.0278824415973,2399.0278824415973
2508.9871504157218,2508.9871504157218
2594.093303235516,2594.093303235516
2707.4971601666034,2707.4971601666034
2728.971255673222,2728.971255673222
2798.396946564885,2798.396946564885
2798.706240487062,2798.706240487062
2793.39908952959,2793.39908952959
2802.3556231003035,2802.3556231003035
2818.1335356600903,2818.1335356600903
2875.0571210967246,2875.0571210967246
2993.396226415094,2993.396226415094
3033.245283018868,3033.245283018868
3150.150829562594,3150.150829562594
3253.903903903904,3253.903903903904
3343.98043641836,3343.98043641836
3434.123401053424,3434.123401053424
3454.665161775772,3454.665161775772
3549.3971363978894,3549.3971363978894
3591.5222305953275,3591.5222305953275
3637.1137905048986,3637.1137905048986
3765.86280776992,3765.86280776992
3834.2025699168553,3834.2025699168553
3908.9082638362393,3908.9082638362393
4067.160212604404,4067.160212604404
4100.227272727272,4100.227272727272
4192.770628311885,4192.770628311885
4244.988610478359,4244.988610478359
4266.603773584905,4266.603773584905
4268.226128891429,4268.226128891429
4284.099859172231,4284.099859172231
4298.677248677249,4298.677248677249
4340.11320754717,4340.11320754717
4376.72218016654,4376.72218016654
4508.169440242057,4508.169440242057
