/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
0,0,0,0,3423.507462686567,4910.3869653767815,3406.4885496183224,0,4375.000000000001,1480.0000000000007
0,0,0,0,3423.507462686567,4910.3869653767815,3406.4885496183224,0,4375.000000000001,1480.0000000000007
0,0,0,0,3273.1092436974777,4910.714285714286,3370.000000000002,0,4360.763888888889,1225.0000000000007
0,0,0,0,3273.1092436974777,4910.714285714286,3370.000000000002,0,4360.763888888889,1225.0000000000007
0,0,0,0,3548.95104895105,4994.565217391304,3596.9387755102034,0,4433.666666666668,1480.0000000000007
0,0,0,0,3734.6625766871157,4995.633187772926,3787.2023809523816,0,4467.04689480355,1650.000000000001
0,0,0,0,3734.6625766871157,4995.633187772926,3787.2023809523816,0,4467.04689480355,1650.000000000001
0,0,0,0,3653.8461538461543,4992.456896551725,3761.9047619047624,0,4454.314720812183,1480.0000000000007
0,0,0,0,3653.8461538461543,4992.456896551725,3761.9047619047624,0,4454.314720812183,1480.0000000000007
0,0,0,0,3625.8169934640546,4981.3432835820895,3712.9629629629644,0,4443.877551020409,1650.000000000001
0,0,0,0,3625.8169934640546,4981.3432835820895,3712.9629629629644,0,4443.877551020409,1650.000000000001
0,0,0,0,3757.4850299401205,4982.832618025752,3832.857142857144,0,4469.987623762377,1650.000000000001
0,0,0,0,3757.4850299401205,4982.832618025752,3832.857142857144,0,4469.987623762377,1650.000000000001
0,0,0,0,3754.5180722891564,4985.869565217392,3845.5056179775283,0,4468.594527363184,1650.000000000001
0,0,0,0,3754.5180722891564,4985.869565217392,3845.5056179775283,0,4468.594527363184,1650.000000000001
0,0,0,0,3730.4216867469877,4982.296137339055,3828.6516853932594,0,4461.728395061728,1650.000000000001
0,0,0,0,3730.4216867469877,4982.296137339055,3828.6516853932594,0,4461.728395061728,1650.000000000001
0,0,0,0,3716.666666666667,4978.191489361701,3814.9717514124304,0,4457.820197044335,1650.000000000001
0,0,0,0,3716.666666666667,4978.191489361701,3814.9717514124304,0,4457.820197044335,1650.000000000001
0,0,0,0,3713.636363636365,4984.682713347922,3791.4285714285725,0,4448.870765370138,1650.000000000001
0,0,0,0,3713.636363636365,4984.682713347922,3791.4285714285725,0,4448.870765370138,1650.000000000001
0,0,0,0,3392.335766423358,4952.258726899384,3503.4246575342468,0,4388.961038961041,1225.0000000000007
0,0,0,0,3392.335766423358,4952.258726899384,3503.4246575342468,0,4388.961038961041,1225.0000000000007
0,0,0,0,3168.0672268907574,4850.694444444444,3271.6535433070885,0,4305.0,1480.0000000000007
0,0,0,0,3168.0672268907574,4850.694444444444,3271.6535433070885,0,4305.0,1480.0000000000007
0,0,0,0,3486.1111111111113,4855.15873015873,3437.5000000000014,0,4342.322335025382,1480.0000000000007
0,0,0,0,3486.1111111111113,4855.15873015873,3437.5000000000014,0,4342.322335025382,1480.0000000000007
0,0,0,0,3213.709677419354,4831.54296875,3188.5245901639364,0,4291.2269129287615,1225.0000000000007
0,0,0,0,3213.709677419354,4831.54296875,3188.5245901639364,0,4291.2269129287615,1225.0000000000007
0,0,0,0,3089.7435897435894,4830.426356589147,3077.5862068965534,0,4275.700934579439,1225.0000000000007
