/category.html && GET,/customers && GET,/detail.html?id={} && GET,avg,unknown
2349.164810690423,4708.333333333334,2334.76821192053,3728.197674418605,965.0
2349.334811529933,4709.708737864077,2335.510428100988,3737.0441458733203,963.1578947368422
2349.334811529933,4709.708737864077,2335.510428100988,3737.0441458733203,963.1578947368422
2349.3296089385476,4709.882583170254,2335.414364640884,3735.9767891682786,961.1111111111113
2350.8474576271187,4714.354527938343,2338.666666666667,3768.9393939393944,958.8235294117649
2350.8474576271187,4714.354527938343,2338.666666666667,3768.9393939393944,958.8235294117649
2350.3367003367002,4710.194174757282,2338.0926130099224,3748.0916030534363,958.8235294117649
2350.3367003367002,4710.194174757282,2338.0926130099224,3748.0916030534363,958.8235294117649
2354.086265607265,4712.548638132295,2341.534988713318,3774.667931688805,958.8235294117649
2353.2312925170068,4713.147410358566,2342.432735426009,3752.431906614786,988.888888888889
2353.2312925170068,4713.147410358566,2342.432735426009,3752.431906614786,988.888888888889
2353.3407572383076,4721.958174904943,2342.841287458379,3809.9442379182155,988.2352941176472
2353.3407572383076,4721.958174904943,2342.841287458379,3809.9442379182155,988.2352941176472
2357.1875,4728.241563055062,2350.313152400835,3853.91304347826,988.888888888889
2356.5968586387435,4729.982964224872,2352.360965372508,3898.5809682804675,988.888888888889
2355.307996507084,4728.098442782257,2351.556443248822,3881.737108984529,983.5711419753088
2348.32179956946,4715.649100804522,2345.8795291591005,3828.1893135360783,980.9758496732027
2376.783064232731,4746.181992667391,2376.7278965221412,3927.834212151044,1087.149136733071
2381.339153319872,4742.292268013028,2383.8967205012855,3906.547220636635,1150.4399561328041
2422.539122662774,4824.118550297975,2431.4421245046215,4049.2615998551955,1324.246722783034
2436.522993823926,4847.144390793186,2446.9592513599823,4086.696515466295,1378.737355833337
2475.17669171175,4894.644239173285,2490.783880125313,4154.316222385984,1001.5776623051403
2705.15770606883,4945.099754129549,2764.261378910637,4222.808488731,1484.8632850756148
2956.561397505949,4984.877590664268,3011.595384917162,4247.736506850014,1545.9071155566144
3211.008325119261,5782.84888773187,3274.8812163008556,4303.050755016362,1705.9756282892681
3377.924629832636,6409.490536639827,3444.446425771744,4375.593504194365,1728.0828803812342
3535.5843582842163,6793.69617749081,3590.653412606312,4411.065582119707,1762.4668462876573
3460.6346044159604,6764.057420365873,3528.9456416966154,4388.052198891219,1652.8165056591697
3573.186327071224,6976.424899182365,3632.045976894373,4416.650361526168,1668.0218616218376
3495.5800647978504,6803.2650358946275,3586.3674616498665,4357.750971543969,1523.0268294256202
3571.7181782429743,6893.586179531392,3670.2422704860837,4396.197498403227,1539.0817899609533
3499.9156188893144,6772.610631819753,3599.7665198492323,4329.566755751299,1460.7972307965397
3424.5426196272665,6621.683829448054,3512.105075409464,4303.203482216651,1384.0843501030686
3504.64123722859,6754.451108300975,3541.298172222971,4306.193028802916,1397.5684792917268
3476.2385997119827,6650.013655956392,3517.9359392927595,4260.9910203244235,1321.5174929341388
3373.723037433073,6401.401447506915,3427.617050604174,4208.737683185835,1247.1245955415436
3432.492033335887,6516.268852274342,3472.2996195232445,4210.56751259553,1257.9184136029467
3298.314107893046,6257.293920826314,3332.342150951092,4130.818486307315,1184.1976940787765
3306.6803711767984,6215.497660874524,3353.496799789459,4098.695733172897,1242.170992833298
3240.751091312839,6082.69555241214,3317.9209218529004,4010.9873423243607,1242.1617014326625
